Date,Open,High,Low,Close,Adj Close,Volume
1993-02-01,43.96875,45.125,42.8125,44.40625,24.947452545166016,5417600
1993-03-01,44.5625,45.84375,44.21875,45.1875,25.386343002319336,3019200
1993-04-01,45.25,45.25,43.28125,44.03125,24.853599548339844,2697200
1993-05-01,44.09375,45.65625,43.84375,45.21875,25.523883819580078,1808000
1993-06-01,45.375,45.8125,44.21875,45.0625,25.43569564819336,3438000
1993-07-01,45.125,45.21875,44.15625,44.84375,25.491601943969727,6117600
1993-08-01,44.90625,46.5625,44.84375,46.5625,26.46864891052246,5440100
1993-09-01,46.40625,46.59375,44.8125,45.9375,26.113370895385742,4369900
1993-10-01,45.875,47.15625,45.71875,46.84375,26.794422149658203,6972900
1993-11-01,46.78125,47.0,45.53125,46.34375,26.5084228515625,5351100
1993-12-01,46.59375,47.15625,46.375,46.59375,26.65144920349121,6128000
1994-01-01,46.59375,48.3125,46.40625,48.21875,27.769737243652344,6837100
1994-02-01,48.15625,48.28125,46.5625,46.8125,26.959857940673828,10974400
1994-03-01,46.8125,47.3125,43.53125,44.59375,25.68206214904785,14705500
1994-04-01,43.34375,45.359375,43.34375,45.09375,26.119815826416016,11429000
1994-05-01,45.09375,45.9375,44.171875,45.8125,26.536144256591797,8545100
1994-06-01,45.703125,46.5625,44.0,44.46875,25.757797241210938,10352700
1994-07-01,44.6875,46.046875,44.375,45.90625,26.766244888305664,5452100
1994-08-01,45.9375,47.984375,45.65625,47.65625,27.786590576171875,7945800
1994-09-01,47.5,47.71875,45.734375,46.171875,26.921113967895508,6309300
1994-10-01,46.203125,47.703125,45.0,47.484375,27.85477066040039,5437600
1994-11-01,47.28125,47.328125,44.609375,45.59375,26.745729446411133,4807300
1994-12-01,45.640625,46.40625,44.6875,45.5625,26.727407455444336,8568500
1995-01-01,45.703125,47.234375,45.6875,47.09375,27.845909118652344,2768000
1995-02-01,47.15625,49.15625,47.0,49.015625,28.98226547241211,5954800
1995-03-01,48.96875,50.890625,48.21875,50.109375,29.629016876220703,4538000
1995-04-01,50.09375,51.671875,50.0625,51.59375,30.67182159423828,4395200
1995-05-01,51.546875,53.640625,51.390625,53.640625,31.888673782348633,6986200
1995-06-01,53.40625,55.15625,52.75,54.40625,32.34380340576172,5790900
1995-07-01,54.46875,56.703125,54.203125,56.15625,33.5802116394043,5508200
