Date,Open,High,Low,Close,Adj Close,Volume
2010-04-01,0.7278329730033875,0.9380000233650208,0.6901670098304749,0.7471669912338257,0.6873211860656738,99570000
2010-05-01,0.7576670050621033,0.8140000104904175,0.41666701436042786,0.6028329730033875,0.554547905921936,318234000
2010-06-01,0.5989999771118164,0.7131670117378235,0.45683300495147705,0.47166699171066284,0.43388789892196655,229428000
2010-07-01,0.4749999940395355,0.6471670269966125,0.4345000088214874,0.5351669788360596,0.4923017621040344,259140000
2010-08-01,0.5621669888496399,0.5716670155525208,0.3548330068588257,0.360166996717453,0.3313187062740326,326472000
2010-09-01,0.37483298778533936,0.550000011920929,0.37483298778533936,0.5195000171661377,0.47788962721824646,598842000
2010-10-01,0.5321670174598694,0.6299999952316284,0.475832998752594,0.6251670122146606,0.5752585530281067,457140000
2010-11-01,0.6296669840812683,0.7638329863548279,0.6039999723434448,0.7145000100135803,0.6574599742889404,343548000
2010-12-01,0.7498329877853394,0.881833016872406,0.7498329877853394,0.8331670165061951,0.7666535377502441,216054000
2011-01-01,0.8495000004768372,1.1039999723434448,0.828000009059906,1.0061670541763306,0.9258426427841187,284616000
2011-02-01,1.0360000133514404,1.25600004196167,0.9816669821739197,1.1221669912338257,1.0325818061828613,393660000
2011-03-01,1.137166976928711,1.1741670370101929,0.7823330163955688,0.9573330283164978,0.8809071183204651,847884000
2011-04-01,0.9785000085830688,1.0341670513153076,0.839667022228241,1.024999976158142,0.9431721568107605,531240000
2011-05-01,1.034999966621399,1.034999966621399,0.8199999928474426,0.9541670083999634,0.8779937028884888,480426000
2011-06-01,0.9468330144882202,0.9468330144882202,0.6438329815864563,0.7633330225944519,0.7023945450782776,499716000
2011-07-01,0.7691670060157776,0.8316670060157776,0.602666974067688,0.6305000185966492,0.5801659226417542,559614000
2011-08-01,0.6568329930305481,0.666333019733429,0.35499998927116394,0.4566670060157776,0.4202102720737457,862842000
2011-09-01,0.4573329985141754,0.5733330249786377,0.36466699838638306,0.38350000977516174,0.35288435220718384,1202796000
2011-10-01,0.37583300471305847,0.5985000133514404,0.32600000500679016,0.5479999780654907,0.5042519569396973,1059132000
2011-11-01,0.5031669735908508,0.5824999809265137,0.37633299827575684,0.47483301162719727,0.4369261562824249,764424000
2011-12-01,0.475832998752594,0.5131670236587524,0.36500000953674316,0.43266698718070984,0.3981263041496277,535038000
2012-01-01,0.46000000834465027,0.6543329954147339,0.4313330054283142,0.6053329706192017,0.5570079684257507,450888000
2012-02-01,0.6256669759750366,0.7459999918937683,0.6226670145988464,0.6731669902801514,0.6194267272949219,437322000
2012-03-01,0.6851670145988464,0.7674999833106995,0.5665000081062317,0.7336670160293579,0.6750969290733337,454008000
2012-04-01,0.7283329963684082,0.7403330206871033,0.5336670279502869,0.6051669716835022,0.5568553805351257,477246000
2012-05-01,0.6050000190734863,0.6273329854011536,0.4099999964237213,0.4253329932689667,0.3913777470588684,584400000
2012-06-01,0.40400001406669617,0.4981670081615448,0.36033299565315247,0.4699999988079071,0.43247896432876587,664848000
2012-07-01,0.47916701436042786,0.4894999861717224,0.3403330147266388,0.46050000190734863,0.4237372875213623,797940000
2012-08-01,0.4681670069694519,0.5566669702529907,0.4406670033931732,0.507332980632782,0.4668315649032593,415860000
2012-09-01,0.5059999823570251,0.5619999766349792,0.4148330092430115,0.4493330121040344,0.4134617745876312,385338000
2012-10-01,0.4569999873638153,0.47633299231529236,0.37333300709724426,0.3953329920768738,0.36377277970314026,513318000
2012-11-01,0.4000000059604645,0.4538330137729645,0.34116700291633606,0.4173330068588257,0.3840165138244629,698598000
2012-12-01,0.4251669943332672,0.48283299803733826,0.40549999475479126,0.44816699624061584,0.4123888611793518,397878000
2013-01-01,0.47533300518989563,0.5720000267028809,0.47166699171066284,0.5536670088768005,0.5094667077064514,413106000
2013-02-01,0.5673329830169678,0.6449999809265137,0.5538330078125,0.6221669912338257,0.5724979639053345,323064000
2013-03-01,0.5926669836044312,0.6813330054283142,0.5761669874191284,0.6470000147819519,0.5953488945960999,330492000
2013-04-01,0.637499988079071,0.6753330230712891,0.5326669812202454,0.6753330230712891,0.6214197278022766,420462000
2013-05-01,0.6786670088768005,0.8309999704360962,0.6541669964790344,0.7979999780654907,0.7342939376831055,275646000
2013-06-01,0.7948330044746399,0.8560000061988831,0.6833329796791077,0.7820000052452087,0.7195714116096497,296952000
2013-07-01,0.7878329753875732,0.9113330245018005,0.7549999952316284,0.8271669745445251,0.7611325979232788,258066000
2013-08-01,0.8546670079231262,0.8736670017242432,0.6938329935073853,0.7269999980926514,0.6689620018005371,161382000
2013-09-01,0.7605000138282776,0.9458330273628235,0.7341669797897339,0.8939999938011169,0.8226301670074463,137160000
2013-10-01,0.8998330235481262,0.992667019367218,0.831833004951477,0.9753329753875732,0.8974700570106506,138294000
2013-11-01,0.9831669926643372,1.0093330144882202,0.8999999761581421,0.9965000152587891,0.9169473648071289,84456000
2013-12-01,1.0053329467773438,1.151332974433899,0.961667001247406,1.150333046913147,1.0584996938705444,85752000
2014-01-01,1.1286669969558716,1.225000023841858,1.057332992553711,1.1009999513626099,1.0131049156188965,109278000
2014-02-01,1.0985000133514404,1.3678330183029175,1.0023330450057983,1.3333330154418945,1.226889967918396,110760000
2014-03-01,1.2934999465942383,1.5333329439163208,1.2725000381469727,1.4984999895095825,1.3788715600967407,119016000
2014-04-01,1.5308330059051514,1.6118329763412476,1.2799999713897705,1.3968329429626465,1.28532075881958,160704000
2014-05-01,1.3990000486373901,1.593999981880188,1.3255000114440918,1.5821670293807983,1.4558595418930054,98988000
2014-06-01,1.6096669435501099,1.9041670560836792,1.5674999952316284,1.8846670389175415,1.7342101335525513,126126000
