Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-09-11 00:00:00-04:00,275.86536855277893,277.5937395451232,275.1998966417146,277.51055908203125,68821100,0.0,0.0,0.0
2019-09-12 00:00:00-04:00,278.4347622340499,279.55311470907037,277.6583832112514,278.47174072265625,72908700,0.0,0.0,0.0
2019-09-13 00:00:00-04:00,278.92464074453244,279.2851175691748,277.9079437848897,278.2868957519531,62104800,0.0,0.0,0.0
2019-09-16 00:00:00-04:00,277.13156612828664,278.33312734359333,276.77111750812173,277.4273376464844,58191200,0.0,0.0,0.0
2019-09-17 00:00:00-04:00,277.2239711336887,278.2221646520508,277.0483585748336,278.1297607421875,41475500,0.0,0.0,0.0
2019-09-18 00:00:00-04:00,277.73232637137636,278.40704984336764,275.6527305291049,278.296142578125,73375800,0.0,0.0,0.0
2019-09-19 00:00:00-04:00,278.6935488280659,279.71024569392466,277.935644963851,278.2776184082031,76560500,0.0,0.0,0.0
2019-09-20 00:00:00-04:00,278.894135083547,279.18200635925757,276.15497996330237,276.9627990722656,89565000,1.384,0.0,0.0
2019-09-23 00:00:00-04:00,276.28496149775515,277.6313455785021,276.02497341127844,276.8977966308594,43476800,0.0,0.0,0.0
2019-09-24 00:00:00-04:00,278.01208204800713,278.41134445606696,273.740824379158,274.7250671386719,94869400,0.0,0.0,0.0
2019-09-25 00:00:00-04:00,274.8086074687992,276.80494766956235,273.2950942070547,276.3499755859375,71854000,0.0,0.0,0.0
2019-09-26 00:00:00-04:00,276.35924171461954,276.5727861386031,274.3350468655164,275.7742614746094,56179700,0.0,0.0,0.0
2019-09-27 00:00:00-04:00,276.5449943518705,276.6564421240386,272.7008821412031,274.2886657714844,84746600,0.0,0.0,0.0
2019-09-30 00:00:00-04:00,274.8178540396975,276.28492339608744,274.7714387343112,275.5606689453125,51662400,0.0,0.0,0.0
2019-10-01 00:00:00-04:00,276.46135673445804,277.1299015079343,272.06012017207405,272.282958984375,88242400,0.0,0.0,0.0
2019-10-02 00:00:00-04:00,270.66742302008123,270.67671741962414,266.1547653493342,267.4732666015625,122539500,0.0,0.0,0.0
2019-10-03 00:00:00-04:00,267.2410952992648,269.6924361569114,264.4647905428402,269.6645812988281,85278800,0.0,0.0,0.0
2019-10-04 00:00:00-04:00,270.33316760330285,273.5737393814641,270.2774295420258,273.3137512207031,65091200,0.0,0.0,0.0
2019-10-07 00:00:00-04:00,272.4965713909018,274.1586533387081,271.84658697834055,272.1344299316406,59610500,0.0,0.0,0.0
2019-10-08 00:00:00-04:00,270.2402952371516,270.9924048198517,267.8725187085993,267.90966796875,95708100,0.0,0.0,0.0
