Date,Open,High,Low,Close,20_MA,52_Week_MA,20_Upper_BB,20_Lower_BB,52_Upper_BB,52_Lower_BB,Daily_Return,Cumulative_Return,Std_Dev,Skewness,Kurtosis,Positive_Return_Percentage,Kelly_Ratio,Kelly_Fraction
2015-10-14,200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,195.95300064086913,204.92146183894232,204.42456219896852,187.48143908276975,217.87050208974097,191.97242158814367,-0.004794041018063355,-0.007025429414795004,0.011294632873227359,-0.3828250078388669,0.11359826627137615,50.0,-0.020856380492730087,-0.010428190246365043
2015-10-15,200.0800018310547,202.3600006103516,199.63999938964844,202.3500061035156,196.08400115966796,204.9438849229079,204.87643452910626,187.29156779022966,217.85464161261345,192.03312823320235,0.015354573337705624,0.008221271451732237,0.01179813934553114,-0.4427965457967654,-0.11877389951848194,55.00000000000001,0.08122925755654298,0.04061462877827149
2015-10-16,202.8300018310547,203.2899932861328,201.9199981689453,203.2700042724609,196.4750015258789,204.97073111900917,205.82646361601533,187.12353943574246,217.838186837496,192.10327540052234,0.004546568525798156,0.012805218551554809,0.010600779092977528,-0.49456349351525847,0.5196999628584522,60.0,0.18331489560581588,0.09165744780290794
2015-10-19,202.5,203.3699951171875,202.1300048828125,203.3699951171875,196.82050094604492,205.0096157367413,206.66711479204966,186.97388710004017,217.7958155304688,192.2234159430138,0.0004919114607415676,0.01330342904605919,0.010579173859669427,-0.4311581758464952,0.5059419034743073,60.0,0.18331489560581588,0.09165744780290794
2015-10-20,202.8500061035156,203.83999633789065,202.5500030517578,203.1100006103516,197.28050079345704,205.0345003568209,207.41013303594985,187.15086855096422,217.78041296730626,192.28858774633554,-0.001278431002990854,0.01200799052692969,0.010029020371786197,-0.5151501878358795,1.183065794521026,60.0,0.18331489560581588,0.09165744780290794
2015-10-21,203.6100006103516,203.7899932861328,201.6499938964844,201.8500061035156,197.69300079345703,205.06953882070687,207.86340260836948,187.52259897854458,217.7295365425432,192.40954109887053,-0.006203507966371258,0.005729990895664505,0.01017665447251663,-0.45247414979154205,0.9269208419194115,60.0,0.18331489560581588,0.09165744780290794
2015-10-22,202.97999572753903,205.50999450683597,201.8500061035156,205.25999450683597,198.3110008239746,205.1261542100173,208.7535665008889,187.86843514706032,217.65623327335683,192.59607514667775,0.016893675007230824,0.022720466506880976,0.010591247006962541,-0.5457033325486833,0.7086480551850709,65.0,0.28540053365508894,0.14270026682754447
2015-10-23,207.25,207.9499969482422,206.3000030517578,207.50999450683597,199.04400024414062,205.20346186711237,209.92157111795288,188.16642937032836,217.54118278045235,192.8657409537724,0.010961707396543119,0.03393122900918555,0.010697071921792612,-0.6685654325366729,0.7056439907849645,70.0,0.38748617170436184,0.19374308585218092
2015-10-26,207.3000030517578,207.3699951171875,206.55999755859372,207.0,199.99350051879884,205.2776926480807,210.10389108461288,189.8831099529848,217.42328752345597,193.1320977727054,-0.0024576864745623483,0.03139015021202196,0.008448037950106763,0.350797257007726,-1.2705241630531683,70.0,0.38748617170436184,0.19374308585218092
2015-10-27,206.1999969482422,207.0,205.7899932861328,206.6000061035156,200.91750106811523,205.35526962280272,209.75682984513568,192.07817229109477,217.27298946138671,193.43754978421873,-0.0019323376641758871,0.029397156178307293,0.008533351624656533,0.365367634449975,-1.2991986694517144,65.0,0.28540053365508894,0.14270026682754447
2015-10-28,207.0,208.97999572753903,206.2100067138672,208.9499969482422,201.78350067138672,205.44250036386345,210.1739655760039,193.39303576676954,217.12905754026067,193.75594318746622,0.011374592329630229,0.041106129175116246,0.008049357577607188,0.3253076114765856,-1.2751509142404893,65.0,0.28540053365508894,0.14270026682754447
2015-10-29,208.3500061035156,209.2700042724609,208.2100067138672,208.8300018310547,202.61850051879884,205.52080805851864,210.2538509088392,194.98315012875847,217.0220830599046,194.0195330571327,-0.0005742767118451786,0.04050824617057169,0.008117125235628072,0.36596392978211306,-1.2975296426551814,60.0,0.18331489560581588,0.09165744780290794
2015-10-30,209.05999755859372,209.44000244140625,207.7400054931641,207.92999267578125,203.2650001525879,205.58861571091873,210.3543457128782,196.1756545922976,216.93641478882168,194.24081663301578,-0.004309769417143228,0.03602389555294039,0.00791646335117549,0.5688948490360458,-1.0407970087867877,55.00000000000001,0.08122925755654298,0.04061462877827149
2015-11-02,208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,203.86100006103516,205.65138491117037,211.2508747669268,196.4711253551435,216.9236372214863,194.37913260085443,0.01183093733717877,0.048281029341047166,0.007437375279598613,0.48831447189444366,-1.1279944514831777,55.00000000000001,0.08122925755654298,0.04061462877827149
2015-11-03,209.97000122070312,211.66000366210935,209.6999969482422,211.0,204.52150039672853,205.72180797870342,211.98765789221653,197.05534290124052,216.89727308917634,194.5463428682305,0.0028993802562917725,0.05132039466056382,0.007285039687931411,0.4220241563208849,-1.085980190913961,60.0,0.18331489560581588,0.09165744780290794
2015-11-04,211.3500061035156,211.5,209.72000122070312,210.3600006103516,205.06900024414062,205.78115416306716,212.56281841251928,197.57518207576197,216.8901803129717,194.67212801316262,-0.003033172462788669,0.04813155858991136,0.007317696310589445,0.602048205421385,-0.9486528992018961,55.00000000000001,0.08122925755654298,0.04061462877827149
2015-11-05,210.42999267578125,210.97999572753903,209.08999633789065,210.1499938964844,205.5159996032715,205.8339233985314,213.10651616437212,197.92548304217087,216.8948260266518,194.773020770411,-0.00099832056121818,0.04708518730410938,0.007204113948647116,0.8016372874852749,-0.6469540084027212,50.0,-0.020856380492730087,-0.010428190246365043
2015-11-06,209.7400054931641,210.32000732421875,208.4600067138672,210.0399932861328,205.95149917602538,205.88730797400842,213.53022934103763,198.37276901101313,216.8945791990225,194.88003674899434,-0.0005234385607728598,0.046537102540660236,0.007221567753209429,0.8173972432705964,-0.6430047223985444,45.0,-0.1229420185420032,-0.0614710092710016
2015-11-09,209.30999755859372,209.4900054931641,206.9499969482422,208.0800018310547,206.27949905395508,205.92450027465821,213.61459371363242,198.94440439427774,216.89560972782473,194.9533908214917,-0.009331515510039412,0.03677132533647032,0.0076634738875432365,0.7095358975597693,-0.6960432665407579,40.0,-0.2250276565912761,-0.11251382829563805
2015-11-10,207.50999450683597,208.6000061035156,207.19000244140625,208.55999755859372,206.69499893188475,205.96469257061298,213.5154044844562,199.8745933793133,216.8973462856105,195.03203885561547,0.0023067845218915917,0.039162933382497433,0.007432747229630012,0.6649143905336851,-0.6474722272115181,45.0,-0.1229420185420032,-0.0614710092710016
2015-11-11,208.8800048828125,208.94000244140625,207.66000366210935,207.7400054931641,207.11749954223632,205.99684641911432,212.98709957015717,201.24789951431546,216.9008740196653,195.09281881856333,-0.003931684287631687,0.03507727280502815,0.0073932831450271574,0.6719553859852904,-0.6301698136054887,45.0,-0.1229420185420032,-0.0614710092710016
2015-11-12,206.5,207.05999755859372,204.82000732421875,204.83999633789065,207.24199905395508,206.00907716017502,212.7822060785136,201.70179202939656,216.9006983337021,195.11745598664794,-0.013959801090738244,0.020627799963126137,0.007532634332961031,0.42456730686718336,-0.08690905878283584,40.0,-0.2250276565912761,-0.11251382829563805
2015-11-13,204.3500061035156,204.6699981689453,202.44000244140625,202.5399932861328,207.20549850463868,206.01203865638146,212.8642405221863,201.54675648709107,216.89944942806187,195.12462788470106,-0.011228290826386766,0.009167894199644921,0.00791793096067002,0.4849523044092976,-0.2021567650679632,35.0,-0.32711329464054917,-0.16355664732027458
2015-11-16,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,207.31799850463867,206.02953860943134,212.74019606956077,201.89580093971657,216.89966545831996,195.15941176054272,0.015206882261043164,0.024514191548363762,0.008632188907330675,0.41527502262383614,-0.6556780425165987,35.0,-0.32711329464054917,-0.16355664732027458
2015-11-17,205.9900054931641,207.0399932861328,204.8800048828125,205.47000122070312,207.43599853515624,206.04157708974984,212.56754068760168,202.3044563827108,216.90222513329735,195.18092904620232,-0.0007294713551514453,0.023766837792683182,0.008626820996383814,0.4066110434056005,-0.6553017928546727,35.0,-0.32711329464054917,-0.16355664732027458
2015-11-18,206.0399932861328,208.8999938964844,205.9900054931641,208.72999572753903,207.7799980163574,206.06303863525392,212.20920366029225,203.35079237242257,216.9227954548053,195.20328181570252,0.015866036343350265,0.04000995964821863,0.009107123737535605,0.24708283113937335,-0.9094422091491348,40.0,-0.2250276565912761,-0.11251382829563805
2015-11-19,208.58999633789065,209.0500030517578,208.1999969482422,208.5500030517578,207.94449844360352,206.08307712261492,212.22139180155224,203.6676050856548,216.9418850765215,195.22426916870836,-0.0008623229984451308,0.03911313514140202,0.00838668956575176,0.3218942940185,-0.6178986731031535,35.0,-0.32711329464054917,-0.16355664732027458
2015-11-20,209.4499969482422,210.1199951171875,208.8600006103516,209.30999755859372,208.0344985961914,206.10357712965745,212.34848865035286,203.72050854202996,216.9665662823491,195.2405879769658,0.003644183628457087,0.04289985421659903,0.008075194790491142,0.3957525919791379,-0.30445291633976135,35.0,-0.32711329464054917,-0.16355664732027458
2015-11-23,209.3800048828125,209.97999572753903,208.5200042724609,209.07000732421875,208.13799896240235,206.1223848783053,212.44680922326023,203.82918870154447,216.98893309646292,195.25583666014768,-0.0011465779808620402,0.04170408820751015,0.00805553572402715,0.37575110987242993,-0.29187940340738905,35.0,-0.32711329464054917,-0.16355664732027458
2015-11-24,207.8699951171875,209.8300018310547,207.41000366210935,209.3500061035156,208.27549896240234,206.14311564518854,212.55305808267974,203.99793984212494,217.0136638723319,195.27256741804518,0.001339258475572036,0.04309919923668004,0.008036130957511161,0.3174233502030965,-0.29524258733153275,40.0,-0.2250276565912761,-0.11251382829563805
2015-11-25,209.5,209.7400054931641,209.00999450683597,209.32000732421875,208.29399948120118,206.16284643319938,212.58701429553832,204.00098466686404,217.03778150876983,195.28791135762893,-0.00014329485752206939,0.042949728485544014,0.007632874850773762,0.45502743800033946,0.21560800784941447,35.0,-0.32711329464054917,-0.16355664732027458
2015-11-27,209.42999267578125,209.8000030517578,208.8600006103516,209.55999755859372,208.33049926757812,206.18330794114334,212.65499972199905,204.0059988131572,217.06373367134842,195.30288221093826,0.001146523151049017,0.0441454944946329,0.007634381948763143,0.4202406422518615,0.19284535669987468,40.0,-0.2250276565912761,-0.11251382829563805
2015-11-30,209.75,209.88999938964844,208.55999755859372,208.69000244140625,208.36849975585938,206.1999233539288,212.69153843170545,204.0454610800133,217.0824238357999,195.3174228720577,-0.004151532388447454,0.03981069065598697,0.007629540440327837,0.4189836100344625,0.19826587599707723,40.0,-0.2250276565912761,-0.11251382829563805
2015-12-01,209.44000244140625,210.82000732421875,209.1100006103516,210.67999267578125,208.38299942016602,206.21965408325195,212.73642481222902,204.029574028103,217.11601619097397,195.32329197552994,0.009535628018087383,0.049725938611312914,0.00746093587900771,0.3967872427128804,0.33002494496750323,40.0,-0.2250276565912761,-0.11251382829563805
2015-12-02,210.6199951171875,211.0,208.22999572753903,208.52999877929688,208.25949935913087,206.2323848430927,212.43691625264293,204.0820824656188,217.1317911802668,195.3329785059186,-0.01020502169749471,0.039013462631361406,0.007770701503251929,0.4830786906030236,0.12225439381675773,35.0,-0.32711329464054917,-0.16355664732027458
2015-12-03,208.8300018310547,209.1499938964844,204.75,205.6100006103516,208.02199935913086,206.23250022301306,212.23653484952104,203.80746386874068,217.1318794644037,195.33312098162241,-0.014002772675579145,0.02446439330726813,0.008322032008786262,0.37027438038347454,-0.17702812512687682,35.0,-0.32711329464054917,-0.16355664732027458
2015-12-04,205.6100006103516,209.97000122070312,205.6100006103516,209.6199951171875,207.99549942016603,206.24380792471078,212.16006559850314,203.83093324182892,217.15114874253902,195.33646710688254,0.019502915689568967,0.044444435996905174,0.009513615824937262,0.4639733620910587,-0.4051715977205803,40.0,-0.2250276565912761,-0.11251382829563805
2015-12-07,209.22999572753903,209.72999572753903,207.1999969482422,208.3500061035156,207.91100006103517,206.2480002770057,211.9680944683537,203.85390565371662,217.15774710511766,195.33825344889374,-0.00605852992679401,0.038116638124544355,0.009607140401383394,0.5262610478094047,-0.4394840106434472,40.0,-0.2250276565912761,-0.11251382829563805
2015-12-08,206.4900054931641,208.2899932861328,205.77999877929688,206.9499969482422,207.85449981689453,206.2473848783053,211.93310100189262,203.77589863189644,217.1569545096569,195.33781524695368,-0.006719506187956803,0.03114100695084554,0.009495873247605018,0.5319604650481773,-0.38156245347107687,40.0,-0.2250276565912761,-0.11251382829563805
2015-12-09,206.19000244140625,208.67999267578125,204.17999267578125,205.33999633789065,207.69349975585936,206.2385387127216,211.90683126714802,203.4801682445707,217.14730397123265,195.32977345421057,-0.0077796599859539795,0.023119080519193647,0.009621098868013355,0.6458686664261031,-0.3729268808735893,35.0,-0.32711329464054917,-0.16355664732027458
2015-12-10,205.4199981689453,207.42999267578125,205.13999938964844,205.8699951171875,207.59999923706056,206.2334233210637,211.89126161929062,203.3087368548305,217.14162553720712,195.32522110492027,0.002581079130948849,0.025759831826397406,0.009617383266437496,0.5465551282914531,-0.4519491631300512,40.0,-0.2250276565912761,-0.11251382829563805
2015-12-11,203.3500061035156,204.13999938964844,201.50999450683597,201.8800048828125,207.45199966430664,206.21850028404822,212.3107101905769,202.59328913803637,217.13991130520063,195.2970892628958,-0.0193811158935705,0.005879461646800532,0.010084493360484913,0.3282576183826459,-0.3471326650808999,40.0,-0.2250276565912761,-0.11251382829563805
2015-12-14,202.07000732421875,203.0500030517578,199.9499969482422,202.8999938964844,207.46999969482422,206.20238489004282,212.25418510588142,202.68581428376703,217.13099518726645,195.2737745928192,0.005052451897175292,0.010961619241127485,0.009842338982288083,0.17505724638024933,-0.24567328214196404,45.0,-0.1229420185420032,-0.0614710092710016
2015-12-15,204.6999969482422,206.1100006103516,202.8699951171875,205.02999877929688,207.44049987792968,206.1913848876953,212.2796760903722,202.60132366548717,217.1189317110466,195.26383806434401,0.010497806539605747,0.021574498738887504,0.009513636109144413,0.12510323094347267,-0.10700247305304389,45.0,-0.1229420185420032,-0.0614710092710016
2015-12-16,206.3699951171875,208.38999938964844,204.8000030517578,208.02999877929688,207.56849975585936,206.19280794583835,212.32290358905303,202.8140959226657,217.12121906858897,195.26439682308774,0.014632005159544104,0.036522182075293674,0.010064357510862886,0.03969078415375658,-0.48497587113649354,50.0,-0.020856380492730087,-0.010428190246365043
2015-12-17,208.3999938964844,208.47999572753903,204.83999633789065,204.8600006103516,207.375,206.1807310251089,212.24399409716966,202.50600590283034,217.10806277171017,195.25339927850766,-0.015238178087519039,0.02072747247316653,0.009995126235657755,0.1160421739028901,-0.434953567738098,45.0,-0.1229420185420032,-0.0614710092710016
2015-12-18,202.7700042724609,202.92999267578125,199.8300018310547,200.0200042724609,206.94850006103516,206.15538488534781,212.78280925179422,201.1141908702761,217.10925745563114,195.2015123150645,-0.02362587290574336,-0.003388105062885116,0.011213847798216976,-0.054470675684992274,-0.5324157883955687,45.0,-0.1229420185420032,-0.0614710092710016
2015-12-21,201.41000366210935,201.8800048828125,200.08999633789065,201.6699981689453,206.56650009155274,206.13692333514874,212.74035771004404,200.39264247306144,217.10483746801498,195.1690092022825,0.008249144391762053,0.004833090360998771,0.011382407224394323,-0.08130897851507513,-0.6378239322883026,45.0,-0.1229420185420032,-0.0614710092710016
2015-12-22,202.72000122070312,203.8500061035156,201.5500030517578,203.5,206.2879997253418,206.13823101337138,212.48881605974154,200.08718339094204,217.10480093210046,195.1716610946423,0.009074239339862622,0.013951186319548281,0.011639625908434235,-0.16729500468375152,-0.7797030665161131,50.0,-0.020856380492730087,-0.010428190246365043
2015-12-23,204.69000244140625,206.07000732421875,204.5800018310547,206.0200042724609,206.12149963378906,206.14526948195237,212.15263949558528,200.09035977199284,217.10916721522528,195.18137174867945,0.012383313378186322,0.026507261609927113,0.012026217602583801,-0.2143970428478667,-0.932334007443913,50.0,-0.020856380492730087,-0.010428190246365043
2015-12-24,205.72000122070312,206.3300018310547,205.4199981689453,205.67999267578125,205.9394989013672,206.16369253305288,211.7809401397277,200.09805766300667,217.10821185888798,195.21917320721778,-0.0016503814660152605,0.024813133050636038,0.012027052856610298,-0.19509796038095326,-0.9381711873410516,50.0,-0.020856380492730087,-0.010428190246365043
2015-12-28,204.8600006103516,205.25999450683597,203.94000244140625,205.2100067138672,205.72199935913085,206.18561565692607,211.31446792390565,200.12953079435604,217.09940909311007,195.27182222074208,-0.002285034902033023,0.02247139927355346,0.012022180312334629,-0.15173668266666332,-0.9450263244781087,45.0,-0.1229420185420032,-0.0614710092710016
2015-12-29,206.50999450683597,207.7899932861328,206.47000122070312,207.3999938964844,205.65749893188476,206.22211561936598,211.13439806122634,200.18059980254318,217.08814608482612,195.35608515390584,0.010671931733186923,0.03338314424573685,0.01227069559738198,-0.2816926620942497,-1.0149542022875941,50.0,-0.020856380492730087,-0.010428190246365043
2015-12-30,207.1100006103516,207.2100067138672,205.75999450683597,205.92999267578125,205.41999893188478,206.23803869394155,210.36610210359376,200.4738957601758,217.09011407957328,195.3859633083098,-0.007087759228367463,0.026058773328669682,0.012136067916651682,-0.11793927699498949,-1.0058788885429946,45.0,-0.1229420185420032,-0.0614710092710016
2015-12-31,205.1300048828125,205.88999938964844,203.8699951171875,203.8699951171875,205.1869987487793,206.2268463721642,209.95196585746965,200.42203164008896,217.0826791486575,195.37101359567092,-0.010003387713595657,0.0157947096021267,0.012128160540868039,-0.11923405025425851,-1.0017941061571758,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-04,200.4900054931641,201.02999877929688,198.58999633789065,201.0200042724609,204.95749893188477,206.20569252601035,210.06641454284238,199.84858332092716,217.0806493994896,195.3307356525311,-0.013979452165525208,0.0015944560492502369,0.012126851691358393,-0.11921435836853414,-1.0014010921897853,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-05,201.3999938964844,201.8999938964844,200.0500030517578,201.3600006103516,204.54449920654298,206.18219252366285,209.39536102801418,199.69363738507178,217.07257448823142,195.29181055909427,0.001691355739052991,0.0032885085806928505,0.011152266981194613,-0.24453142895537483,-0.9661179870182717,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-06,198.33999633789065,200.05999755859372,197.6000061035156,198.82000732421875,204.06799926757813,206.14784639798677,209.20851875153573,198.92747978362053,217.0746397873579,195.22105300861563,-0.012614189900843065,-0.009367163191877581,0.011373561770514386,-0.18378253965591212,-1.1049381710717543,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-07,195.3300018310547,197.44000244140625,193.58999633789065,194.0500030517578,203.4229995727539,206.09507716252253,210.06025190701124,196.78574723849655,217.12246785165846,195.0676864733866,-0.02399157075113889,-0.033134000984561096,0.01234309082413843,-0.21957790225108959,-1.198003044214758,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-08,195.19000244140625,195.8500061035156,191.5800018310547,191.9199981689453,202.75199966430665,206.03153868455152,211.07307829203052,194.4309210365828,217.19421861169062,194.86885875741243,-0.010976577424965939,-0.043746880482321115,0.01242675248776425,-0.1863102190572037,-1.2492374945925924,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-11,193.00999450683597,193.41000366210935,189.82000732421875,192.1100006103516,202.06399993896486,205.96765406681942,211.5002685596746,192.62773131825512,217.25794197457355,194.6773661590653,0.0009900085620000443,-0.042800181706559415,0.012392166129332171,-0.17164644486447903,-1.2364071846508486,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-12,193.82000732421875,194.5500030517578,191.13999938964844,193.66000366210935,201.6529998779297,205.914038672814,211.8114282093069,191.49457154655246,217.30514656699205,194.52293077863595,0.00806831006628106,-0.03507719677718002,0.012041770305625516,-0.3663763208974626,-1.060355050277191,50.0,-0.020856380492730087,-0.010428190246365043
2016-01-13,194.4499969482422,194.8600006103516,188.3800048828125,188.8300018310547,200.9495002746582,205.84976947490986,212.58561434177918,189.3133862075372,217.43623353258016,194.26330541723956,-0.024940626560566725,-0.05914297607213559,0.012949722667610665,-0.24514501089097104,-1.2110939074278793,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-14,189.5500030517578,193.25999450683597,187.66000366210935,191.92999267578125,200.29449996948242,205.79784639798677,212.42767768101913,188.1613222579457,217.51215549312715,194.0835373028464,0.01641683426715268,-0.04369708224122537,0.01334813379092172,-0.17489470920486733,-1.1946350751874077,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-15,186.7700042724609,188.75999450683597,185.5200042724609,187.80999755859372,199.28349990844725,205.74434638390176,212.05558247939953,186.51141733749498,217.6587845166688,193.82990825113473,-0.021466134915907875,-0.06422520969431156,0.013248672251244216,-0.029985667621519194,-1.2567223780649959,40.0,-0.2250276565912761,-0.11251382829563805
2016-01-19,189.9600067138672,190.1100006103516,186.1999969482422,188.05999755859372,198.44349975585936,205.6991155771109,211.86466593382096,185.02233357789777,217.79181886706795,193.60641228715383,0.0013311325448583933,-0.06297956941627758,0.013092937392379461,-0.19424923020194568,-1.1646794893842298,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-20,185.02999877929688,187.5,181.0200042724609,185.6499938964844,197.72499923706056,205.63503863994893,212.2813879466771,183.168610527444,217.9739033805226,193.29617389937528,-0.012815078663171997,-0.07498755994320727,0.012455839002899835,-0.17197204251999995,-1.056516337136642,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-21,186.2100067138672,188.8699951171875,184.63999938964844,186.69000244140625,196.9759994506836,205.56115405742938,212.20380139573118,181.748197505636,218.1217136924955,193.00059442236326,0.00560198534400036,-0.06980565381099113,0.012336269363805545,-0.16966069222542204,-1.018662974968329,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-22,189.77999877929688,190.75999450683597,188.8800048828125,190.5200042724609,196.32699966430664,205.50834638155425,211.4903318108681,181.16366751774518,218.20574397503225,192.81094878807625,0.020515302270975866,-0.0507224356281708,0.0131987858263574,0.014859128361385953,-0.9163859286469251,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-25,189.9199981689453,190.1499938964844,187.41000366210935,187.63999938964844,195.40799942016602,205.450615633451,210.32369200391705,180.492306836415,218.335307096424,192.565924170478,-0.015116548489542359,-0.0650722359600322,0.012918608157790466,0.20753357863213134,-0.7881970843227415,40.0,-0.2250276565912761,-0.11251382829563805
2016-01-26,188.4199981689453,190.52999877929688,188.0200042724609,190.1999969482422,194.63399963378907,205.40492330697867,208.89766629067802,180.37033297690013,218.42119853973452,192.38864807422283,0.013643133483909997,-0.05231689167742137,0.013538997553393392,0.13742429282606633,-1.0367965333601703,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-27,189.5800018310547,191.55999755859372,187.05999755859372,188.1300048828125,193.77999954223634,205.35596178494967,207.40861946468317,180.1513796197895,218.53562888476336,192.17629468513599,-0.010883239214735552,-0.0626307536450601,0.013624025855568916,0.22441646014606964,-1.0585778789104112,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-28,189.9600067138672,190.1999969482422,187.16000366210935,189.1100006103516,192.8654998779297,205.31784638624924,205.0209841138721,180.7100156419873,218.62776597963182,192.00792679286667,0.0052091410306907004,-0.05774786504296492,0.01336140752064055,0.2448103872321185,-0.9557030670427209,45.0,-0.1229420185420032,-0.0614710092710016
2016-01-29,190.0200042724609,193.8800048828125,189.8800048828125,193.72000122070312,192.25500030517577,205.28742329524113,202.76249178518478,181.74750882516676,218.6671683013371,191.90767828914514,0.024377349666716563,-0.03477825527490708,0.014816422161817945,0.25233255979453323,-1.0276654217013177,50.0,-0.020856380492730087,-0.010428190246365043
2016-02-01,192.52999877929688,194.5800018310547,191.83999633789065,193.6499938964844,191.74400024414064,205.25507712730996,200.7615331440076,182.7264673442737,218.70662296344278,191.80353129117714,-0.00036138407896746383,-0.03512707104612389,0.014731362016679806,0.16218861139850912,-1.0131277253091184,50.0,-0.020856380492730087,-0.010428190246365043
2016-02-02,191.9600067138672,191.97000122070312,189.5399932861328,190.16000366210935,191.20100021362305,205.20538482666015,199.1059398668632,183.2960605603829,218.78405183034292,191.62671782297738,-0.018022155147810803,-0.052516160669653256,0.01492414628603732,0.16130916110800958,-1.060225214718578,50.0,-0.020856380492730087,-0.010428190246365043
2016-02-03,191.41000366210935,191.77999877929688,187.1000061035156,191.3000030517578,190.69800033569337,205.14846173799955,196.99858797468278,184.39741269670395,218.835721336969,191.46120213903012,0.00599494829456404,-0.046836044042932845,0.015021006367459136,0.12314935634344848,-1.1125785645673514,50.0,-0.020856380492730087,-0.010428190246365043
