Date,Open,High,Low,Close,Volume
1998-12-21,-1.435110046329955,-1.4446569320946188,-1.4169104067353264,-1.4277666087851162,-1.274262050732676
1998-12-28,-1.4236361467555803,-1.4462656183399936,-1.4160723777969237,-1.4351372477301476,-1.274679441893992
1999-01-04,-1.4359293313228487,-1.4253500827555858,-1.4173290522213846,-1.4187575388835527,-1.2654784711339484
1999-01-11,-1.4236361221917844,-1.445461153322682,-1.4386937820681611,-1.4515168607284354,-1.2717243124718767
1999-01-18,-1.4482226571544374,-1.4679855225306844,-1.4353424836580995,-1.454792812082585,-1.2746543984243128
1999-01-25,-1.4515010025152584,-1.4736167500472288,-1.4638288653622318,-1.475267496064982,-1.2736760335421888
1999-02-01,-1.4744485017509072,-1.4671813233461066,-1.4613154705065972,-1.4474222210617071,-1.2729981902962122
1999-02-08,-1.4441250674608064,-1.4599412744748175,-1.4445587806477276,-1.466258713708339,-1.265438401582462
1999-02-15,-1.4609257125808854,-1.4800521606605535,-1.4613152592258378,-1.4777243277891723,-1.2709846953340251
1999-02-22,-1.4728092708136018,-1.4889010882236038,-1.4588018471993083,-1.4801813512099764,-1.2676205225738206
1999-03-01,-1.4781365877045431,-1.4647681174942968,-1.473045205433806,-1.4478318288008403,-1.269929530478219
1999-03-08,-1.4437154719897047,-1.4076528253768152,-1.4261266934763726,-1.4048352847751426,-1.2185253046152216
1999-03-15,-1.4023279678699154,-1.4060437057234845,-1.3951267406735803,-1.3974642145127307,-1.2466007036899613
1999-03-22,-1.3884972736275711,-1.4085452444849178,-1.3911318729430153,-1.395951392762267,-1.2662498100000599
1999-03-29,-1.3786271516547814,-1.3940130929560863,-1.384825392894655,-1.4008827881474069,-1.271943025440406
1999-04-05,-1.4000119963076254,-1.398857021594489,-1.3802006899358215,-1.37951264135868,-1.2450980955092248
1999-04-12,-1.3819176370348853,-1.3560689764583465,-1.3600210438753106,-1.3330744242563661,-1.2674185052517437
1999-04-19,-1.3128277323342898,-1.3253901105387442,-1.3322730242348237,-1.3433482604903808,-1.255395970241206
1999-04-26,-1.3473724961270463,-1.3116653737437847,-1.338579262341812,-1.3043067051483959,-1.2476358337700244
1999-05-03,-1.3029574191625461,-1.3052064358277915,-1.285185492294813,-1.2936213921332655,-1.24614658210645
1999-05-10,-1.2934991090892067,-1.3108581641594867,-1.305366108268862,-1.3154028240064943,-1.2525860929432286
1999-05-17,-1.3243425127588275,-1.3253899409982477,-1.311672219437059,-1.3055395060705275,-1.2627821242318489
1999-05-24,-1.3013128570558115,-1.3189315223024392,-1.303684457184431,-1.3203344110882478,-1.2589821950992306
1999-05-31,-1.3210525375197824,-1.3261972843259844,-1.311672230017332,-1.3022518132987941,-1.2671830966367617
1999-06-07,-1.3004900583399477,-1.3148945590063816,-1.281822252456066,-1.294032485521154,-1.2663316186676776
1999-06-14,-1.289797339277716,-1.298747638971617,-1.2708910308706376,-1.287456812432767,-1.262910680709534
1999-06-21,-1.2843113341690187,-1.3095094358567096,-1.298271438572876,-1.3216102479001348,-1.2575163173406898
1999-06-28,-1.3215114934662209,-1.318841132548841,-1.3041874903583432,-1.2972409596673127,-1.2705589563494832
1999-07-05,-1.2925780969422265,-1.2989610836204935,-1.267847914226833,-1.2807189640092653,-1.271021425756221
1999-07-12,-1.2727383113187487,-1.294904088765045,-1.259397016149474,-1.27700167912643,-1.2722268514301007
1999-07-19,-1.2776981629583897,-1.3022067648285665,-1.2893979978236818,-1.2993059635132824,-1.2726258773803185
1999-07-26,-1.30001803335436,-1.3111323870322922,-1.2923558331868756,-1.2914580958486668,-1.2727527642933585
1999-08-02,-1.295471269304713,-1.2916581356481434,-1.282637044264853,-1.276175322949307,-1.2730799989638302
1999-08-09,-1.2661248596263412,-1.2742126776661287,-1.2471428910148628,-1.2580014775717745,-1.2651812886270917
1999-08-16,-1.2607515524413628,-1.280704054199838,-1.2462977893916227,-1.2580014775717745,-1.2359154899602793
1999-08-23,-1.2553783150429394,-1.2770527237574665,-1.261932237931879,-1.2831972657541801,-1.2613880377530544
1999-08-30,-1.2793514263329215,-1.3018009928639531,-1.2729184549974928,-1.284436296816254,-1.2669910967025564
1999-09-06,-1.2851378511369267,-1.2705610206453664,-1.2602417113166167,-1.2530446823853314,-1.2695438610451635
1999-09-13,-1.2595116348838253,-1.285166950566307,-1.2746087679442566,-1.2819581388437993,-1.261735307199269
1999-09-20,-1.2767029480483993,-1.3020413200100205,-1.3225046610135105,-1.3299388427475332,-1.2628305416065615
1999-09-27,-1.324036383424597,-1.3387208815199014,-1.3254759112426993,-1.3208106334006104,-1.2440779915109692
1999-10-04,-1.3124107136464718,-1.3370907675387325,-1.3407568119928144,-1.3535892207551612,-1.2626719329652616
1999-10-11,-1.3522705650474347,-1.353392907302926,-1.32887184226647,-1.347780477893678,-1.2576031347022436
1999-10-18,-1.3514397812503982,-1.3350527342021754,-1.3331161335420925,-1.314586675674046,-1.2593060906404117
1999-10-25,-1.319053962943678,-1.3419813365639282,-1.3186844864497482,-1.329109036031365,-1.2703018433941127
1999-11-01,-1.3273581208455179,-1.348502193428064,-1.3492461538421092,-1.3681113414917132,-1.2635868543908655
