Date,Open,High,Low,Close,Adj Close,Volume,Bollinger_High,Bollinger_Low,MACD,Signal,RSI,Pivot,R1,S1,R2,S2,R3,S3,R4,S4,OBV,ATR,%K,%D,Close_diff,Close_log_return,Volume_changes
2003-02-04,85.30999755859375,85.75,84.30000305175781,85.37999725341797,57.122615814208984,43633400,95.62184276700779,82.73315677522854,-1.4772907404264544,-1.0620040077023614,37.87645213099426,85.20249938964844,86.10499572753906,84.65499877929688,86.65249633789062,83.75250244140625,87.55499267578125,83.20500183105469,89.552490234375,80.85250854492188,-534358100,1.8835721697126115,13.05728202362035,18.071769135733668,-0.850006103515625,-0.009906334733329112,3937400.0
2003-02-05,85.75,86.54000091552734,84.4800033569336,84.8499984741211,56.76801300048828,55270600,95.2766968738664,82.29030218008867,-1.5388870036996565,-1.1573806069018204,36.39360156171186,85.18000030517578,85.87999725341797,83.81999969482422,87.23999786376953,83.12000274658203,87.93999481201172,81.76000213623047,91.35999298095703,79.00000762939453,-589628700,1.9121437072753906,7.972631498455004,14.1725116887622,-0.529998779296875,-0.00622687546391621,11637200.0
2003-02-06,84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,56.500404357910156,53638000,95.08314283723298,81.78985597258146,-1.6015179641268418,-1.2462080783468248,35.27127130351671,84.35999870300293,85.06999588012695,83.82999801635742,85.59999656677246,83.1200008392334,86.30999374389648,82.59000015258789,88.07999229431152,80.64000511169434,-643266700,1.8950004577636719,9.248500361183412,10.092804627752846,-0.40000152587890625,-0.004725366580034853,-1632600.0
2003-02-07,84.91000366210938,84.98999786376953,82.97000122070312,83.41999816894531,55.81126403808594,43165000,94.63939459405773,81.29460427679189,-1.7145020327344866,-1.3398668692243572,32.49258426738433,83.69999885559082,84.42999649047852,82.40999984741211,85.71999549865723,81.68000221252441,86.44999313354492,80.3900032043457,89.75998878479004,77.6400089263916,-686431700,1.885714394705636,5.660341144428813,7.627157668022335,-1.029998779296875,-0.01227154029797811,-10473000.0
2003-02-10,83.45999908447266,84.12999725341797,82.6500015258789,84.01000213623047,56.20604705810547,45455900,93.95611025667267,81.07288907194061,-1.7364179861594948,-1.419177092611385,35.62128298521395,83.70000076293945,84.75,83.27000427246094,85.17999649047852,82.22000503540039,86.22999572753906,81.79000854492188,88.13998794555664,79.26001358032227,-640975800,1.8507140023367745,19.020983498103323,11.309941667905107,0.5900039672851562,0.007047797986072886,2290900.0
2003-02-11,84.37000274658203,84.87999725341797,82.83000183105469,83.43000030517578,55.81798553466797,46861000,93.1690018969483,80.89999758425286,-1.7800683181160935,-1.4913553377123268,33.95526932931686,83.64249992370605,84.45499801635742,82.40500259399414,85.69249534606934,81.59250450134277,86.5049934387207,80.35500717163086,89.7924861907959,77.49251365661621,-687836800,1.8685706002371651,11.58988520758088,12.09040328337093,-0.5800018310546875,-0.006927904233194,1405100.0
2003-02-12,83.16000366210938,83.62000274658203,82.08999633789062,82.0999984741211,54.92815399169922,35873600,92.22512250831801,80.7208766371898,-1.9000786294697463,-1.5730999960638106,30.439545732641918,82.47749900817871,82.8650016784668,81.33499526977539,84.00750541687012,80.9474925994873,84.3950080871582,79.80498886108398,87.06751823425293,77.88747978210449,-723710400,1.875713893345424,0.1517773931567035,10.254215366280226,-1.3300018310546875,-0.016069962699080998,-10987400.0
2003-02-13,82.1500015258789,82.66000366210938,81.0,82.3499984741211,55.09541320800781,57934100,91.28151121003715,80.65948763029489,-1.952507464524956,-1.6489814897560398,31.867564487490327,82.09000015258789,83.18000030517578,81.5199966430664,83.75000381469727,80.42999649047852,84.84000396728516,79.85999298095703,87.07001113891602,77.10998916625977,-665776300,1.812856946672712,21.84463442486343,11.195432341866928,0.25,0.003040440221689342,22060500.0
2003-02-14,82.37000274658203,84.19999694824219,81.81999969482422,84.1500015258789,56.29970932006836,59580900,90.11000086320365,81.04399846540963,-1.8277434027952069,-1.6847338723638732,41.22361001167698,83.57999992370605,85.34000015258789,82.96000289916992,85.95999717712402,81.20000267028809,87.71999740600586,80.58000564575195,90.71999168395996,76.44000816345215,-606195400,1.818570818219866,50.970895960001236,24.322435926007046,1.8000030517578125,0.021622500675202088,1646800.0
2003-02-18,84.52999877929688,85.80000305175781,84.38999938964844,85.62999725341797,57.289859771728516,39492700,89.17816227141239,81.47283641633175,-1.591102459895069,-1.6660075898701123,47.59563903871136,85.36249923706055,86.33499908447266,84.92499542236328,86.77250289916992,83.95249557495117,87.74500274658203,83.5149917602539,89.59251022338867,81.13248825073242,-566702700,1.8457134791782923,74.91904570846579,49.24485869777675,1.4799957275390625,0.017434718193442958,-20088200.0
2003-02-19,85.31999969482422,85.47000122070312,84.27999877929688,85.18000030517578,56.988807678222656,31432000,88.50292184154443,81.74107687671727,-1.4234649824411179,-1.6174990683843136,45.96399145364978,85.02750015258789,85.7750015258789,84.58499908447266,86.21750259399414,83.83749771118164,86.96500396728516,83.3949966430664,88.59750747680664,81.45749282836914,-598134700,1.7699988228934151,71.0884737700515,65.65947181283944,-0.4499969482421875,-0.005268988885318899,-8060700.0
2003-02-20,85.20999908447266,85.41999816894531,84.05000305175781,84.33000183105469,56.42012405395508,29280100,88.00434875701754,81.85565032745512,-1.34370940137498,-1.562741134982447,42.96763219702493,84.53250122070312,85.01499938964844,83.64500427246094,85.90249633789062,83.16250610351562,86.38499450683594,82.27500915527344,88.64248657226562,80.42251586914062,-627414800,1.6907130650111608,57.31502978222731,67.77418308691479,-0.8499984741210938,-0.010028972778264707,-2151900.0
2003-02-21,84.37999725341797,85.73999786376953,83.45999908447266,85.18000030517578,56.988807678222656,60955800,87.26856030031425,82.23843890622871,-1.1981037612779062,-1.489813660241539,46.70887359381287,84.88999938964844,86.31999969482422,84.04000091552734,87.16999816894531,82.61000061035156,88.5999984741211,81.76000213623047,91.72999572753906,78.05000305175781,-566459000,1.7064274379185267,71.9449580317467,66.78282052800843,0.8499984741210938,0.010028972778264754,31675700.0
2003-02-24,84.93000030517578,85.0,83.58999633789062,83.80000305175781,56.06554412841797,30628600,87.05141526418407,82.19758452219287,-1.1804569151921243,-1.427942311231656,41.90288224733883,84.04750061035156,84.5050048828125,83.09500122070312,85.45750427246094,82.63749694824219,85.91500854492188,81.68499755859375,88.27751159667969,79.81748962402344,-597087600,1.7564277648925781,50.54156297898887,59.93385026432089,-1.3799972534179688,-0.016333624172589475,-30327200.0
2003-02-25,82.94999694824219,84.48999786376953,82.22000122070312,84.47000122070312,56.51377487182617,56770600,87.00038655689926,82.17561365672378,-1.0997313907909358,-1.362300127143512,44.86881302265691,83.91250038146973,85.60499954223633,83.33500289916992,86.18249702453613,81.64250373840332,87.87499618530273,81.06500625610352,90.72249031066895,77.10251045227051,-540317000,1.7807132175990514,62.63539074474722,61.70730391849418,0.6699981689453125,0.007963412285532209,26142000.0
2003-02-26,84.0199966430664,84.52999877929688,83.08000183105469,83.23999786376953,55.69087219238281,37787200,86.86822911635635,82.04877070053818,-1.122072271761425,-1.3142545560670946,40.75534297133797,83.52249908447266,83.96499633789062,82.51499938964844,84.97249603271484,82.07250213623047,85.41499328613281,81.06500244140625,87.87248992919922,79.1725082397461,-578104200,1.7371417454310827,46.66659249204477,53.28118207192688,-1.2300033569335938,-0.014668480328802035,-18983400.0
2003-02-27,83.69999694824219,84.75,83.16000366210938,84.33999633789062,56.42680740356445,51126000,86.5653726088312,82.13762650615904,-1.0390394965604344,-1.2592115441657625,45.56193140335376,84.14749908447266,85.13499450683594,83.54499816894531,85.73749542236328,82.55750274658203,86.72499084472656,81.95500183105469,88.91748809814453,79.37751007080078,-526978200,1.7621416364397322,69.58321279957276,59.628398678788166,1.0999984741210938,0.013128229035698819,13338800.0
2003-02-28,84.47000122070312,85.2300033569336,84.16000366210938,84.9000015258789,56.80146026611328,43666800,86.60231841970729,82.14768081735325,-0.9174716434829691,-1.1908635640292038,47.88025819376872,84.7975025177002,85.43500137329102,84.3650016784668,85.86750221252441,83.72750282287598,86.50500106811523,83.29500198364258,88.00750160217285,81.58750343322754,-483311400,1.6942847115652901,81.2499801317977,65.833261807805,0.5600051879882812,0.00661790639233874,-7459200.0
2003-03-03,85.26000213623047,85.77999877929688,83.72000122070312,84.08999633789062,56.259544372558594,42923100,86.3596384603779,82.19336065461233,-0.8763864557149788,-1.1279681423663588,44.90164164301856,84.41999816894531,85.1199951171875,83.05999755859375,86.47999572753906,82.36000061035156,87.17999267578125,81.0,90.59999084472656,78.24000549316406,-526234500,1.7357134137834822,64.37488277760647,71.73602523632557,-0.8100051879882812,-0.009586500995036242,-743700.0
2003-03-04,83.94999694824219,84.01000213623047,82.6500015258789,82.75,55.363040924072266,31440500,86.07712655806814,82.12787222122874,-0.9411041907630988,-1.0905953520457068,40.42169232255565,83.04000091552734,83.43000030517578,82.06999969482422,84.4000015258789,81.68000030517578,84.79000091552734,80.70999908447266,87.12000274658203,78.95999908447266,-557675000,1.6921419416155135,36.45831015376399,60.69439102105597,-1.339996337890625,-0.016063596037753786,-11482600.0
2003-03-05,82.61000061035156,83.54000091552734,82.36000061035156,83.44999694824219,55.83134078979492,43974700,85.90494577162359,82.1070529771557,-0.9252439224565308,-1.0575250661278717,43.588044756517434,83.19999885559082,84.03999710083008,82.8599967956543,84.3799991607666,82.01999855041504,85.21999740600586,81.67999649047852,86.73999977111816,79.65999794006348,-513700300,1.6671415056501115,51.04157063702225,50.62492118946417,0.6999969482421875,0.008423599280775157,12534200.0
2003-03-06,82.87000274658203,83.5199966430664,82.47000122070312,82.75,55.363040924072266,41217700,85.83535303570751,81.96664586565969,-0.958113908429894,-1.0376428345882762,41.228371070827166,82.87249946594238,83.27499771118164,82.22500228881836,83.92249488830566,81.8225040435791,84.32499313354492,81.17500686645508,86.02248573303223,79.72251319885254,-554918000,1.6235694885253906,23.366822129826115,36.955567640204045,-0.6999969482421875,-0.008423599280775188,-2757000.0
2003-03-07,81.61000061035156,83.98999786376953,81.43000030517578,83.31999969482422,55.74437713623047,63538000,85.77734618174826,81.91165299427713,-0.927478008298479,-1.0156098693303168,43.89199289440532,83.01499938964844,84.5999984741211,82.04000091552734,85.57499694824219,80.45500183105469,87.15999603271484,79.4800033569336,90.69499206542969,75.33500671386719,-491380000,1.6364266531808036,43.249386768159084,39.219259845002405,0.5699996948242188,0.006864598472903492,22320300.0
2003-03-10,82.5999984741211,82.86000061035156,81.0999984741211,81.31999969482422,54.406333923339844,41014100,85.97405622515288,81.50494310346039,-1.0524501320325754,-1.0229779218707686,37.47430642554526,81.64999961853027,82.20000076293945,80.43999862670898,83.41000175476074,79.8899974822998,83.96000289916992,78.67999649047852,86.93000602722168,76.36999320983887,-532394100,1.6771409170968192,4.700880477717441,23.77236312523414,-2.0,-0.024296627722706455,-22523900.0
2003-03-11,81.4800033569336,82.0,80.4800033569336,80.5199966430664,53.87110137939453,48102700,86.21674858639193,80.91325019290494,-1.2021869381521384,-1.0588197251270426,35.253831603744445,80.8799991607666,81.27999496459961,79.7599983215332,82.39999580383301,79.3600025177002,82.79999160766602,78.2400016784668,85.43998908996582,76.32000923156738,-580496800,1.6892836434500558,0.7545909561367016,16.234952734004334,-0.8000030517578125,-0.00988642592646006,7088600.0
2003-03-12,80.37999725341797,81.0999984741211,79.37999725341797,81.05999755859375,54.23236083984375,62459800,86.32571293632843,80.56728556831025,-1.2627249674840613,-1.0996007735984463,37.927449712948,80.64999771118164,81.91999816894531,80.19999694824219,82.36999893188477,78.92999649047852,83.63999938964844,78.47999572753906,85.81000137329102,75.48999404907227,-518037000,1.7142840794154577,26.249998509884236,10.568489981246051,0.5400009155273438,0.006684032000744703,14357100.0
2003-03-13,82.18000030517578,83.91000366210938,81.52999877929688,83.86000061035156,56.10566711425781,72117800,86.34724957659678,80.72174914166494,-1.0724029525186012,-1.0941612093824773,49.55856644539843,83.29000091552734,85.05000305175781,82.66999816894531,85.67000579833984,80.90999603271484,87.43000793457031,80.28999328613281,90.43001556396484,76.14998626708984,-445919200,1.7549988882882255,70.00003576277834,32.33487507626635,2.8000030517578125,0.03395915793918272,9658000.0
2003-03-14,84.19999694824219,84.7699966430664,83.3499984741211,84.12999725341797,56.28630065917969,63951800,86.39071654350407,80.85628205268735,-0.8895309527139403,-1.05323515804877,50.52134031620343,84.09499740600586,84.83999633789062,83.41999816894531,85.51499557495117,82.67499923706055,86.25999450683594,82.0,88.3549919128418,79.83500289916992,-381967400,1.7428556169782365,74.2187323048753,56.82292219251256,0.26999664306640625,0.0032144398950046,-8166000.0
2003-03-17,83.45999908447266,86.94999694824219,83.22000122070312,86.77999877929688,58.05925750732422,88217500,86.85724024193152,80.65275807960168,-0.5247219313984317,-0.9475325127187024,58.82775909009673,85.93249893188477,88.6449966430664,84.91500091552734,89.66249465942383,82.2025032043457,92.37499237060547,81.18500518798828,97.12248611450195,74.74251174926758,-293749900,1.8471412658691406,97.75431736065268,80.6576951427687,2.6500015258789062,0.031012977387721838,24265700.0
2003-03-18,87.1500015258789,87.3499984741211,86.27999877929688,87.29000091552734,58.400474548339844,50792300,87.22703313406949,80.44896555367465,-0.19223922939896454,-0.7964738560547548,60.212144404437296,87.05249977111816,87.82500076293945,86.75500106811523,88.12249946594238,85.98250007629395,88.89500045776367,85.68500137329102,90.26249885559082,83.84250068664551,-242957600,1.8199986049107142,99.24720766117451,90.4067524422341,0.5100021362304688,0.005859752932036583,-37425200.0
2003-03-19,87.27999877929688,88.16000366210938,86.68000030517578,87.95999908447266,58.848751068115234,49630800,87.79826548986007,80.15573307581376,0.1238908238714771,-0.6124009200695085,62.018927451395044,87.69000053405762,88.70000076293945,87.21999740600586,89.17000389099121,86.20999717712402,90.18000411987305,85.73999404907227,92.1300106048584,83.24999046325684,-193326800,1.8121419634137834,97.72204519761247,98.24119007314648,0.6699981689453125,0.007646236042509358,-1161500.0
2003-03-20,87.33000183105469,88.58999633789062,86.3499984741211,88.1500015258789,58.97584915161133,67321600,88.42103719868757,79.91496133646868,0.3853160937098181,-0.4128575173136432,62.538458334392956,87.80999946594238,89.27000045776367,87.03000259399414,90.04999732971191,85.57000160217285,91.5099983215332,84.79000473022461,94.52999305725098,81.09000587463379,-126005200,1.8957132611955916,95.2226400027171,97.39729762050128,0.19000244140625,0.0021577708757968468,17690800.0
2003-03-21,88.80000305175781,89.87999725341797,87.93000030517578,89.66999816894531,60.23469924926758,71165300,89.29490280486931,79.4900955166639,0.706998688685772,-0.18888627611376016,66.48772277653387,89.2874984741211,90.6449966430664,88.69499969482422,91.23749542236328,87.3375015258789,92.5949935913086,86.74500274658203,95.13748931884766,83.43750762939453,-54839900,1.8878560747419084,98.00000871930804,96.98156463987914,1.5199966430664062,0.01709631839012442,3843700.0
2003-03-24,88.0199966430664,88.13999938964844,86.3499984741211,86.69000244140625,58.232913970947266,65398900,89.53529951375585,79.53869874674221,0.713251789804147,-0.008458662930178718,54.38307799629877,86.96750068664551,87.58500289916992,85.79500198364258,88.75750160217285,85.17749977111816,89.37500381469727,84.00500106811523,92.33750343322754,81.59749794006348,-120238800,2.022142137799944,69.61909702845982,87.61391525016158,-2.9799957275390625,-0.03379767950099226,-5766400.0
2003-03-25,86.73999786376953,88.26000213623047,86.44000244140625,87.5199966430664,58.790470123291016,61040100,89.86226043148874,79.51673737124564,0.7762330812423954,0.14847968590433613,56.74513127531046,87.43499946594238,88.42999649047852,86.6099967956543,89.2549991607666,85.61499977111816,90.24999618530273,84.78999710083008,92.89499855041504,81.97500038146973,-59198700,2.0678563799176897,77.5238037109375,81.71430315290172,0.8299942016601562,0.00952873527444349,-4358800.0
2003-03-26,87.55999755859375,87.8499984741211,86.80000305175781,87.08000183105469,58.494895935058594,45740800,90.1124618419759,79.65053635748698,0.7816321356133926,0.27511017584614744,55.115845134257164,87.20250129699707,87.60499954223633,86.55500411987305,88.25249671936035,86.15250587463379,88.65499496459961,85.50500869750977,90.35248756408691,84.05251502990723,-104939500,2.0678563799176897,73.33337692987352,73.49209255642354,-0.43999481201171875,-0.005040042923865489,-15299300.0
2003-03-27,86.4000015258789,87.66000366210938,85.98999786376953,87.1500015258789,58.54188537597656,53120200,90.3419159554219,79.70208276283982,0.782538696481339,0.3765958799731858,55.33556225732429,86.98750114440918,87.98500442504883,86.31499862670898,88.65750694274902,85.31749534606934,89.65501022338867,84.64499282836914,91.99751853942871,81.97748374938965,-51819300,2.0042855398995534,74.00004069010416,74.95240711030497,0.06999969482421875,0.0008035320810638388,7379400.0
2003-03-28,86.47000122070312,87.27999877929688,86.25,86.70999908447266,58.24635314941406,32583000,90.48499919131925,79.73999928280185,0.7392312352089192,0.4491229510203325,53.56071556661597,86.73749923706055,87.2249984741211,86.19499969482422,87.76749801635742,85.70750045776367,88.25499725341797,85.16500091552734,89.82749557495117,83.64750289916992,-84402300,1.9192853655133928,69.80954124813988,72.38098628937244,-0.44000244140625,-0.005061582644109258,-20537200.0
2003-03-31,85.3499984741211,86.58999633789062,84.4000015258789,84.73999786376953,56.92302703857422,61119500,90.49928849116192,79.79071013554706,0.539725505948411,0.46724346200594824,46.38693214147721,85.11749839782715,85.83499526977539,83.64500045776367,87.30749320983887,82.92750358581543,88.02499008178711,81.45500564575195,91.6874828338623,78.54751396179199,-145521800,1.9757140023367745,51.04762486049107,64.95240226624496,-1.970001220703125,-0.022981486841392135,28536500.0
2003-04-01,85.25,86.38999938964844,84.91000366210938,86.04000091552734,57.79625701904297,53574000,90.55502398200797,80.06397473625374,0.48097082754040343,0.4699889351128393,51.0465250555534,85.84500122070312,86.77999877929688,85.30000305175781,87.32499694824219,84.36500549316406,88.25999450683594,83.82000732421875,90.28498840332031,81.40501403808594,-91947800,1.9707140241350447,54.012011501657,58.28972587009591,1.3000030517578125,0.015224595051067685,-7545500.0
2003-04-02,87.54000091552734,88.7699966430664,87.5,88.12000274658203,59.193485260009766,50431200,90.85533867339674,80.23066062469897,0.5953828828029941,0.4950677246508703,57.422690282173335,88.12750053405762,88.75500106811523,87.48500442504883,89.39749717712402,86.85750389099121,90.02499771118164,86.21500778198242,91.93749046325684,84.3175106048584,-41516600,1.962141854422433,73.57364031163691,59.54442555792824,2.0800018310546875,0.023887238062551847,-3142800.0
2003-04-03,88.87000274658203,88.98999786376953,87.6500015258789,87.69999694824219,58.91135025024414,48755500,91.01546305494212,80.5655359379778,0.644732231271604,0.5250006259750171,55.841056559950765,88.0099983215332,88.3699951171875,87.02999877929688,89.34999465942383,86.67000198364258,89.70999145507812,85.69000244140625,92.02998733520508,83.99000930786133,-90272100,1.9564274379185267,67.26724318652278,64.95096499993882,-0.42000579833984375,-0.004777688522356453,-1675700.0
2003-04-04,88.43000030517578,88.58999633789062,87.62000274658203,88.22000122070312,59.260643005371094,36250100,91.23215372915725,80.83884541635057,0.7175306971766986,0.5635066402153533,57.40533443393601,88.16250038146973,88.70499801635742,87.73500442504883,89.13249397277832,87.19250679016113,89.67499160766602,86.76501083374023,91.07248115539551,85.25251960754395,-54022000,1.759284428187779,69.70807797581425,70.18298715799123,0.5200042724609375,0.0059118439333852805,-12505400.0
2003-04-07,90.33999633789062,90.8499984741211,87.97000122070312,88.05000305175781,59.1464958190918,69776200,91.1366150707401,81.60738441046107,0.7528284367912903,0.6013709995305407,56.698224878858156,88.73000144958496,89.4900016784668,86.61000442504883,91.60999870300293,85.85000419616699,92.36999893188477,83.73000717163086,97.36999320983887,80.09000968933105,-123798200,1.8885699680873327,56.58919771851424,64.52150629361701,-0.1699981689453125,-0.0019288389122396623,33526100.0
2003-04-08,88.30000305175781,88.6500015258789,87.70999908447266,88.19000244140625,59.240509033203125,39712700,90.70118789741635,82.80981216361882,0.7830721620249221,0.637711232029417,57.166162562183516,88.18500137329102,88.66000366210938,87.72000122070312,89.12500381469727,87.24499893188477,89.60000610351562,86.77999877929688,91.00500869750977,85.36499404907227,-84085500,1.8499984741210938,58.75973191832641,61.68566920421822,0.1399993896484375,0.0015887359819830532,-30063500.0
2003-04-09,88.36000061035156,89.0999984741211,86.7699966430664,87.02999877929688,58.46131134033203,55647300,89.94881236456237,84.1591878185431,0.7053075843955412,0.6512305025026419,52.13857778909578,87.48249816894531,88.19499969482422,85.86499786376953,89.8125,85.15249633789062,90.5250015258789,83.53499603271484,94.47250366210938,80.49249267578125,-139732800,1.8564273289271764,40.77517050817706,52.04136671500583,-1.160003662109375,-0.013240732808382288,15934600.0
2003-04-10,87.08999633789062,87.62999725341797,85.70999908447266,87.51000213623047,58.78374099731445,41812400,89.71354788333109,84.75945245236228,0.6746340938214104,0.6559112207663957,53.94358959346174,87.09000015258789,88.47000122070312,86.55000305175781,89.0099983215332,85.17000198364258,90.38999938964844,84.6300048828125,92.84999465942383,81.33000564575195,-97920400,1.8542845589773995,48.21708653984911,49.25066298878412,0.48000335693359375,0.005500224183823625,-13834900.0
2003-04-11,88.16000366210938,88.69999694824219,86.86000061035156,87.1500015258789,58.54188537597656,47730100,89.38991923166382,85.38508153127562,0.6141960215336155,0.6475681809198397,52.34900870441146,87.46500015258789,88.06999969482422,86.2300033569336,89.30499649047852,85.62500381469727,89.90999603271484,84.39000701904297,92.98498916625977,81.94501113891602,-145650500,1.7485700334821428,42.6356790874057,43.875978711810546,-0.3600006103515625,-0.004122307484331677,5917700.0
2003-04-14,87.47000122070312,89.0,87.0,88.94999694824219,59.751007080078125,36711700,89.59275862335672,85.39924195647727,0.7034342490575227,0.6587413945473763,58.8921243117709,88.4749984741211,89.94999694824219,87.94999694824219,90.4749984741211,86.4749984741211,91.94999694824219,85.94999694824219,94.4749984741211,82.4749984741211,-108938800,1.7614271981375558,70.54259806438029,53.79845456387829,1.7999954223632812,0.020443590328474974,-11018400.0
2003-04-15,88.83999633789062,89.77999877929688,88.41999816894531,89.77999877929688,60.30857849121094,49709800,89.94868391415304,85.29231645205789,0.8315448668420657,0.6933020890063142,61.51623721130227,89.43999862670898,90.45999908447266,89.0999984741211,90.79999923706055,88.07999801635742,91.81999969482422,87.73999786376953,93.52000045776367,85.3599967956543,-59229000,1.7835704258510046,83.41084959558276,65.5297089157895,0.8300018310546875,0.009287839954026362,12998100.0
2003-04-16,89.91000366210938,90.05999755859375,88.02999877929688,88.25,59.28081512451172,51788000,89.975665588407,85.29433486935667,0.8003889540303106,0.7147194620111135,54.59749829859985,88.64749908447266,89.26499938964844,87.23500061035156,90.67749786376953,86.61750030517578,91.29499816894531,85.20500183105469,94.73749542236328,82.55750274658203,-111017000,1.8092842102050781,59.68992706531948,71.21445824176077,-1.529998779296875,-0.017188523943775576,2078200.0
2003-04-17,88.30000305175781,89.72000122070312,88.19000244140625,89.55999755859375,60.16078567504883,37403100,90.19187879608941,85.21912126494576,0.8713590389342158,0.7460473773957339,58.863567447016784,89.25749969482422,90.32499694824219,88.79499816894531,90.7874984741211,87.72750091552734,91.85499572753906,87.26499938964844,93.84749603271484,84.6675033569336,-73613900,1.844998495919364,79.9999763429515,74.36691766795117,1.30999755859375,0.014735068657140379,-14384900.0
2003-04-21,89.86000061035156,90.16000366210938,89.05999755859375,89.6500015258789,60.22126388549805,32052700,90.18756664401698,85.22143375271153,0.9242121679280046,0.7816803355021881,59.14758273416303,89.63000106811523,90.20000457763672,89.0999984741211,90.73000717163086,88.52999496459961,91.30001068115234,87.99999237060547,92.93001937866211,86.32998275756836,-41561200,1.7585705348423548,79.79801352998521,73.16263897941866,0.09000396728515625,0.0010044526009957212,-5350400.0
2003-04-22,89.0999984741211,91.55999755859375,88.88999938964844,91.33999633789062,61.35649490356445,59763600,90.85313267639087,85.02086710998607,1.08990338313572,0.8433249450288945,64.15235299787196,90.78249740600586,92.67499542236328,90.00499725341797,93.45249557495117,88.11249923706055,95.3449935913086,87.33499908447266,98.7924919128418,82.77250289916992,18202400,1.8314274379185267,96.23929439167627,85.34576142153759,1.6899948120117188,0.018675550592148267,27710900.0
2003-04-23,91.62000274658203,92.3499984741211,91.23999786376953,92.18000030517578,61.92072296142578,44227100,91.63824924851754,84.70175090407035,1.2743067498980025,0.9295213060027162,66.35844251322541,91.98749923706055,92.73500061035156,91.625,93.09749984741211,90.87749862670898,93.84500122070312,90.51499938964844,95.31750106811523,88.65749740600586,62429500,1.7157135009765625,97.43978637693348,91.1590314328649,0.8400039672851562,0.009154422939322369,-15536500.0
2003-04-24,91.52999877929688,92.08000183105469,90.95999908447266,91.36000061035156,61.36991882324219,49692400,92.08915037879943,84.67884965171815,1.3388472268352132,1.0113864901692158,62.326169322299144,91.44000053405762,91.92000198364258,90.79999923706055,92.56000328063965,90.31999778747559,93.04000473022461,89.67999649047852,94.80000877380371,88.07999229431152,12737100,1.7071424211774553,85.0903922474314,92.92315767201364,-0.8199996948242188,-0.00893543801458213,5465300.0
2003-04-25,91.30000305175781,91.47000122070312,90.0199966430664,90.2300033569336,60.610862731933594,43917200,92.28301269985712,84.79298751376592,1.284013378273059,1.0659118677899846,57.17061890405208,90.48750114440918,90.95500564575195,89.50500106811523,91.9375057220459,89.03749656677246,92.40501022338867,88.05499649047852,94.83751487731934,86.13748741149902,-31180100,1.7414289202008928,68.07235975815736,83.53417946084068,-1.1299972534179688,-0.012445749377837365,-5775200.0
2003-04-28,90.44000244140625,92.19000244140625,90.30000305175781,91.79000091552734,61.658775329589844,46432900,92.70050421617422,84.8834961805543,1.3508640044068017,1.122902295113348,61.860971035138625,91.51750183105469,92.73500061035156,90.84500122070312,93.40750122070312,89.62750244140625,94.625,88.95500183105469,97.1875,85.84750366210938,15252800,1.6757147652762276,91.56630105317826,81.57635101958893,1.55999755859375,0.01714136599455736,2515700.0
2003-04-29,92.13999938964844,92.80000305175781,91.4000015258789,92.11000061035156,61.873714447021484,52017100,92.8436761438936,85.47732452749311,1.413372430686664,1.1809963222280113,62.761841148358016,92.10500144958496,92.81000137329102,91.40999984741211,93.50500297546387,90.70499992370605,94.21000289916992,90.0099983215332,96.30500602722168,87.90499687194824,67269900,1.7085718427385603,90.2679540859205,83.30220496575197,0.31999969482421875,0.0034801524213266006,5584200.0
2003-04-30,91.91000366210938,92.56999969482422,91.41000366210938,91.91000366210938,61.73936080932617,48709100,93.02395932463561,85.88404162140931,1.4302852881038604,1.2308541154031811,61.779648968367,91.95000267028809,92.4900016784668,91.33000564575195,93.10999870300293,90.79000663757324,93.64999771118164,90.17000961303711,95.42999076843262,88.47001457214355,18560800,1.625,87.44712423638843,89.76045979182898,-0.1999969482421875,-0.0021736444119452004,-3308000.0
2003-05-01,91.91999816894531,92.7300033569336,90.5,91.9000015258789,61.73265838623047,50240400,93.31439283788198,85.97160798609262,1.426438663667554,1.2699710250560556,61.727621293424875,91.75750160217285,93.0150032043457,90.78499984741211,93.98750495910645,89.52749824523926,95.2450065612793,88.55499649047852,98.44751167297363,85.06749153137207,-31679600,1.6471432277134486,84.84846538773749,87.52118123668207,-0.01000213623046875,-0.0001088312492032937,1531300.0
2003-05-02,91.55999755859375,93.47000122070312,91.48999786376953,93.20999908447266,62.61264419555664,50201500,93.79707980374539,86.03992123385225,1.51167044505209,1.3183109090552625,65.7910373384851,92.84499931335449,94.20000076293945,92.21999740600586,94.82500267028809,90.8649959564209,96.18000411987305,90.23999404907227,98.78500938415527,86.90498924255371,18521900,1.6571437290736608,95.98142060006887,89.42567007473151,1.30999755859375,0.014153956285535799,-38900.0
2003-05-05,93.47000122070312,93.77999877929688,92.5,93.02999877929688,62.4917106628418,35437800,94.18773298480124,86.13026780865579,1.5468614694270713,1.3640210211296242,64.77340707095392,93.08499908447266,93.66999816894531,92.38999938964844,94.36499786376953,91.80500030517578,94.94999694824219,91.11000061035156,96.92499542236328,89.24500274658203,-16915900,1.605715070452009,86.95652173913044,89.26213590897885,-0.18000030517578125,-0.0019329935920048842,-14763700.0
