Date,Returns,Pos %,Kelly Ratio,Kelly Fraction,Tail Ratio,Sharpe Ratio,Alpha_SPY,Sharpe_std
2010-06-01,0.1609826087443884,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2010-08-01,0.1472448255543854,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2011-09-01,0.1049359089007953,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2012-05-01,0.2258429748194939,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2012-10-01,0.1636757744267309,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2013-06-01,0.0612091215930215,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2015-03-01,0.0619052887500082,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2015-06-01,0.0671544830347501,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2016-04-01,0.0897783345478018,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2016-06-01,0.0506545642991724,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2017-06-01,0.0639421058477129,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2018-03-01,0.0969478792640967,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2018-12-01,0.2387290314593555,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2019-05-01,0.2770114044520568,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2020-02-01,0.1493124641458838,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2021-09-01,0.1789618175530836,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2022-02-01,0.0896201065677007,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2022-04-01,0.4561926064232759,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2022-06-01,0.2437116569314759,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2022-09-01,0.3509584848556006,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2022-12-01,0.3052199072912063,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2023-10-01,0.0801708518514801,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2024-04-01,0.1575727473520154,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
2024-07-01,0.0576086614480177,0.32,-0.3986047780608493,-0.3986047780608493,1.0756895051180506,-1.2562045027014008,-0.0580233062635945,1.173289104150118
