Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-09-11 00:00:00-04:00,31.99378859542672,32.09365463256836,31.99378859542672,32.09365463256836,1300,0.0,0.0,0.0
2019-09-12 00:00:00-04:00,32.16176429402125,32.28309522326603,32.16176429402125,32.18976593017578,4000,0.0,0.0,0.0
2019-09-13 00:00:00-04:00,32.2158984170638,32.233628632963296,32.144034078121756,32.18976593017578,3900,0.0,0.0,0.0
2019-09-16 00:00:00-04:00,32.124436719124525,32.16176986694336,32.096438638402866,32.16176986694336,1300,0.0,0.0,0.0
2019-09-17 00:00:00-04:00,32.20843452157443,32.20843452157443,32.096438638402866,32.16176986694336,1900,0.0,0.0,0.0
2019-09-18 00:00:00-04:00,32.124440026129406,32.18977482168063,32.003112623655724,32.17110824584961,4900,0.0,0.0,0.0
2019-09-19 00:00:00-04:00,32.24578041425097,32.24578041425097,32.14311599731445,32.14311599731445,11100,0.0,0.0,0.0
2019-09-20 00:00:00-04:00,32.27809318919047,32.27809318919047,32.114051818847656,32.114051818847656,1400,0.149,0.0,0.0
2019-09-23 00:00:00-04:00,31.992191919509192,32.132794187702295,31.992191919509192,32.048431396484375,2800,0.0,0.0,0.0
2019-09-24 00:00:00-04:00,32.04281101601193,32.04281101601193,31.74847984313965,31.74847984313965,1900,0.0,0.0,0.0
2019-09-25 00:00:00-04:00,31.664108829018655,31.926572799682617,31.635989094065433,31.926572799682617,10700,0.0,0.0,0.0
2019-09-26 00:00:00-04:00,31.823471784817695,31.851591528119002,31.729733347553733,31.78597640991211,9200,0.0,0.0,0.0
2019-09-27 00:00:00-04:00,31.81409388161777,31.832841567731936,31.51788902282715,31.51788902282715,4100,0.0,0.0,0.0
2019-09-30 00:00:00-04:00,31.81409793658666,31.926584067608943,31.81409793658666,31.87971305847168,55400,0.0,0.0,0.0
2019-10-01 00:00:00-04:00,31.79816557222121,31.79816557222121,31.4729004946637,31.560073852539062,4000,0.0,0.0,0.0
2019-10-02 00:00:00-04:00,31.289178531673812,31.289178531673812,30.839244712273782,30.932979583740234,3400,0.0,0.0,0.0
2019-10-03 00:00:00-04:00,30.721127799451605,31.115758895874023,30.721127799451605,31.115758895874023,2800,0.0,0.0,0.0
2019-10-04 00:00:00-04:00,31.345418341413065,31.353857125989975,31.251683468998174,31.2891788482666,2500,0.0,0.0,0.0
2019-10-07 00:00:00-04:00,31.495391239415564,31.599438575982973,31.495391239415564,31.538511276245117,1700,0.0,0.0,0.0
2019-10-08 00:00:00-04:00,31.092326526341456,31.251680083089294,30.848613739013672,30.848613739013672,7200,0.0,0.0,0.0
2019-10-09 00:00:00-04:00,31.14856904734668,31.251679539491914,31.14856904734668,31.195436477661133,2300,0.0,0.0,0.0
2019-10-10 00:00:00-04:00,31.43914457473018,31.43914457473018,31.411021263327346,31.437267303466797,300,0.0,0.0,0.0
2019-10-11 00:00:00-04:00,31.790662666838962,32.07093396536677,31.790662666838962,31.866586685180664,12800,0.0,0.0,0.0
2019-10-14 00:00:00-04:00,31.823471784817695,31.842219472270486,31.78597640991211,31.78597640991211,7500,0.0,0.0,0.0
2019-10-15 00:00:00-04:00,31.889087877671702,32.132800670495236,31.889087877671702,32.08124542236328,6100,0.0,0.0,0.0
2019-10-16 00:00:00-04:00,32.05780348838104,32.05780348838104,31.994998931884766,31.994998931884766,1900,0.0,0.0,0.0
2019-10-17 00:00:00-04:00,32.0578069967853,32.09530236523746,32.020311628333154,32.08405303955078,21400,0.0,0.0,0.0
2019-10-18 00:00:00-04:00,32.001572928151994,32.04844036399707,31.974390029907227,31.974390029907227,1900,0.0,0.0,0.0
2019-10-21 00:00:00-04:00,32.78895120627234,32.78895120627234,32.104676772761074,32.18810272216797,4700,0.0,0.0,0.0
2019-10-22 00:00:00-04:00,32.36713718010389,32.36713718010389,32.217159271240234,32.217159271240234,700,0.0,0.0,0.0
2019-10-23 00:00:00-04:00,32.11405240153394,32.232163191535406,32.06718497019522,32.19466781616211,8600,0.0,0.0,0.0
2019-10-24 00:00:00-04:00,32.2827698036542,32.31089311590875,32.21153003886749,32.301517486572266,3600,0.0,0.0,0.0
2019-10-25 00:00:00-04:00,32.47774484731853,32.47774484731853,32.43087742294789,32.473060607910156,40400,0.0,0.0,0.0
2019-10-28 00:00:00-04:00,32.68209462453948,32.68209462453948,32.628662109375,32.628662109375,600,0.0,0.0,0.0
2019-10-29 00:00:00-04:00,32.57336599189698,32.68210116413551,32.57336599189698,32.61460876464844,12400,0.0,0.0,0.0
2019-10-30 00:00:00-04:00,32.453379289254926,32.59773254394531,32.43744214642225,32.59773254394531,3000,0.0,0.0,0.0
2019-10-31 00:00:00-04:00,32.44212672627182,32.48430633544922,32.42337904138567,32.48430633544922,85700,0.0,0.0,0.0
2019-11-01 00:00:00-04:00,32.845201172271516,32.845201172271516,32.79833373628963,32.82832717895508,2700,0.0,0.0,0.0
2019-11-04 00:00:00-05:00,33.02516850238132,33.02516850238132,32.976427376153836,33.004547119140625,4000,0.0,0.0,0.0
2019-11-05 00:00:00-05:00,32.995179536592076,33.07954235274533,32.995179536592076,33.02048873901367,4500,0.0,0.0,0.0
2019-11-06 00:00:00-05:00,33.004547566266865,33.012045926114546,32.99517551039621,33.00923538208008,2700,0.0,0.0,0.0
2019-11-07 00:00:00-05:00,33.22014117000741,33.22014117000741,33.101097106933594,33.101097106933594,5100,0.0,0.0,0.0
2019-11-08 00:00:00-05:00,33.06266854102849,33.212646484375,33.06266854102849,33.212646484375,2600,0.0,0.0,0.0
2019-11-11 00:00:00-05:00,33.12639839031858,33.154518127441406,33.107650706985034,33.154518127441406,56500,0.0,0.0,0.0
2019-11-12 00:00:00-05:00,33.26700490903518,33.26700490903518,33.152645111083984,33.152645111083984,1200,0.0,0.0,0.0
2019-11-13 00:00:00-05:00,33.09922203420589,33.149840431622145,33.06078981214952,33.12265396118164,2900,0.0,0.0,0.0
2019-11-14 00:00:00-05:00,33.05141377556158,33.1076568359741,33.04204172003731,33.08890914916992,4200,0.0,0.0,0.0
2019-11-15 00:00:00-05:00,33.29512778135148,33.37949057814587,33.29512778135148,33.37761688232422,4000,0.0,0.0,0.0
2019-11-18 00:00:00-05:00,33.32325378124704,33.381370544433594,33.32325378124704,33.381370544433594,600,0.0,0.0,0.0
2019-11-19 00:00:00-05:00,33.3982337669429,33.446038034246456,33.379486083984375,33.379486083984375,3400,0.0,0.0,0.0
2019-11-20 00:00:00-05:00,33.285747114525535,33.37010989855565,33.2107599596959,33.25200271606445,4200,0.0,0.0,0.0
2019-11-21 00:00:00-05:00,33.21076899181774,33.220141047812234,33.14702756863655,33.19483184814453,4100,0.0,0.0,0.0
2019-11-22 00:00:00-05:00,33.31387805250822,33.31387805250822,33.173272188352584,33.26982116699219,1900,0.0,0.0,0.0
2019-11-25 00:00:00-05:00,33.52947705320566,33.53228759765625,33.48260961540177,33.53228759765625,2200,0.0,0.0,0.0
2019-11-26 00:00:00-05:00,33.56696091216666,33.596954345703125,33.529465544491,33.596954345703125,1500,0.0,0.0,0.0
2019-11-27 00:00:00-05:00,33.62320406018569,33.74506223056314,33.62320406018569,33.726314544677734,4300,0.0,0.0,0.0
2019-11-29 00:00:00-05:00,33.688820448615786,33.688820448615786,33.59977340698242,33.59977340698242,600,0.0,0.0,0.0
2019-12-02 00:00:00-05:00,33.370118350016604,33.37574301381046,33.337310791015625,33.337310791015625,2200,0.0,0.0,0.0
2019-12-03 00:00:00-05:00,32.845190390877,33.06078338623047,32.845190390877,33.06078338623047,1200,0.0,0.0,0.0
2019-12-04 00:00:00-05:00,33.32325908506732,33.33263471893976,33.27732849121094,33.27732849121094,2100,0.0,0.0,0.0
2019-12-05 00:00:00-05:00,33.26326160783412,33.33262769600004,33.229517199667626,33.32231521606445,2800,0.0,0.0,0.0
2019-12-06 00:00:00-05:00,33.52947318323172,33.67007548041507,33.52947318323172,33.585716247558594,21200,0.0,0.0,0.0
2019-12-09 00:00:00-05:00,33.61196058914222,33.619458948853904,33.50135173794457,33.50885009765625,5700,0.0,0.0,0.0
2019-12-10 00:00:00-05:00,33.50135446956623,33.55759395986734,33.47698211669922,33.47698211669922,1400,0.0,0.0,0.0
2019-12-11 00:00:00-05:00,33.58570730902362,33.58570730902362,33.482596839744225,33.54258728027344,4900,0.0,0.0,0.0
