Year,Week_Number,Return,Volume,Week,Volatility,Positive_Returns,Kelly_Ratio
2010,1,0.010900357431826269,120818560.0,1,0.02566833245776403,0.7142857142857143,0.2142857142857143
2010,2,-0.008003053811807992,151906620.0,2,0.014259913008501558,0.5714285714285714,0.0714285714285714
2010,3,-0.03919406544740456,261616225.0,3,0.02440255706458382,0.5,0.0
2010,4,-0.016646398485700264,259350300.0,4,0.01792037166638035,0.5,0.0
2010,5,-0.006127968287702346,285445020.0,5,0.02448851655343837,0.5714285714285714,0.0714285714285714
2010,6,0.013016717666387567,266142520.0,6,0.020683322520847775,0.6428571428571429,0.1428571428571429
2010,7,0.028442129266701643,186139025.0,7,0.01563875032612216,0.7857142857142857,0.2857142857142857
2010,8,-0.003487849379239738,189883720.0,8,0.013057191426788068,0.5,0.0
2010,9,0.03136734871930047,154275260.0,9,0.035597299929471145,0.7142857142857143,0.2142857142857143
2010,10,0.010555068420821323,155628520.0,10,0.022548884803994935,0.5714285714285714,0.0714285714285714
2010,11,0.008578764774291425,183221620.0,11,0.032690926757732455,0.5714285714285714,0.0714285714285714
2010,12,0.005298817616823159,198539360.0,12,0.045610022707207175,0.5,0.0
2010,13,0.010460350095567006,150644975.0,13,0.029476724325940937,0.8571428571428571,0.3571428571428571
2010,14,0.014825883398328688,138503720.0,14,0.013513878944720992,0.35714285714285715,-0.14285714285714285
2010,15,-0.0013968009665386028,181666720.0,15,0.034934868310891,0.5714285714285714,0.0714285714285714
2010,16,0.020392092299861386,172252340.0,16,0.016238908344991,0.5714285714285714,0.0714285714285714
2010,17,-0.0243952053186004,252752120.0,17,0.016730875172151164,0.5714285714285714,0.0714285714285714
2010,18,-0.0645979192495928,431397980.0,18,0.020397833764381475,0.42857142857142855,-0.07142857142857145
2010,19,0.02465018827221488,305934080.0,19,0.017018553187104768,0.35714285714285715,-0.14285714285714285
2010,20,-0.041929950458186926,422473400.0,20,0.01961870458740566,0.35714285714285715,-0.14285714285714285
2010,21,0.0031102768322986973,322970300.0,21,0.01918615698064113,0.7857142857142857,0.2857142857142857
2010,22,-0.02247691856514933,285811750.0,22,0.018279328303260168,0.5,0.0
2010,23,0.027002093181981546,284485100.0,23,0.026523173822752887,0.6428571428571429,0.1428571428571429
2010,24,0.023522406935283846,219806240.0,24,0.023415634017731248,0.5714285714285714,0.0714285714285714
2010,25,-0.034863877534171084,242877220.0,25,0.02478634905988889,0.5,0.0
2010,26,-0.05343331882037461,288655960.0,26,0.02727976859498553,0.42857142857142855,-0.07142857142857145
2010,27,0.05541225647246062,216636675.0,27,0.018371901614621624,0.7857142857142857,0.2857142857142857
2010,28,-0.011615026836043651,208753520.0,28,0.014715132244946371,0.6428571428571429,0.1428571428571429
2010,29,0.035001006088447695,241240100.0,29,0.012144990426745607,0.9285714285714286,0.4285714285714286
2010,30,-0.0011822093128019961,198515440.0,30,0.018562981894858756,0.5,0.0
2010,31,0.01933697438427906,174658860.0,31,0.02538137853046094,0.7142857142857143,0.2142857142857143
2010,32,-0.03654273829310839,207072940.0,32,0.016985391383478727,0.42857142857142855,-0.07142857142857145
2010,33,-0.006992687610728909,195729900.0,33,0.015731473886091172,0.42857142857142855,-0.07142857142857145
2010,34,-0.005983081844602056,242698280.0,34,0.024897796552246824,0.5714285714285714,0.0714285714285714
2010,35,0.03769076513187364,213261860.0,35,0.018909126081572657,0.7142857142857143,0.2142857142857143
2010,36,0.005418184486882804,141683750.0,36,0.020154126140578713,0.42857142857142855,-0.07142857142857145
2010,37,0.01442772255814262,190547060.0,37,0.02368654752995231,0.6428571428571429,0.1428571428571429
2010,38,0.020873753018852192,217258560.0,38,0.0249285370169055,0.5,0.0
2010,39,-0.0017979824801455102,195876100.0,39,0.009332954069954307,0.14285714285714285,-0.35714285714285715
2010,40,0.016944107856916468,177406800.0,40,0.01058918903874582,0.6428571428571429,0.1428571428571429
2010,41,0.009949165149063188,188224960.0,41,0.02720783152140346,0.6428571428571429,0.1428571428571429
2010,42,0.005657809410700154,190331840.0,42,0.01594778901757046,0.8571428571428571,0.3571428571428571
2010,43,0.0011908286512650745,162606820.0,43,0.02392610807744468,0.6428571428571429,0.1428571428571429
2010,44,0.03530622593846067,190963400.0,44,0.02961638696417311,0.7142857142857143,0.2142857142857143
2010,45,-0.02063494568077584,192240500.0,45,0.02647870483804479,0.7142857142857143,0.2142857142857143
2010,46,0.0009837781754578057,198078500.0,46,0.018772792040721645,0.5714285714285714,0.0714285714285714
2010,47,-0.01218163954248963,154930975.0,47,0.024105769783081956,0.5714285714285714,0.0714285714285714
2010,48,0.03417675162473377,204222540.0,48,0.0225663844755282,0.8571428571428571,0.3571428571428571
2010,49,0.012887086950607807,137785500.0,49,0.021294552539453466,0.7857142857142857,0.2857142857142857
2010,50,0.0038268509483996294,153599180.0,50,0.017817617926788844,0.2857142857142857,-0.2142857142857143
2010,51,0.010432943244043424,90745700.0,51,0.026265408908310948,0.7857142857142857,0.2857142857142857
2010,52,0.0011958850875861682,67860800.0,52,0.013487335648335713,0.5714285714285714,0.0714285714285714
2011,1,0.011063792570396358,137732760.0,1,0.02566833245776403,0.7142857142857143,0.0
2011,2,0.016921600704491113,117468840.0,2,0.014259913008501558,0.5714285714285714,
2011,3,-0.007165310601846997,148392075.0,3,0.02440255706458382,0.5,
2011,4,-0.004895345030259346,168297840.0,4,0.01792037166638035,0.5,
2011,5,0.026664603915909635,143057720.0,5,0.02448851655343837,0.5714285714285714,
2011,6,0.01488433108883458,131673480.0,6,0.020683322520847775,0.6428571428571429,
