Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2726538878391702,2.474018566827607,-2.844616730244509
2015,-13.024756704740026,9.31208189027326,-7.274861997011294,19.62621416301382,-3.0334202981397107,-5.783201667688099,5.7757775885373785,-6.19489879904529,1.7003749700970516,18.933545990457333,3.9444258030486345,2.0791398540095374
2016,-0.7029641951219023,-6.97894479290494,8.549545553852923,-9.704860239568912,7.019657574409788,-3.4528398374962244,10.768011318387183,2.008009694942814,0.24363786619097105,4.02777308684652,1.246831908208157,3.119795400213432
2017,4.039286623535543,-0.4364154672128917,2.93844619878485,3.94775023586178,2.6005130129336473,-1.3029557616605847,5.4692693000899295,3.395318992729801,-0.37446113011947446,11.665975336304225,1.6983751033539107,1.6276571169247633
2018,11.070854293709509,-0.841505737102699,-2.66608512466443,2.4651597430073613,6.146753050128462,-0.23270477253666266,7.575296688390232,6.299287197923609,1.8160817460686651,-6.610147681156708,4.268375172322014,-8.404712301319893
2019,2.8158104497053804,7.7357340009234665,5.2753747061350165,10.73428976283779,-4.948078938909262,8.311766338796511,1.7243656809638797,1.5037274722586202,0.8486505083733498,3.1216440467903617,5.946243847421284,4.174909608972688
2020,7.945470460137161,-4.568804844251306,-2.654182177948061,13.632658271763587,2.539099842879433,11.055925458413075,0.7370568081629392,10.275224737958254,-6.7396868335098725,-3.7369817765335767,6.006057616949345,3.900585754622443
2021,4.2891944109591185,0.41179914020152975,1.458796028087872,6.960178901476444,-0.7627392995294024,8.498885793172061,5.17164827706853,6.15911520980017,-6.611900103249857,17.629102111354555,-0.128199512839966,1.7332694521762226
2022,-7.534493606321546,-3.7212258701932677,3.186205472923054,-9.986695221455532,-1.8077419792678628,-5.532045658201534,9.309658255565957,-6.666307633304158,-10.926682440011737,-0.33060387090307897,10.222280649128868,-6.004541669563446
2023,3.3316640881464687,0.901785470022376,15.588176159680934,6.576476426224942,7.110554127363478,3.6998672352563045,-1.356661249986424,-2.2225783130187304,-3.664278460885406,7.081564163556786,12.294538507965203,-0.7574441027242362
2024,5.728121353558935,4.231838529755949,1.7116251931633242,-7.461024482672974,6.819104913173191,7.665070074719571,-6.3989280477571135,-0.10950882242097837,0.0,0.0,0.0,0.0
