Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.039821517688939,2.463109940412611,-4.473562265093067
2015,-0.2813459355508141,0.5047499923509946,0.5030351977292069,-2.234451775199242,2.0504658336215176,-11.020408531056269,5.962667087114992,0.3639471615708878,-1.2289600887194108,-3.5900767799355915,1.7997859564311325,-2.298692502084765
2016,-0.3682389372865469,7.039065285433743,4.221515238738194,-0.30180478887998907,3.9183095117567346,6.02015038236321,-0.14515760280523482,-0.5208058752927069,2.120449008500569,3.581475483843133,-6.085587894515799,-1.8638644183045394
2017,3.9607917069735876,6.114495723696978,2.247960547639516,6.854186558584541,-0.4616646107715061,3.2615699823805855,0.3364527118612459,2.5515564450108386,1.489484950173292,-6.3342001319917856,-0.25724085057260426,2.366298341763984
2018,-6.052924013185268,-3.6095234204029825,6.472435338060434,0.9518873238448133,0.414258073697793,-0.2578810263569653,5.710482465588607,-1.392529546014698,-1.0989980681451073,-3.2764462315144627,0.2311126891374471,0.10609752550529983
2019,3.134549877817938,-0.44151892517546587,3.0050785196641616,-0.16668238400603386,-6.929088891236734,3.548928873152879,2.8460320888157753,-12.310391875523196,9.283137464669334,6.994603520586118,2.523089227155717,2.992499043373531
2020,6.052506160234317,-7.535515789471781,-37.14604348711039,18.51198899293267,5.121878136599789,0.637331896189175,6.35318898875008,4.641183240882452,-0.5814035638546433,1.2977432401279243,10.222404776782135,2.886692257284529
2021,0.7657887861221457,3.5055600451327384,5.3079602731695985,7.700510607779276,4.074289260183295,-8.259638863202623,-5.334809189420864,3.52403869808533,-2.586104847293047,1.6966418441081155,-3.2273523013838457,-0.8620746637465371
2022,-0.18860476092977807,-12.485315546658759,2.377763369253816,-15.266359289529074,12.499110166055694,-8.521963892780294,15.024608166384334,-4.301034306005292,-28.610604257056238,-0.8675695238843595,23.04566006135427,4.811837436623634
2023,13.240710403053125,-5.268987700159833,-6.1333551644418005,-0.46524938646594904,-6.027553431518928,11.52535559909309,1.7874293229826144,-1.5807622137370414,-3.5082510875494077,-20.458457655351246,21.1568583387441,12.557874008923541
2024,-2.180632367503388,2.124447837202603,4.848235678460466,-6.371529428544265,6.136828158765506,0.7325614916956047,6.181985897909237,3.2026981251280784,0.0,0.0,0.0,0.0
