Month,Avg Returns (%),StDev (%),Pos %,Skewness,Kurtosis,Avg Kelly Ratio,Avg Kelly Fraction,Up Days,Down Days
Jan,-2.0710907796500777,12.062503225104543,36.36363636363637,-0.11262617867580775,-1.0171644615031585,-0.44126535363586517,-0.22063267681793258,4,5
Feb,-0.8277950959502305,12.425762903236281,36.36363636363637,0.7109429828685678,-0.25272631502282916,-0.13849574877263982,-0.06924787438631991,4,6
Mar,-5.874695821770715,7.860448998009824,18.181818181818183,-0.0252206117138704,-1.0475163383736759,-1.34306547436539,-0.671532737182695,2,8
Apr,-3.072837647719207,16.01756946248935,18.181818181818183,-0.09052264444949507,0.7415340993448067,-0.1872338431302628,-0.0936169215651314,2,8
May,-3.2780655116692996,9.323464746537816,9.090909090909092,1.587887467811899,2.6806438139912823,-0.18145446991465622,-0.09072723495732811,1,9
Jun,-3.2655110264995275,11.559485089486083,18.181818181818183,1.0840860715709995,1.187807150169669,-0.2682480945578822,-0.1341240472789411,2,8
Jul,-8.784213890837355,6.762735364993655,0.0,-1.0696833496466431,0.6621528884159216,,,0,10
Aug,-0.5979574463720774,10.05477930914903,36.36363636363637,0.0054690612475355544,-0.5145183425457858,-0.13437243783706915,-0.06718621891853457,4,6
Sep,5.676959325212173,11.235942018593112,45.45454545454545,1.0475874539818832,0.21273170519809836,0.33204610167621024,0.16602305083810512,5,4
Oct,-4.268510598796154,13.906779036471503,36.36363636363637,0.13507713443294403,-0.8097431433604965,-0.5650940736014206,-0.2825470368007103,4,6
Nov,-10.173250843979226,9.158655608230976,9.090909090909092,-0.617593089815544,-0.550463779683454,-8.170469796452485,-4.0852348982262425,1,9
Dec,-0.48082291083670614,12.971393309657412,27.27272727272727,1.1256570655644405,0.1358285889841424,-0.07210555971441074,-0.03605277985720537,3,7
