Year,Week_Number,Return,Volume,Week,Volatility,Positive_Returns,Kelly_Ratio
2014,1,0.0,,1,0.005716813871232435,0.1,-0.4
2014,38,0.0,,38,0.03906012200388856,0.1,-0.3888888888888889
2014,39,0.0,,39,0.019445217365341664,0.2,-0.5
2014,40,0.0,,40,0.04139679122604464,0.0,-0.3888888888888889
2014,41,0.0,,41,0.03382541815449886,0.0,-0.3888888888888889
2014,42,0.0,,42,0.004247856236564612,0.0,-0.5
2014,43,0.0,,43,0.06868854028770657,0.1,-0.5
2014,44,0.0,,44,0.08320616768161641,0.1,-0.5
2014,45,0.0,,45,0.011428542020319617,0.0,-0.3888888888888889
2014,46,0.0,,46,0.042076368902163236,0.0,-0.3888888888888889
2014,47,0.0,,47,0.018711273656136687,0.0,-0.3888888888888889
2014,48,0.0,,48,0.035492589175446204,0.0,-0.3888888888888889
2014,49,0.0,,49,0.003376568139711643,0.0,-0.5
2014,50,0.0,,50,0.038673722368538485,0.0,-0.5
2014,51,0.0,,51,0.0016947074158691938,0.1,-0.5
2014,52,0.0,,52,0.03921573136163749,0.1,-0.5
2015,1,0.0,,1,0.005716813871232435,0.1,-0.5
2015,2,0.0,,2,0.07622149918251893,0.1111111111111111,-0.5
2015,3,0.0,,3,0.03660859357288966,0.0,-0.5
2015,4,0.0,,4,0.00163705421658004,0.1111111111111111,-0.3888888888888889
2015,5,0.0,,5,0.010595623022027212,0.1111111111111111,-0.5
2015,6,0.0,,6,0.0661138867509155,0.0,-0.5
2015,7,0.0,,7,0.04231175623822022,0.0,-0.5
2015,8,0.0,,8,0.00037748370784262963,0.0,-0.5
2015,9,0.0,,9,0.005640888846203766,0.1111111111111111,-0.3888888888888889
2015,10,0.0,,10,0.009631517283531657,0.1111111111111111,-0.5
2015,11,0.0,,11,0.07362115272440613,0.1111111111111111,-0.3888888888888889
2015,12,0.0,,12,0.023371824428545906,0.1111111111111111,-0.3888888888888889
2015,13,0.0,,13,0.007719175367793429,0.0,-0.3888888888888889
2015,14,0.0,,14,0.01794983823346989,0.0,-0.3888888888888889
2015,15,0.0,,15,0.025924209998957948,0.0,-0.3888888888888889
2015,16,0.0,,16,0.0029813659878445238,0.0,-0.3888888888888889
2015,17,0.0,,17,0.01257374127931447,0.0,-0.5
2015,18,0.0,,18,0.12060990301159194,0.0,-0.5
2015,19,0.0,,19,0.16610387069311244,0.0,-0.3888888888888889
2015,20,0.0,,20,0.0038753999524417937,0.1111111111111111,-0.3888888888888889
2015,21,0.0,,21,0.009465266521771487,0.0,-0.5
2015,22,0.0,,22,0.002192048549586582,0.0,-0.4
2015,23,0.0,,23,0.028106220477711275,0.0,-0.3
2015,24,0.0,,24,0.04653936778042415,0.0,-0.5
2015,25,0.0,,25,0.01811064483708802,0.1111111111111111,-0.5
2015,26,0.0,,26,0.1275442137792906,0.0,-0.5
2015,27,0.0,,27,0.01848485299144927,0.1111111111111111,-0.4
2015,28,0.0,,28,0.006711151486747502,0.1111111111111111,-0.4
2015,29,0.0,,29,0.011214231977619355,0.1111111111111111,-0.5
2015,30,0.0,,30,0.010714677413255122,0.1111111111111111,-0.5
2015,31,0.0,,31,0.3320489145508354,0.1111111111111111,-0.5
2015,32,0.0,,32,0.03862464658765197,0.1111111111111111,-0.5
2015,33,0.0,,33,0.0038230375692754523,0.0,-0.5
2015,34,0.0,,34,0.018139571622750334,0.0,-0.5
2015,35,0.0,,35,0.025911417648794306,0.1111111111111111,-0.4
2015,36,0.0,,36,0.022468446100850747,0.1111111111111111,-0.4
2015,37,0.0,,37,0.06605972344078792,0.0,-0.5
2015,38,0.0,,38,0.03906012200388856,0.1,
2015,39,0.0,,39,0.019445217365341664,0.2,
2015,40,0.0,,40,0.04139679122604464,0.0,
2015,41,0.0,,41,0.03382541815449886,0.0,
2015,42,0.0,,42,0.004247856236564612,0.0,
2015,43,0.0,,43,0.06868854028770657,0.1,
2015,44,0.0,,44,0.08320616768161641,0.1,
2015,45,0.0,,45,0.011428542020319617,0.0,
2015,46,0.0,,46,0.042076368902163236,0.0,
2015,47,0.0,,47,0.018711273656136687,0.0,
2015,48,0.0,,48,0.035492589175446204,0.0,
2015,49,0.0,,49,0.003376568139711643,0.0,
2015,50,0.0,,50,0.038673722368538485,0.0,
2015,51,0.0,,51,0.0016947074158691938,0.1,
2015,52,0.0,,52,0.03921573136163749,0.1,
2015,53,0.0,,53,0.0,0.0,
2016,1,0.0,,1,0.005716813871232435,0.1,
2016,2,0.0,,2,0.07622149918251893,0.1111111111111111,
2016,3,0.0,,3,0.03660859357288966,0.0,
2016,4,0.0,,4,0.00163705421658004,0.1111111111111111,
2016,5,0.0,,5,0.010595623022027212,0.1111111111111111,
2016,6,0.0,,6,0.0661138867509155,0.0,
2016,7,0.0,,7,0.04231175623822022,0.0,
2016,8,0.0,,8,0.00037748370784262963,0.0,
2016,9,0.0,,9,0.005640888846203766,0.1111111111111111,
2016,10,0.0,,10,0.009631517283531657,0.1111111111111111,
