Year,Week_Number,Return,Volume,Week,Volatility,Positive_Returns,Kelly_Ratio
2011,24,0.023373094275278117,56076340.0,24,0.022591392676289082,0.5,
2012,24,0.013122724281419584,43291540.0,24,0.022591392676289082,0.5,
2013,24,-0.03599245077381341,42330120.0,24,0.022591392676289082,0.5,
2014,24,-0.00585557354294497,20861160.0,24,0.022591392676289082,0.5,
2015,24,-0.003373721842519939,25244780.0,24,0.022591392676289082,0.5,
2016,24,-0.02609422352903945,47290320.0,24,0.022591392676289082,0.5,
2017,24,-0.004425018344437648,34588960.0,24,0.022591392676289082,0.5,
2018,24,-0.014741848548712633,32547880.0,24,0.022591392676289082,0.5,
2019,24,0.008038533647824697,20501160.0,24,0.022591392676289082,0.5,
2020,24,0.005126470557052065,40619220.0,24,0.022591392676289082,0.5,
2021,24,0.006116919575099966,25835420.0,24,0.022591392676289082,0.5,
2022,24,-0.01950230423006316,36830600.0,24,0.022591392676289082,0.5,
2023,24,0.04728137181226544,31729620.0,24,0.022591392676289082,0.5,
2010,25,-0.07436748886443723,82715400.0,25,0.03585180048409041,0.7142857142857143,
2011,25,0.0018550229002086693,61838400.0,25,0.03585180048409041,0.7142857142857143,
2012,25,0.023354580305596007,52843500.0,25,0.03585180048409041,0.7142857142857143,
2013,25,-0.032648973157604066,49787000.0,25,0.03585180048409041,0.7142857142857143,
2014,25,0.010900362036892042,28282800.0,25,0.03585180048409041,0.7142857142857143,
2015,25,0.003135746945796658,37104840.0,25,0.03585180048409041,0.7142857142857143,
2016,25,-0.004761723041659893,52210860.0,25,0.03585180048409041,0.7142857142857143,
2017,25,0.01741093106999858,23156920.0,25,0.03585180048409041,0.7142857142857143,
2018,25,0.0029205656936086566,28108240.0,25,0.03585180048409041,0.7142857142857143,
2019,25,0.03376122298254547,26793440.0,25,0.03585180048409041,0.7142857142857143,
2020,25,0.039106984035198744,33703480.0,25,0.03585180048409041,0.7142857142857143,
2021,25,0.02148777057052298,23593380.0,25,0.03585180048409041,0.7142857142857143,
2022,25,0.078973428395126,28913200.0,25,0.03585180048409041,0.7142857142857143,
2023,25,-0.02115302922582185,24533675.0,25,0.03585180048409041,0.7142857142857143,
2010,26,-0.05170598171983132,85888380.0,26,0.03431595619974481,0.5,
2011,26,0.0694714319703923,68913780.0,26,0.03431595619974481,0.5,
2012,26,-0.0029003423376654514,42995160.0,26,0.03431595619974481,0.5,
2013,26,0.03778821888487538,48677380.0,26,0.03431595619974481,0.5,
2014,26,0.013756655360951386,32709300.0,26,0.03431595619974481,0.5,
2015,26,-0.018307290374356522,30311360.0,26,0.03431595619974481,0.5,
2016,26,0.027278300114930487,33917840.0,26,0.03431595619974481,0.5,
2017,26,-0.032083138699282254,24741620.0,26,0.03431595619974481,0.5,
2018,26,-0.01767522371737118,29666560.0,26,0.03431595619974481,0.5,
2019,26,-0.02168467842021904,24842880.0,26,0.03431595619974481,0.5,
2020,26,0.006917484871160062,36591320.0,26,0.03431595619974481,0.5,
2021,26,0.046951382997932445,20873520.0,26,0.03431595619974481,0.5,
2022,26,-0.02997958987657212,25309800.0,26,0.03431595619974481,0.5,
2023,26,0.016834307083011146,21991000.0,26,0.03431595619974481,0.5,
2010,27,0.042578624942029575,64530375.0,27,0.02284061639839387,0.6428571428571429,
2011,27,0.03422339610618286,49204175.0,27,0.02284061639839387,0.6428571428571429,
