Year,Week_Number,Return,Volume,Week,Volatility,Positive_Returns,Kelly_Ratio
2021,21,0.07624526328851511,5621600.0,21,0.07798229495892954,0.7142857142857143,
2022,21,0.19040284242237127,11879180.0,21,0.07798229495892954,0.7142857142857143,
2023,21,-0.0015551705205578692,13918620.0,21,0.07798229495892954,0.7142857142857143,
2010,22,-0.11638553167575305,53571800.0,22,0.07264729614031538,0.5,
2011,22,-0.09748621319269568,40572700.0,22,0.07264729614031538,0.5,
2012,22,-0.10861231877213573,60392300.0,22,0.07264729614031538,0.5,
2013,22,-0.00044803843527274623,18981200.0,22,0.07264729614031538,0.5,
2014,22,0.024704284665054588,13980400.0,22,0.07264729614031538,0.5,
2015,22,-0.012739273733063161,9528250.0,22,0.07264729614031538,0.5,
2016,22,0.03673067225256299,9452600.0,22,0.07264729614031538,0.5,
2017,22,0.051038941254635595,6017450.0,22,0.07264729614031538,0.5,
2018,22,0.03823864586903525,2353075.0,22,0.07264729614031538,0.5,
2019,22,-0.09673677432651395,3495400.0,22,0.07264729614031538,0.5,
2020,22,0.09008590007966977,30840900.0,22,0.07264729614031538,0.5,
2021,22,0.023326684801460607,6664975.0,22,0.07264729614031538,0.5,
2022,22,-0.0065672572006840735,10346625.0,22,0.07264729614031538,0.5,
2023,22,0.09958985489385175,15643125.0,22,0.07264729614031538,0.5,
2010,23,0.06545831792245327,56826400.0,23,0.09059736172850247,0.8571428571428571,
2011,23,-0.10971338119195961,41616720.0,23,0.09059736172850247,0.8571428571428571,
2012,23,0.1252071939563807,57459440.0,23,0.09059736172850247,0.8571428571428571,
2013,23,0.010256902840526827,27856000.0,23,0.09059736172850247,0.8571428571428571,
2014,23,0.08032532422448979,16032840.0,23,0.09059736172850247,0.8571428571428571,
2015,23,0.0364593257977649,11445840.0,23,0.09059736172850247,0.8571428571428571,
2016,23,0.002322012451204669,8324920.0,23,0.09059736172850247,0.8571428571428571,
2017,23,0.03602057449881957,5781580.0,23,0.09059736172850247,0.8571428571428571,
2018,23,0.047597859986057145,2415020.0,23,0.09059736172850247,0.8571428571428571,
2019,23,0.09768881810531582,3993800.0,23,0.09059736172850247,0.8571428571428571,
2020,23,0.2388036813211889,25137380.0,23,0.09059736172850247,0.8571428571428571,
2021,23,0.06194561923789432,6176320.0,23,0.09059736172850247,0.8571428571428571,
2022,23,-0.13021895144710482,8350940.0,23,0.09059736172850247,0.8571428571428571,
2023,23,0.05766475570039131,19089380.0,23,0.09059736172850247,0.8571428571428571,
2010,24,0.08665126175065663,39658960.0,24,0.09468366426381503,0.5,
2011,24,0.010296794588237845,48460640.0,24,0.09468366426381503,0.5,
2012,24,0.009989177166957686,57424880.0,24,0.09468366426381503,0.5,
2013,24,-0.013494598457557072,23722200.0,24,0.09468366426381503,0.5,
2014,24,-0.006928353552521416,16360720.0,24,0.09468366426381503,0.5,
2015,24,0.012262773126949456,9051160.0,24,0.09468366426381503,0.5,
2016,24,-0.05110972858714702,11104640.0,24,0.09468366426381503,0.5,
2017,24,-0.029295800534756555,4228940.0,24,0.09468366426381503,0.5,
2018,24,0.019829826024398756,2875740.0,24,0.09468366426381503,0.5,
2019,24,0.018510181911502332,2973280.0,24,0.09468366426381503,0.5,
2020,24,-0.23514046840614844,34971640.0,24,0.09468366426381503,0.5,
2021,24,-0.12783843673467643,7095560.0,24,0.09468366426381503,0.5,
2022,24,-0.2278104110198106,13576300.0,24,0.09468366426381503,0.5,
2023,24,0.012379827484458872,16900580.0,24,0.09468366426381503,0.5,
2010,25,-0.09913383985123869,58370240.0,25,0.07818849334425304,0.6428571428571429,
2011,25,0.06477082413641666,45748000.0,25,0.07818849334425304,0.6428571428571429,
2012,25,0.013693214427429767,57871120.0,25,0.07818849334425304,0.6428571428571429,
2013,25,-0.051449230424611025,31191440.0,25,0.07818849334425304,0.6428571428571429,
2014,25,0.06781881385736077,16381840.0,25,0.07818849334425304,0.6428571428571429,
2015,25,0.044613438916241144,8848520.0,25,0.07818849334425304,0.6428571428571429,
2016,25,-0.04114802857070843,9671160.0,25,0.07818849334425304,0.6428571428571429,
