Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.907877347745449,7.772489978981101,-4.387211523307554
2015,-4.239410390611575,15.338262649964207,-5.122405055981661,6.067822533554423,0.1461035379718867,-9.127889673802091,-0.7956103815744187,13.155818464973912,9.653034134028271,15.091262621847035,12.232795735119662,3.909219579855683
2016,-11.134730944726401,7.4573411028945324,13.616089374376262,-0.2806512195681732,31.83598099195568,0.6206968858855522,21.46353467824893,7.62352659107759,11.705258763928473,3.85290382368928,29.761164211683088,15.770029611457325
2017,2.285948550428163,-6.9352867469811175,7.341359033045536,-4.250435684363829,38.5445986027988,0.14547190114919673,12.416988583052092,4.356196640530019,5.506324710885724,15.68497992905753,-2.8821590231394967,-3.592223842647224
2018,27.028391725386847,-1.4847832948173045,-4.301641823045454,-2.888728139157315,12.203630342509687,-6.062868605155791,3.360040860671787,14.691466349518588,0.12113185573083829,-24.976867133250245,-22.404997823889893,-18.313663193772534
2019,7.677929441488285,7.4218729886599055,16.400872053175775,0.8019650437835146,-25.074803257802703,21.23877074316387,2.7339564485911128,-0.6188618644923483,3.9161671864830216,15.48226482714794,7.899691098937867,8.563247726332325
2020,0.4802434985185844,14.296625948422225,-2.395665039041328,10.880116344457713,21.46573052035432,7.05969750160651,11.76067749430234,25.99919259712489,1.1966726171911413,-7.364829270933404,6.921150520753616,-2.5567501537644866
2021,-0.4997798502454409,5.579385591785901,-2.6369345513859277,12.445419771009858,8.228133396151938,23.16221698268599,-2.517197884477751,14.821006984663065,-7.455888094938368,23.416698152610472,27.805342501825493,-9.981001809312517
2022,-16.745432923221415,-0.41249359025917753,11.915720379591699,-32.02741336501988,0.6739795594202347,-18.797102458802172,19.816603184736326,-16.896994942457,-19.553416350183028,11.18709105109299,25.415484193345115,-13.64414849551946
2023,33.68687944075126,18.83093255144912,19.66625789504921,-0.10080177736463414,36.3436505787923,11.82104591484212,10.465225363831676,5.619636029874098,-11.857801662006684,-6.250711041691314,14.688573905869173,5.893423909563
2024,24.241746287813303,28.580953058910687,14.218120510839572,-4.376022669495761,26.887112654035207,12.694300788585577,-5.27764628795746,2.0082089992564223,0.0,0.0,0.0,0.0
