Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35505564581191,2.747238063822466,-0.2536476518501196
2015,-2.9629607518016243,5.6204888213971405,-1.5705834397187313,0.983385703114914,1.2856490339038462,-2.03125628851335,2.2589221645506363,-6.095001479113671,-2.551599216412037,8.505970926122819,0.36553970139749925,-1.72827246134174
2016,-4.978670682413277,-0.08258996432906063,6.726611620857681,0.3941155521670403,1.7011353263714835,0.3475845077146378,3.647157808352186,0.11973367478170793,0.00581208467644867,-1.733711714010533,3.6838450116950527,2.027185890868366
2017,1.7894790150067674,3.92913513534896,0.12500711848124624,0.9926235680291162,1.4112730137179286,0.6374988061619513,2.0554307375378222,0.291760010641795,2.014924204384072,2.3564320009629602,3.0565869970087256,1.2128148619293233
2018,5.635898410176043,-3.6360548181837093,-2.741044158784234,0.5168036039625568,2.4309273509967477,0.5750847419224936,3.7046805747777967,3.191956519475503,0.5945684950723562,-6.91043941840711,1.854914917008954,-8.804829006139736
2019,8.006535915030444,3.241575595456969,1.8100807174887823,4.085217200924429,-6.377104877879791,6.958649546236595,1.5119415525641111,-1.6743346178132112,1.9457661203597487,2.2104812941299956,3.6198166920553776,2.905550499160947
2020,-0.040381611307582777,-7.916570051515992,-12.487118274524956,12.69833340586799,4.7645293368284936,1.7734437519832724,5.889213770676571,6.9796700419392455,-3.744349890060683,-2.49336058932087,10.877698051995498,3.7048106131107206
2021,-1.0190424372451101,2.780554235165833,4.539933767081039,5.2910481408536825,0.656620177542977,2.2427239312693636,2.4412543892154748,2.975989923571376,-4.66055358748717,7.016366736160751,-0.8034851660629005,4.624784486955247
2022,-5.274151056334486,-2.9516770705186546,3.759031528442658,-8.776901860686237,0.22572209143327804,-8.246052143140869,9.208747442649102,-4.080186003876962,-9.244594697837883,8.127551338955307,5.559147773595696,-5.762811375747368
2023,6.2887476988315205,-2.514268147285448,3.7077537075019373,1.5975035957392247,0.46162314247986114,6.479967942344977,3.2733339159965347,-1.625199896119589,-4.743449051407078,-2.1708606945095132,9.134385496764352,4.565530530287054
2024,1.5926433304692678,5.218689794671283,3.270192957190976,-4.031960498313126,5.057969676236618,3.5280102686224835,1.210912353501925,2.336558009882239,0.0,0.0,0.0,0.0
