Month,Avg Returns (%),StDev (%),Pos %,Skewness,Kurtosis,Avg Kelly Ratio,Avg Kelly Fraction,Up Days,Down Days
Jan,1.6325624703244217,6.854463264471636,63.63636363636363,-0.8910509388611506,0.14694232248047578,0.17638194109596422,0.08819097054798211,7,3
Feb,0.5496674835919525,4.964372923885781,45.45454545454545,0.3868626510008899,-0.6488443797347521,0.055063998518271484,0.027531999259135742,5,5
Mar,2.373912728454926,6.106110819668969,63.63636363636363,0.6450645977197214,0.32351686400175916,0.3602778238539768,0.1801389119269884,7,3
Apr,3.3445588691353,9.623704969370683,63.63636363636363,-0.00015338401931279475,-0.9599447909255958,0.27606382466116064,0.13803191233058032,7,3
May,1.9712456368219782,4.383137649044565,54.54545454545454,-0.10850294752207768,-1.3912016545459749,0.32226919284929906,0.16113459642464953,6,4
Jun,2.084342472979493,6.049180967872084,45.45454545454545,0.11686126882843492,-1.4417682856016687,0.22786664002152845,0.11393332001076423,5,5
Jul,3.5250449654020444,5.09550312918071,72.72727272727273,-0.3978176597848014,-0.6045102071623751,0.5454449648821672,0.2727224824410836,8,2
Aug,1.3133990670749194,5.194329023289649,54.54545454545454,-0.01039632858655759,-0.7281828679964741,0.19596652288058164,0.09798326144029082,6,4
Sep,-2.155296716095119,4.218658557822713,36.36363636363637,-0.9451669199321707,-0.4306599664325317,-2.7643152922572716,-1.3821576461286358,4,5
Oct,4.823138663141417,8.276317139699843,63.63636363636363,0.5217835927763584,-0.8284190274131484,0.49420807587982185,0.24710403793991093,7,3
Nov,4.361177060216823,4.027611155994306,81.81818181818183,0.7701815604618917,-0.4584183843725347,0.8138205704085238,0.4069102852042619,9,1
Dec,-0.1250870560848181,4.093177701746207,54.54545454545454,-0.9019750173551859,-0.3706752668507307,-0.19275875370886753,-0.09637937685443376,6,4
