Ticker,Month,Mean Return,Std Return,Highest Return Value,Highest Return Year,Lowest Return Value,Lowest Return Year,Mean Volume,Highest Volume Value,Highest Volume Year,Lowest Volume Value,Lowest Volume Year,Mean ATR,Mean RSI,Mean 20 Day MA,Mean Upper Band,Mean Lower Band,Mean Tenkan-sen,Mean Kijun-sen,Mean Senkou Span A,Mean Senkou Span B,Mean Chikou Span,Close > RSI,Close > Upper Band,High > ATR
NVDA,Jan,4.177420521895815,21.752664184990554,57.558806287296434,2001,-27.718984524657685,2008,12688074750.0,32736884000,2011,4140352000,2015,0.14556735811035035,51.47907941828365,3.3804929095483325,3.7562666702449996,3.0047191488516654,3.364844402578622,3.5475130081160113,3.5956323941176622,3.38576579800626,3.60025784244042,0,4,24
NVDA,Feb,6.854781758768468,18.149620661300595,72.67981590754,2000,-22.406464810083392,2002,13265199208.333334,30995268000,2002,4193540000,2015,0.1731954073244566,56.10463149843184,3.4801881245463644,3.8916509497151073,3.068725299377622,3.5415205623689023,3.447474564214874,3.5552991691303335,3.5373709498693655,3.7659265223841523,0,6,24
NVDA,Mar,5.690597246304539,15.577668976504695,45.27975430585771,2001,-18.534866296735586,2011,14704545333.333334,28940472000,2001,6577904000,2016,0.17898772149806827,51.53394576642537,3.6058879413432052,4.022094820339134,3.1896810623472764,3.592357133886201,3.578529064253829,3.4451501327683776,3.602312076191241,3.7400839704926345,0,7,24
NVDA,Apr,0.5964012592560519,13.664805359516507,28.30785539569154,2001,-32.027408333532556,2022,12623076500.0,32098620000,2002,5673652000,2015,0.15587464700961232,51.4213401949851,3.802511895419446,4.260704072234245,3.3443197186046483,3.813720286927657,3.720922308854251,3.541841679244842,3.4918382795920984,3.9904317969911545,0,4,24
NVDA,May,10.546198020527966,22.955334003849295,82.62307711601,2003,-25.160225185157714,2019,15136296166.666666,37281804000,2003,5612600000,2014,0.1607782936157646,53.47150715604361,3.7349893168586576,4.1456552871701176,3.324323346547198,3.75609409193976,3.812202025747295,3.7482194783604164,3.606958662720819,4.446833106210055,0,9,24
NVDA,Jun,-2.773653006882928,16.790892716448305,23.13399311196369,2021,-48.65492856358799,2002,13441343291.666666,28839096000,2002,5277132000,2014,0.18069425524365815,53.56405456203364,4.188819128416887,4.777074687124682,3.600563569709093,4.343159603344379,4.0965222249112605,3.7518851586267448,3.6775462227927935,4.747320699249226,0,5,24
NVDA,Jul,-2.205228282974735,15.723468206556248,21.46351369225514,2016,-38.88888535110129,2008,12492285416.666666,32480220000,2002,5229992000,2013,0.16118304016265556,48.59932481853588,4.535500363390348,4.935954130288173,4.135046596492525,4.594348774832965,4.516306061275212,4.123603314140706,4.087972140964389,4.919027067964942,0,5,24
NVDA,Aug,6.922856233344432,12.807689231574715,32.291603088378906,2000,-19.196110762128882,2004,14332609833.333334,29863464000,2001,6079248000,2000,0.18365170394055538,56.103836425791144,4.784551427132128,5.172119072958925,4.396983781305333,4.805530533325645,4.723289211328835,4.487881458540536,4.167679914239126,4.761791673173858,1,9,24
NVDA,Sep,-1.1315159874662248,13.02156115264742,25.18756137345708,2010,-35.14327292930478,2001,12074977708.333334,23588952000,2003,4819932000,2013,0.18415805193095028,52.49974704376493,4.906279803277563,5.4132921167695045,4.399267489785622,4.879765143021323,4.883099062500347,4.710362364507844,4.4502905145006055,4.848278921645417,1,5,24
NVDA,Oct,4.861929836874971,19.194681291005608,56.02467329238476,2001,-24.97686740750238,2018,11952552166.666666,26377200000,2001,4971078000,2021,0.17097815136597538,51.50148331096261,4.755446565246897,5.161197401071965,4.349695729421831,4.75980548179447,4.788574334814885,4.896363818796804,4.792711059068891,5.4780553737113635,0,8,24
NVDA,Nov,8.903022983326167,18.047512045262103,43.94909559894542,2002,-34.825175992301915,2000,13206800041.666666,34187196000,2002,4643096000,2014,0.21726037254663164,59.61691274348601,5.072242242350225,5.759126367414406,4.385358117286047,5.255558751010937,5.0256486690177224,4.786580704648487,4.83659945805417,5.424445775894561,0,11,24
NVDA,Dec,2.1516102436085878,15.85483825871047,43.03216222832651,2009,-32.80770246529412,2002,10919833333.333334,21906672000,2002,4257004000,2014,0.20950222695535733,54.184753624063944,5.463328074114997,5.887057640150945,5.03959850807905,5.44071858686901,5.41299559800186,5.005227747069592,4.9734759621838,3.5706928850816273,0,6,24
