Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-07-03 00:00:00-04:00,0.06636952032833181,0.06743992696018138,0.06636952032833181,0.06690472364425659,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06690477692668816,0.06690477692668816,0.06422875821590424,0.06422875821590424,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06422871611727829,0.06422871611727829,0.06208728695837802,0.06262310594320297,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.0626231412759484,0.0626231412759484,0.05941130352217294,0.05994650721549988,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.059946510822883395,0.06048171454841712,0.05566488101861353,0.058340899646282196,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05834089613551907,0.06101691460215375,0.05834089613551907,0.05994650721549988,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05834089645816242,0.06048171124330954,0.05834089645816242,0.05914369970560074,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05914369937851763,0.06101691460215375,0.05834089613551907,0.05994650721549988,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.0604816978813075,0.062087308615446084,0.0604816978813075,0.06208730861544609,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.0620873031946993,0.06315832585096359,0.0615520996633809,0.06315832585096359,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06315833470182305,0.06422874191446418,0.06155210828914759,0.06369353830814362,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06369353830814362,0.06476394552078474,0.06369353830814362,0.06369353830814362,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06369355093542203,0.06583436578512192,0.06369355093542203,0.06583436578512192,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06583436944237459,0.06690477692668816,0.06422875821590424,0.06422875821590424,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06529915601558124,0.06743997066670027,0.06529915601558124,0.06636956334114075,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06636952032833181,0.06743992696018138,0.06636952032833181,0.06690472364425659,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06690475661641652,0.06690475661641652,0.0652991458773613,0.0652991458773613,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06529914912710531,0.06583435273342587,0.06262313109550248,0.06369353830814362,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06369354502969786,0.06369354502969786,0.05941130013351599,0.06155211478471756,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06155210967116523,0.062087313289502614,0.061016906052827835,0.061016906052827835,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06101690089402558,0.06155210446711306,0.05994649374785063,0.06048169732093811,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06048169732093811,0.06048169732093811,0.058876086601675676,0.06048169732093811,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06048171090882681,0.06101691460215375,0.05994650721549988,0.05994650721549988,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.059946468301902985,0.060481671647808495,0.05834085826418644,0.05941126495599747,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05941129335344288,0.05994649695516533,0.05834088614999798,0.05887608975172043,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.058876061610091956,0.060481671647808495,0.058876061610091956,0.05941126495599747,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06048170745911678,0.062087318447517956,0.06048170745911678,0.06155211478471756,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.0615520996633809,0.06315832585096359,0.0615520996633809,0.06315832585096359,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06315833470182305,0.06369353830814362,0.06262313109550248,0.06369353830814362,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06369353513830606,0.06583434945704637,0.06369353513830606,0.0652991458773613,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06529915172046195,0.06583435534803814,0.06476394809288577,0.06556675583124161,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06556674851959295,0.06583434800654824,0.06476394087076187,0.06476394087076187,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06476394087076187,0.06503154495169976,0.06369353373497551,0.06476394087076187,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06476396195806101,0.06476396195806101,0.06422875821590424,0.06422875821590424,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06422875821590424,0.0652991657002178,0.06422875821590424,0.06422875821590424,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06422873291360039,0.06476393644491879,0.0620873031946993,0.06315832585096359,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06315832585096359,0.06315832585096359,0.0620873031946993,0.06315832585096359,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06315830933456142,0.06315830933456142,0.06262310594320297,0.06262310594320297,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06262310594320297,0.06315830933456142,0.06208728695837802,0.06262310594320297,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06262310594320297,0.06315830933456142,0.06262310594320297,0.06262310594320297,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06262313250156759,0.06315833611990497,0.05994649881615306,0.061016906052827835,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06101687499371401,0.06101687499371401,0.058608457640148846,0.05941126495599747,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05887609068421007,0.05887609068421007,0.05620007263321458,0.057805683463811874,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05887606661022739,0.06262310594320297,0.05887606661022739,0.06262310594320297,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.0626231279789359,0.0652991458773613,0.062087308805567704,0.0652991458773613,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06529914443865505,0.06583434800654824,0.06476394087076187,0.06476394087076187,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06476395836027198,0.06743997692239682,0.06476395836027198,0.06583436578512192,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06583434800654824,0.06636955157444141,0.06476394087076187,0.06476394087076187,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.0647639420993583,0.0652991456774045,0.062087308615446084,0.06208730861544609,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06208730804020054,0.06262312720696356,0.06048169732093811,0.06048169732093811,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06048170745911678,0.06155211478471757,0.05941130013351599,0.06155211478471756,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06155211478471757,0.062087318447517956,0.06048170745911678,0.06155211478471756,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.0615520996633809,0.06422873291360039,0.0610168961320625,0.06315832585096359,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06315833470182305,0.06476394552078474,0.06315833470182305,0.06369353830814362,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06369353830814362,0.06422874191446418,0.06315833470182305,0.06369353830814362,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.063693529382282,0.063693529382282,0.06315832585096359,0.06315832585096359,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06315835073159067,0.06476396195806101,0.06315835073159067,0.06422875821590424,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06422872378962748,0.06422872378962748,0.06315831687904669,0.06342592090368271,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06342593545123416,0.0636935349432659,0.062087308615446084,0.06208730861544609,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.062087308615446084,0.06262312778717352,0.06155210503739989,0.06208730861544609,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06208730804020054,0.06208730804020054,0.06048169732093811,0.06048169732093811,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06048169732093811,0.06155210446711306,0.06048169732093811,0.06048169732093811,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06048171090882681,0.061552118295480684,0.05887609982884601,0.05994650721549988,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.05994650721549988,0.06101691460215375,0.05941130352217294,0.05994650721549988,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.05994649374785063,0.06101690089402558,0.05994649374785063,0.06048169732093811,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.062087308805567704,0.06636955303673145,0.062087308805567704,0.0652991458773613,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06529913982116953,0.06797515747140671,0.06529913982116953,0.06663715094327927,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06663714371036278,0.06931315647615839,0.06583433620543866,0.06851035356521606,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06851039564188173,0.07225743784043032,0.06851039564188173,0.07065121084451675,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07065119194143397,0.07546864045236741,0.06958078462650934,0.07386302947998047,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07386304924240658,0.07386304924240658,0.07065121084451675,0.07065121084451675,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07118637266916328,0.07225739523287507,0.07118637266916328,0.07172157615423203,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07172160183897794,0.07546864316991375,0.07172160183897794,0.07493343949317932,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07493343949317932,0.07546864316991375,0.07439823581644488,0.07493343949317932,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07493343742125269,0.07760945113694895,0.07493343742125269,0.07707425206899643,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07707424316828813,0.07867984937469348,0.0754686323678999,0.07760944217443466,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07814462971240112,0.08082064241170883,0.07814462971240112,0.08082064241170883,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08082064241170883,0.08162344989668648,0.08028544354703263,0.08082064241170883,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08082064241170883,0.08135585046434837,0.08001784411469452,0.08082064241170883,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08082064372908998,0.08082064372908998,0.07814463098616312,0.08028544485569,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08082065674163028,0.08296209573745728,0.08082065674163028,0.08296209573745728,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.0829621147357141,0.08617333679239479,0.0829621147357141,0.08483532071113586,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08483528151179343,0.08510289011717312,0.0813558459279762,0.08242686837911606,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08242689044048997,0.08510291289477848,0.08189169146241143,0.08403250575065613,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08403250284456175,0.08510290995166624,0.08242688758992255,0.08296209573745728,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08349731089310344,0.08510292645918588,0.08349731089310344,0.08456771820783615,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08456773318509575,0.0877789556980133,0.08456773318509575,0.0877789556980133,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08777892100807226,0.09366678014275756,0.08724371287344765,0.09313157200813293,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09313156317387346,0.09741319109286542,0.0925963642779814,0.09527237713336945,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09527240845149672,0.09580761671128732,0.09313159378826806,0.094737209379673,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09473717819869135,0.09473717819869135,0.09045492549990887,0.09099013358354568,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09152597188949585,0.09259637903989039,0.09152597188949585,0.09152597188949585,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09152597188949585,0.09366678619028493,0.09045493995745799,0.09152597188949585,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09152597240499238,0.09206117138922135,0.08991974148269324,0.09018734097480774,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.0901873260520724,0.09099013358354568,0.08831411154128935,0.09099013358354568,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09099014812663794,0.09259637903989039,0.08991974097624339,0.09152597188949585,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09152596804455014,0.09206116700328139,0.08670851588249207,0.08670851588249207,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08670854584779303,0.09045496741751925,0.08670854584779303,0.08991976827383041,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.08991972129754316,0.09687797725200653,0.08991972129754316,0.09687797725200653,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09741320884958592,0.10116025414928632,0.09741320884958592,0.10008922219276428,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.1000891988590234,0.10865306985514046,0.09687797808306019,0.10811787098646164,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10811785928898755,0.10972346490927397,0.10758265129025048,0.1091882660984993,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.1091882779117827,0.10972347678046153,0.10811787098646163,0.10811787098646164,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10811787094805633,0.10865306981654504,0.10544185822968594,0.10651225596666336,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10651224789043938,0.1070474559063097,0.10383623537497594,0.10437144339084625,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10490666329860689,0.10704747741633602,0.10490666329860689,0.10490666329860687,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10490669341261986,0.10597710077875044,0.10383628604648927,0.10410388559103012,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10410383791813198,0.10651225109203484,0.10330103965213969,0.1054418534040451,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10544187142202145,0.10597707035747145,0.10490666329860689,0.10490666329860687,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10490666784120323,0.10597707494641784,0.10223065467214919,0.10383626073598862,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10383626214586147,0.10437147029971823,0.10276585502611305,0.10330106317996979,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10330108695740758,0.10437149432353816,0.10223067959127699,0.10410388559103012,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10410385570746732,0.10544187142202145,0.10383625623974231,0.10490666329860687,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.1049066400848664,0.1049066400848664,0.10116022080183029,0.10116022080183029,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.1011602220980029,0.10169542092188166,0.09687796997366266,0.09848358482122421,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09901883126865442,0.10116027075148931,0.09901883126865442,0.09955403953790665,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09955402005827181,0.1011602509575649,0.09955402005827181,0.10062442719936371,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10062447418926806,0.10169549742418206,0.10008926577480633,0.10142789781093597,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10169544652555941,0.10490666784120323,0.10169544652555941,0.10383626073598862,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10383625623974231,0.10597707035747145,0.10383625623974231,0.10490666329860687,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10490668097375533,0.10597708821296692,0.10490668097375533,0.10597708821296692,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10597708521490827,0.10597708521490827,0.10544188620442614,0.1057094857096672,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10570945282604254,0.10651225109203484,0.1054418534040451,0.1054418534040451,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10544184808985015,0.10651224572389258,0.10116022080183029,0.10116022080183029,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10116023133217997,0.10276583713834288,0.10008919961723353,0.10223063826560974,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10223065606022136,0.1049066692656099,0.10223065606022136,0.10330106317996979,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.1033010451990395,0.10437145213246928,0.10169543020491312,0.10223063826560974,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10223063749117746,0.1091882779117827,0.10169542943453522,0.10811787098646164,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10811788007725705,0.11025869410790366,0.1075826719756133,0.10972348600625992,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.10972350702773248,0.11561136692762375,0.10972350702773248,0.11561136692762375,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11614657267591603,0.12042882658740056,0.11614657267591603,0.11935779452323914,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11935781893785379,0.1247104812266652,0.11882261978114164,0.12417527288198471,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12417523291060176,0.13327431393135483,0.12310482575376779,0.13220390677452087,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13113346842137777,0.13113346842137777,0.1263160171740196,0.12845683097839355,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12845683097839355,0.12899202983550542,0.12578080912894452,0.12845683097839355,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1284567652987947,0.1386262366695011,0.1284567652987947,0.13541501760482788,117014400,0.0,0.0
