Ticker,Month,Mean Return,Std Return,Highest Return Value,Highest Return Year,Lowest Return Value,Lowest Return Year,Mean Volume,Highest Volume Value,Highest Volume Year,Lowest Volume Value,Lowest Volume Year,Mean ATR,Mean RSI,Mean 20 Day MA,Mean Upper Band,Mean Lower Band,Mean Tenkan-sen,Mean Kijun-sen,Mean Senkou Span A,Mean Senkou Span B,Mean Chikou Span,Close > RSI,Close > Upper Band,High > ATR
SQQQ,Jan,-6.593941000597022,16.67165073239131,25.858586221853287,2022,-27.12460315952434,2023,292634834.46153843,2228915400,2023,2059,2011,1087.4764325769954,39.10353767876505,32648.195921092174,35835.50482740051,29460.887014783846,31790.69870616634,33476.851303981806,36912.38809805307,41154.98157323117,27063.295170455003,12,0,13
SQQQ,Feb,-4.60894390838186,10.250703028705086,14.931237721021606,2020,-19.437340153452688,2015,361514274.35714287,2927893600,2023,83,2010,1028.2957547513786,38.40678344072935,29133.84773890499,31860.263755858057,26407.431721951925,60571.110050209056,30048.30929160794,33925.782702366836,36802.60653818108,50483.80355434183,11,1,13
SQQQ,Mar,-9.018017625615629,11.092806519203462,9.694793536804314,2018,-24.968055688924263,2023,452273026.64285713,3532437200,2023,259,2010,1989.6853378899743,41.15526397830331,54400.01704710441,60976.11215086175,47823.92194334707,54384.75754306225,56255.43896070197,30145.840902191932,33701.18772324785,47586.4800732498,12,0,14
SQQQ,Apr,-4.3549601303673375,18.31875860947463,45.61924991287489,2022,-40.493319630010284,2020,332210468.4285714,2244409900,2023,584,2010,1744.338986803429,41.002718513571494,49474.548168890426,53536.189512930934,45412.90682484992,48719.690601647715,51259.46754791453,54808.12809019336,30431.876618809983,51695.50348712842,12,2,14
SQQQ,May,-2.776816395129688,15.545516618974434,27.701149425287362,2019,-20.37292750362567,2023,428386184.85714287,3021435300,2022,1515,2010,3346.357907537943,45.658091514535826,48143.16409867,54388.41386787566,41897.91432946436,50820.143083983196,51474.09297923771,51395.64257595354,28393.265564467503,52746.220332390505,11,2,14
SQQQ,Jun,-2.345634286319734,14.30138830265346,24.37116559841439,2022,-20.904590459045902,2019,381658483.4285714,2599186200,2023,1759,2010,3088.2061939396967,42.50714979360457,52305.083811585435,58712.12829622777,45898.03932694309,52967.73001629399,52602.081088469866,50105.03525737175,53324.88330168048,48162.70566560194,13,1,14
SQQQ,Jul,-13.301622756508792,8.009456813031447,-4.305200341005966,2012,-32.30795083656557,2022,343114541.78571427,2188543600,2023,1503,2010,2840.561402884191,35.87215144009859,51668.92863411099,59964.56290333015,43373.29436489182,51567.81678745285,53214.449134170834,52700.81324873278,52632.73012800284,49689.47689176261,13,0,14
SQQQ,Aug,-2.574692484421506,13.386080452389924,17.78398510242085,2015,-27.99325463743676,2020,455615937.0714286,3185237400,2023,1233,2010,2907.9621050793694,44.5429130427025,48312.22293575214,54967.61290378047,41656.8329677238,49573.007590169706,51080.09586837676,52762.840211334886,52717.96043838411,41411.91362699606,12,2,14
SQQQ,Sep,2.6087700448103788,15.79612027679718,35.09583723151304,2022,-32.078935291418084,2010,460793566.71428573,3206639500,2022,1545,2010,2455.8887356069486,44.10469484886796,46969.330005648,54635.359712038306,39303.300299257666,45290.229152313026,48812.4116622343,50311.174994558736,53447.381221581505,35454.134427438956,11,2,14
SQQQ,Oct,-7.604604318603752,16.31893846902051,24.59605026929983,2018,-29.006471259992384,2015,503848605.21428573,3195852000,2023,2409,2010,2059.309905917689,45.209171379955016,39549.150612525955,45066.25372825318,34032.047496798725,38844.296329648394,42165.24052483962,48812.46071309923,52139.793131978535,34135.12681677178,11,1,14
SQQQ,Nov,-9.4914668742858,9.750241342504905,3.840084166228297,2011,-29.28485903238307,2020,432147001.71428573,2622999100,2022,2085,2010,1590.7175919868494,38.5240766559573,34787.83819184139,38644.576665643595,30931.099718039182,34678.534578151375,36727.468298776424,41983.06750332588,47425.49918311823,31450.569224144918,13,0,14
SQQQ,Dec,-0.964485677906031,13.695298160968607,30.52198387483811,2022,-16.04245053097394,2023,389963642.4285714,2344622000,2022,1230,2010,1385.904226972134,41.183132753820374,33348.834457632394,36862.02120657355,29835.64770869125,32897.010594108586,34546.041393755426,36171.799652784226,43090.27672834833,29937.19396109567,11,1,14
