Ticker,Month,Mean Return,Std Return,Highest Return Value,Highest Return Year,Lowest Return Value,Lowest Return Year,Mean Volume,Highest Volume Value,Highest Volume Year,Lowest Volume Value,Lowest Volume Year,Mean ATR,Mean RSI,Mean 20 Day MA,Mean Upper Band,Mean Lower Band,Mean Tenkan-sen,Mean Kijun-sen,Mean Senkou Span A,Mean Senkou Span B,Mean Chikou Span,Close > RSI,Close > Upper Band,High > ATR
INTC,Jan,-0.34721721850581494,9.781567641983099,23.076923076923084,2001,-20.855211919598315,2008,1149738241.6666667,2466431600,2008,456335100,2017,0.9650400927939211,52.39116111497777,32.200185178802876,34.586286864492564,29.814083493113184,32.40516758512335,31.65997323867762,31.5036658725526,30.92872949205116,32.22584308911684,1,3,24
INTC,Feb,-1.2599318375616513,9.071457618241181,14.21351863550222,2000,-22.804054054054056,2001,878066612.5,1590202000,2006,410236000,2019,0.9777995835718954,48.353712419801205,32.38487269751858,34.6837035602857,30.086041834751466,32.30240546925026,32.479717513552885,31.562071858772697,31.32485342407663,32.54011802945221,2,2,24
INTC,Mar,3.266233433213665,9.235930358528417,31.046922458972492,2023,-7.877461706783373,2001,1069908783.3333334,1935500400,2006,435022900,2019,1.0634360718670806,51.93890039725144,32.23166301017779,34.636757522377245,29.826568497978343,32.224835460936454,32.155705145263745,32.517043676271975,31.839859762924902,33.058537675374964,2,6,24
INTC,Apr,2.031707789154346,7.991211000323877,17.472683505604223,2001,-12.046006971905554,2022,1007867545.8333334,1550379100,2010,444122200,2017,1.0657119526036913,53.828601683598386,32.832125602304835,35.042793960344895,30.621457244264764,32.96977979969062,32.66642656011725,32.09239304101941,32.33402067197839,32.63204332511789,3,4,24
INTC,May,0.6029238733830362,7.371873551271066,14.625844216654693,2005,-13.714733296312431,2019,956571987.5,1830571300,2010,409253500,2020,0.9676686596984693,50.0012029046182,32.82833272598093,35.0323791752868,30.624286276675047,32.61086046301785,32.8039157843908,32.69633733499446,32.409156159336256,32.45877975709683,5,6,24
INTC,Jun,-1.7196659097761477,10.075514625330685,13.103953014993209,2014,-33.85228130836377,2002,948619612.5,1609055300,2006,416046000,2019,0.895853174258645,51.05978010480746,32.70788917433648,34.85469266762821,30.561085681044755,32.74302611897174,32.640628749545,32.79646596753752,32.59184854372928,32.56817490336355,5,3,24
INTC,Jul,1.177557805968428,8.324030785106483,19.605958810250712,2003,-20.223971115671713,2020,1006580354.1666666,1726189600,2009,431034400,2019,0.8867293674585573,52.946081791813754,32.539662833161344,34.60255894857758,30.476766717745107,32.567643322736494,32.6351743786796,32.70976152251035,32.70083305871848,31.769757715258937,3,5,24
INTC,Aug,-0.9929217157682081,8.068363083846432,14.865411224068792,2003,-14.223302188923249,2010,911229858.3333334,1741791400,2010,390892300,2016,0.8576645549449946,45.98880851207959,32.176446339438485,34.33845494187313,30.014437737003828,31.882844783740143,32.31197854451893,32.586815149085616,32.74632967911757,30.76624708403323,5,6,24
INTC,Sep,-4.178545324981815,12.837358895681813,8.690147532471793,2019,-44.490818030050086,2000,957936741.6666666,1623820500,2008,387955800,2019,0.8406418135558411,49.51895305806494,31.584812451830086,33.94864511651456,29.22097978714561,31.384187746884532,31.51525194470894,32.2309879605807,32.51046278554395,30.818175688229108,3,4,24
INTC,Oct,4.671791510906291,10.814003217386398,24.550027425860055,2002,-14.484357236019695,2020,1149936066.6666667,2340996600,2008,438267300,2019,0.9257637409842792,53.07091943162151,30.565412606171122,32.90760269099019,28.223222521352067,30.462343128044324,30.83902253995943,31.702635592321684,32.102506229577415,31.9335473707056,3,10,24
INTC,Nov,3.7343039303550434,10.928176613198005,33.74283270014098,2001,-15.416666666666668,2000,911798133.3333334,1534106100,2008,319751400,2019,0.9020806537495831,56.0455659589036,31.26296345559602,33.75403913245274,28.771887778739284,31.551206516487557,31.034231612345227,30.719968515852386,31.296150247114046,32.08462243245459,2,5,24
INTC,Dec,-1.0805447409028834,8.807547071283082,12.416105463832627,2023,-25.431032947165257,2002,855866475.0,1490134800,2004,405906200,2016,0.8970831250587351,51.147376863270814,32.01304654247814,34.0524756963327,29.973617388623595,32.09653250942145,32.00381704384666,31.012178827185625,31.242571363132583,31.692718050649866,1,3,24
