Ticker,Month,Mean Return,Std Return,Highest Return Value,Highest Return Year,Lowest Return Value,Lowest Return Year,Mean Volume,Highest Volume Value,Highest Volume Year,Lowest Volume Value,Lowest Volume Year,Mean ATR,Mean RSI,Mean 20 Day MA,Mean Upper Band,Mean Lower Band,Mean Tenkan-sen,Mean Kijun-sen,Mean Senkou Span A,Mean Senkou Span B,Mean Chikou Span,Close > RSI,Close > Upper Band,High > ATR
NVDL,Jan,52.21334838867187,,52.21334838867187,2023,52.21334838867187,2023,522000.0,522000,2023,522000,2023,0.19936415212494987,59.96970842617829,3.610601136514119,4.564168980689973,2.6570332923382645,3.7269458174705505,3.9122917652130127,,,5.890433287620544,0,1,1
NVDL,Feb,27.365080326168624,,27.365080326168624,2023,27.365080326168624,2023,4677000.0,4677000,2023,4677000,2023,0.3695025318547299,65.62661530961968,4.984155294142272,6.118966901065813,3.84934368721873,5.459618612339622,4.740846652733652,3.7511667013168335,,7.157306922109504,0,0,1
NVDL,Mar,29.518580712138952,,29.518580712138952,2023,29.518580712138952,2023,9477600.0,9477600,2023,9477600,2023,0.377356659551585,65.66820335934463,6.171476389014202,7.079967028573395,5.26298574945501,6.424601492674454,6.008804507877516,4.76237514226333,,7.671586969624395,0,1,1
NVDL,Apr,-0.9770624113184745,,-0.9770624113184745,2023,-0.9770624113184745,2023,7653600.0,7653600,2023,7653600,2023,0.33271534819352,54.574490471146696,7.404471898078918,8.088061517589182,6.720882278568655,7.5388774997309635,7.011772168310065,5.876348856248353,4.839019670205958,10.300876968785337,0,0,1
NVDL,May,55.61991254794223,,55.61991254794223,2023,55.61991254794223,2023,19410600.0,19410600,2023,19410600,2023,0.4200561929058719,66.49593509404535,8.030945762720975,9.160561288057718,6.901330237384233,8.58366672559218,8.329333196986806,7.08400399576534,6.099606264721263,13.721590952439742,0,1,1
NVDL,Jun,16.14058549580126,,16.14058549580126,2023,16.14058549580126,2023,37638600.0,37638600,2023,37638600,2023,0.8155521503111132,68.12167541820574,11.776083194641839,14.934620234897228,8.617546154386453,12.970555487133208,11.214861279442196,7.874793631689889,6.95786916641962,15.511349042256674,0,0,1
NVDL,Jul,15.072396173658454,,15.072396173658454,2023,15.072396173658454,2023,43829400.0,43829400,2023,43829400,2023,0.7168679237365723,60.9855044754706,14.357487468719484,16.03293543285319,12.682039504585774,14.899541640281678,14.23899998664856,11.38032294511795,10.365270841121674,15.48449993133545,0,1,1
NVDL,Aug,6.8584999883151365,,6.8584999883151365,2023,6.8584999883151365,2023,133697400.0,133697400,2023,133697400,2023,0.8947991110523295,47.90332141906914,15.211195578782453,16.874292812677876,13.548098344887036,15.084249662316363,15.087934514750605,14.010067048280135,11.574257373809814,14.387971131697945,0,1,1
NVDL,Sep,-18.106356822384072,,-18.106356822384072,2023,-18.106356822384072,2023,89221800.0,89221800,2023,89221800,2023,0.8679761103221348,37.15874343113748,15.457587480545044,17.719589119999966,13.195585841090121,15.239016652107239,15.380711650848388,14.99652487039566,13.579041755199432,13.976333379745483,0,0,1
NVDL,Oct,-10.512675730359945,,-10.512675730359945,2023,-10.512675730359945,2023,81412200.0,81412200,2023,81412200,2023,0.7231763183296501,49.596696351524045,14.329950839822942,16.01979218618831,12.640109493457574,14.282992297952825,14.677458091215653,15.48661692575975,15.339052178642966,15.983181823383678,0,0,1
NVDL,Nov,21.888585667423953,,21.888585667423953,2023,21.888585667423953,2023,81891600.0,81891600,2023,81891600,2023,0.7084121120219328,66.7201982503676,14.638051623389835,17.226277372236716,12.049825874542956,15.128777776445661,14.37710289728074,14.657067230769567,15.347142015184675,15.924777793884278,0,0,1
NVDL,Dec,-3.1874670194076637,,-3.1874670194076637,2023,-3.1874670194076637,2023,26634300.0,53127600,2023,141000,2022,0.6637942484446935,46.78107713259785,15.922683362960816,17.30209988514795,14.54326684077368,9.709995901584625,15.602258825302124,14.283672606945037,14.81003704071045,5.107628308809721,0,0,1
