Ticker,Month,Mean Return,Std Return,Highest Return Value,Highest Return Year,Lowest Return Value,Lowest Return Year,Mean Volume,Highest Volume Value,Highest Volume Year,Lowest Volume Value,Lowest Volume Year,Mean ATR,Mean RSI,Mean 20 Day MA,Mean Upper Band,Mean Lower Band,Mean Tenkan-sen,Mean Kijun-sen,Mean Senkou Span A,Mean Senkou Span B,Mean Chikou Span,Close > RSI,Close > Upper Band,High > ATR
AGNC,Jan,1.8626978444399573,5.420323815846748,12.077294240857771,2023,-6.934123732035946,2018,93742333.33333333,226379500,2023,4151800,2009,0.35724354252210316,54.244151315320806,20.715552916946667,21.497121164271253,19.933984669622085,20.6888455271462,20.589958115651793,20.511283363081954,20.47202737663224,20.694197356089415,0,4,15
AGNC,Feb,-2.0783480339171856,7.492614805444637,6.396181879660601,2014,-19.419415663972128,2009,101982333.33333333,211104300,2023,6148200,2009,0.3633541345476805,52.27839872458348,20.82838330126645,21.694487620858148,19.96227898167476,20.79804468330584,20.70951571431076,20.600216235445256,20.55766223706697,20.34200701395671,0,2,15
AGNC,Mar,-1.6996479865628695,10.675348465201973,6.273293198454177,2009,-37.91080190573669,2020,138947186.66666666,414708400,2020,4706600,2009,0.41969168039165833,50.543320625317314,20.595288291024023,21.652604556168992,19.53797202587906,20.418719730341895,20.45498517483209,20.74553668083664,20.585555986363374,20.486880592570206,0,2,15
AGNC,Apr,2.4419880892908385,7.516468371380369,17.39130591546696,2020,-16.183212041979722,2022,100045580.0,281853400,2020,2606900,2009,0.3679492156612599,53.76858040574105,20.351259724847804,21.14302351746935,19.55949593222625,20.344240488843802,20.307913466163694,20.5201227925734,20.4358530506103,20.52855823437391,0,4,15
AGNC,May,-0.43191210727382706,7.889395637560226,11.384335629447651,2022,-22.545787531105354,2013,124197781.25,361221700,2022,2843300,2009,0.37715367374998154,52.70867806229018,20.511541607480368,21.434166296146707,19.58891691881404,20.37813824859016,20.3637806258814,20.304769573707084,20.35378270626068,20.19056548491701,0,4,15
AGNC,Jun,-1.195880847118985,9.153192962594153,20.958396999506547,2009,-15.533001293317872,2008,129460787.5,284236200,2022,4161500,2008,0.41499485135014413,51.35600875101311,20.37815446059068,21.398434709760277,19.357874211421084,20.324684699092593,20.250978179682384,20.417134590864528,20.3118264533259,20.18405281031803,0,3,16
AGNC,Jul,1.1377906980429857,5.082463593924152,13.911472486969046,2022,-6.039073658667471,2021,109669250.0,206948900,2023,5655400,2008,0.4333175061050579,51.76089634315798,20.14994727213984,21.189779927914948,19.110114616364726,20.065663069544673,20.125860820497785,20.25501735810658,20.252046722753395,20.404440508066834,0,2,16
AGNC,Aug,1.032358357939109,7.1735809035842175,21.163685082844964,2008,-13.243871557313492,2019,105715093.75,263498300,2023,2912200,2008,0.4171550925638262,52.704645993678795,20.278499553015052,21.03399321165923,19.52300589437088,20.21071979750993,19.94610511854434,20.127147638683333,20.42092121845731,20.476832159933522,0,3,16
AGNC,Sep,-2.9121933575920815,9.179432322941107,14.30293877295792,2009,-29.539747190910358,2022,116118743.75,282753300,2022,8367700,2008,0.4061697484583271,50.71576398500411,20.511022358377623,21.509211556670877,19.51283316008437,20.566330311236374,20.37346035310798,20.04442496243911,20.017606562674793,19.859559524873443,0,0,16
AGNC,Oct,-1.4757890755970702,7.565989331009667,7.790740378621264,2010,-21.822029210924377,2023,141960181.25,444592300,2022,6215400,2008,0.49361062064830585,45.25802336694243,20.206647279692692,21.37454021159434,19.03875434779105,19.859418118808332,20.09677567809635,20.379301853271812,20.000006764703677,19.85243361065353,1,2,16
AGNC,Nov,2.9019338301238706,8.185127745283262,21.532839982852426,2022,-6.979061095725225,2016,119456487.5,332796100,2023,3952700,2008,0.42039631697286894,50.88055277034725,19.827427071106243,20.895525945211347,18.759328197001132,19.7528988403784,19.751373662211392,20.133122755036243,20.090915365715073,19.98284032913975,0,4,16
AGNC,Dec,-0.2605151835681967,4.894888996116168,11.224498401892635,2023,-8.399365079595377,2012,108907787.5,281657600,2023,5229200,2008,0.3749232448590196,52.7588298088298,19.906078603388977,20.65963037913877,19.152526827639186,19.8740730575455,19.739170349443803,19.771594274833486,19.914608142549234,20.821850491637672,0,3,16
