Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,20_MA,52_Week_MA,20_STD,52_Week_STD,20_Upper_BB,20_Lower_BB,52_Upper_BB,52_Lower_BB,Returns,Daily_Return,Cumulative_Return,Pos %,Kelly Ratio,Kelly Fraction,Tail Ratio,Sharpe Ratio,Sharpe_std,Std_Dev,Skewness,Kurtosis,Positive_Return_Percentage,Alpha_SPY
2020-10-01 00:00:00-04:00,35.27392928275632,36.85109452141594,33.58513109730647,33.75210189819336,128200,0.0,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.11149117571367984,0.11149117571367984,0.11149117571367984,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2020-11-01 00:00:00-04:00,34.310263076862554,37.8691415203819,33.96677820579851,37.51516342163086,312000,0.0,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.11149117571367984,0.11149117571367984,0.11149117571367984,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2020-12-01 00:00:00-05:00,37.98363585021294,39.185829162597656,37.86245964442118,39.185829162597656,148700,0.146,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.04453307912297433,0.04453307912297433,0.16098930018622482,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2021-01-01 00:00:00-05:00,39.15207885249256,40.733942729901486,38.51243984629753,39.19325256347656,138100,0.0,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.00018944095448647502,0.00018944095448647502,0.1612092391074007,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2021-02-01 00:00:00-05:00,39.35986521717023,41.45114419211684,39.35986521717023,39.977481842041016,122100,0.0,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.02000929311223487,0.02000929311223487,0.184444215137336,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2021-03-01 00:00:00-05:00,40.60276125547377,41.79682088197717,39.072605480512976,41.65510177612305,182200,0.105,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.04196412222036994,0.04196412222036994,0.23414837694456936,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2021-04-01 00:00:00-04:00,42.01465167542862,44.20321355641369,42.01465167542862,43.84997177124024,98100,0.0,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.052691504798466404,0.052691504798466404,0.2991775120703637,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2021-05-01 00:00:00-04:00,44.1168187718483,44.7503499780655,43.04749616346638,44.61884689331055,56500,0.0,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.01753422159725515,0.01753422159725515,0.3219575784611761,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2021-06-01 00:00:00-04:00,45.05752864617486,46.5549681140392,43.96324750730667,45.44820785522461,152600,0.128,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.018587682552558382,0.018587682552558382,0.3465297062775612,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
2021-07-01 00:00:00-04:00,45.674634343540376,47.23203045507488,45.1433118848587,46.90572738647461,939700,0.0,0.0,0.0,44.29983196258545,,4.417954910282724,,53.1357417831509,35.46392214202,,,0.032069901103535914,0.032069901103535914,0.3897127807908558,,5.817369867781165,2.9086849338905827,1.1907867015730165,4.545463877997004,0.2863373098716026,,,,,
