Date,Returns,Pos %,Kelly Ratio,Kelly Fraction,Tail Ratio,Sharpe Ratio,Alpha_SPY,Sharpe_std
2008-12-01,0.18972568242604493,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-01-01,0.18972568242604493,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-02-01,0.3036846029361737,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-03-01,-0.30183261824882945,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-04-01,-0.2947501279001584,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-05-01,-0.19103151271608865,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-06-01,-0.025775880039831,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-07-01,-0.21365589766825943,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-08-01,-0.11939211446215015,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-09-01,-0.1203779385538376,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-10-01,0.040635279643925326,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-11-01,-0.17010777760151097,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2009-12-01,-0.07463489666099898,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-01-01,0.10344820335168481,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-02-01,-0.10752126425719999,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-03-01,-0.16973306956577794,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-04-01,-0.06504626935120161,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-05-01,0.21330300945658554,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-06-01,0.1499684278925777,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-07-01,-0.20109595610017172,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-08-01,0.1296296666232275,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-09-01,-0.24590156772088834,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-10-01,-0.11755239580844568,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-11-01,-0.020073070861415188,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2010-12-01,-0.18342625842902216,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-01-01,-0.07183593986946823,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-02-01,-0.10614246404711991,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-03-01,-0.02144051566119065,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-04-01,-0.08960671625961569,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-05-01,0.025918021473385844,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-06-01,0.039398341658747116,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-07-01,0.05237285409015202,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-08-01,0.058289633724101675,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-09-01,0.20239044968545872,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
2011-10-01,-0.30574775066932025,0.28421052631578947,-0.39715407043236084,-0.39715407043236084,1.0536689203861103,-1.1665502845994835,-0.04868965495388393,1.1906129272960992
