Friday Date,Monday Date,Friday Close,Monday Open,Monday Close,Friday-Monday Return (%),Volume Liquidity,Positive Return,Friday Volume,Monday Volume
2017-08-11,2017-08-14,244.1199951171875,245.58999633789062,246.5399932861328,0.9913150161188621,Sufficient,True,74869900,73291900.0
2017-08-18,2017-08-21,242.7100067138672,242.63999938964844,242.89999389648438,0.07827744112798982,Sufficient,True,136748000,65469700.0
2017-08-25,2017-08-28,244.55999755859375,245.1699981689453,244.57000732421875,0.0040929693019815215,Sufficient,True,64445900,40565600.0
2017-09-08,2017-09-11,246.5800018310547,248.0399932861328,249.2100067138672,1.066592936686917,Sufficient,True,63832800,71364800.0
2017-09-15,2017-09-18,249.19000244140625,249.61000061035156,249.72000122070312,0.21268862077301726,Sufficient,True,95432400,46235200.0
2017-09-22,2017-09-25,249.44000244140625,249.14999389648438,248.92999267578125,-0.20446189890685312,Sufficient,False,51214000,57064400.0
2017-09-29,2017-10-02,251.22999572753906,251.49000549316406,252.32000732421875,0.43387000565880435,Sufficient,True,85578000,59023000.0
2017-10-06,2017-10-09,254.3699951171875,254.6300048828125,253.9499969482422,-0.1651130939212467,Sufficient,False,80646000,35803100.0
2017-10-13,2017-10-16,254.9499969482422,255.2100067138672,255.2899932861328,0.1333580474447498,Sufficient,True,54800400,38221700.0
2017-10-20,2017-10-23,257.1099853515625,257.4800109863281,256.1099853515625,-0.38893860875634123,Sufficient,False,89176400,63915300.0
2017-10-27,2017-10-30,257.7099914550781,256.4700012207031,256.75,-0.37250843463919897,Sufficient,False,85562500,54285700.0
2017-11-03,2017-11-06,258.45001220703125,258.29998779296875,258.8500061035156,0.15476644518939317,Sufficient,True,59589700,49652600.0
2017-11-10,2017-11-13,258.0899963378906,257.30999755859375,258.3299865722656,0.0929870346701875,Sufficient,True,59984700,50228600.0
2017-11-17,2017-11-20,257.8599853515625,258.1400146484375,258.29998779296875,0.17063618490723065,Sufficient,True,75756800,48075500.0
2017-11-24,2017-11-27,260.3599853515625,260.4100036621094,260.2300109863281,-0.04992102187241691,Sufficient,False,27856500,52274900.0
2017-12-01,2017-12-04,264.4599914550781,266.30999755859375,264.1400146484375,-0.12099251946583274,Sufficient,False,164390900,94040600.0
2017-12-08,2017-12-11,265.510009765625,266.30999755859375,266.30999755859375,0.30130231009931685,Sufficient,True,76563900,83077500.0
2017-12-15,2017-12-18,266.510009765625,268.1000061035156,268.20001220703125,0.6341234398259475,Sufficient,True,144610300,83653600.0
2018-01-05,2018-01-08,273.4200134277344,273.30999755859375,273.9200134277344,0.18286883748257562,Sufficient,True,83524000,57319200.0
2018-01-19,2018-01-22,280.4100036621094,280.1700134277344,282.69000244140625,0.8130946647838733,Sufficient,True,140920100,91322400.0
2018-01-26,2018-01-29,286.5799865722656,285.92999267578125,284.67999267578125,-0.662989038142502,Sufficient,False,107743100,90118300.0
2018-02-02,2018-02-05,275.45001220703125,273.45001220703125,263.92999267578125,-4.182254137128673,Sufficient,False,173174800,294681800.0
2018-02-09,2018-02-12,261.5,263.8299865722656,265.3399963378906,1.4684498424055927,Sufficient,True,283565300,143736000.0
2018-02-23,2018-02-26,274.7099914550781,275.92999267578125,277.8999938964844,1.1612254889272544,Sufficient,True,92766400,86491400.0
2018-03-02,2018-03-05,269.0799865722656,267.7300109863281,272.19000244140625,1.1557960548304775,Sufficient,True,139083200,97307400.0
2018-03-09,2018-03-12,278.8699951171875,279.20001220703125,278.5199890136719,-0.12550869926631744,Sufficient,False,113625300,71924800.0
2018-03-16,2018-03-19,274.20001220703125,273.3500061035156,270.489990234375,-1.3530349407333524,Sufficient,False,100343700,109208400.0
2018-03-23,2018-03-26,258.04998779296875,262.1300048828125,265.1099853515625,2.7359030779175715,Sufficient,True,183534800,141956100.0
2018-04-06,2018-04-09,259.7200012207031,261.3699951171875,261.0,0.4928379690746906,Sufficient,True,179521200,105442900.0
2018-04-13,2018-04-16,265.1499938964844,267.0,267.3299865722656,0.8221733833538492,Sufficient,True,85079200,63405300.0
2018-04-20,2018-04-23,266.6099853515625,267.260009765625,266.57000732421875,-0.014994947503947907,Sufficient,False,99953100,65558000.0
2018-04-27,2018-04-30,266.55999755859375,267.260009765625,264.510009765625,-0.769053050624422,Sufficient,False,57053600,82182300.0
2018-05-04,2018-05-07,266.0199890136719,266.8900146484375,266.9200134277344,0.33832961853714083,Sufficient,True,91222100,55304900.0
2018-05-11,2018-05-14,272.8500061035156,273.3399963378906,272.9800109863281,0.047647014808267184,Sufficient,True,59871500,54790600.0
2018-05-18,2018-05-21,271.3299865722656,273.010009765625,273.3699951171875,0.7518551748346998,Sufficient,True,64368000,58025900.0
2018-06-01,2018-06-04,273.6000061035156,274.5299987792969,274.8999938964844,0.47514172659663756,Sufficient,True,71258400,45385200.0
2018-06-08,2018-06-11,278.19000244140625,278.44000244140625,278.55999755859375,0.1330008677308345,Sufficient,True,72139700,58892500.0
2018-06-15,2018-06-18,277.1300048828125,275.489990234375,276.55999755859375,-0.20568228418997211,Sufficient,False,120041600,52917600.0
2018-06-22,2018-06-25,274.739990234375,273.44000244140625,271.0,-1.3612835289047263,Sufficient,False,54898500,137854200.0
2018-06-29,2018-07-02,271.2799987792969,269.510009765625,271.8599853515625,0.21379628976535056,Sufficient,True,97592500,63554800.0
2018-07-06,2018-07-09,275.4200134277344,276.54998779296875,277.8999938964844,0.9004358245014412,Sufficient,True,66493700,50550400.0
2018-07-13,2018-07-16,279.5899963378906,279.6400146484375,279.3399963378906,-0.08941664697397454,Sufficient,False,48216000,48201000.0
2018-07-20,2018-07-23,279.67999267578125,279.45001220703125,280.20001220703125,0.18593376175207216,Sufficient,True,82337700,47047600.0
2018-07-27,2018-07-30,281.4200134277344,281.510009765625,279.95001220703125,-0.5223513433882362,Sufficient,False,76768700,63742500.0
2018-08-03,2018-08-06,283.6000061035156,283.6400146484375,284.6400146484375,0.36671668636786486,Sufficient,True,53935400,39400900.0
2018-08-10,2018-08-13,283.1600036621094,283.4700012207031,282.1000061035156,-0.37434579209097246,Sufficient,False,77076000,65732900.0
2018-08-17,2018-08-20,285.05999755859375,285.57000732421875,285.6700134277344,0.21399560596545536,Sufficient,True,65618500,39807500.0
2018-08-24,2018-08-27,287.510009765625,288.8599853515625,289.7799987792969,0.7895339071924296,Sufficient,True,57487400,57072400.0
2018-09-07,2018-09-10,287.6000061035156,288.739990234375,288.1000061035156,0.17385256932854007,Sufficient,True,73524800,50210900.0
2018-09-14,2018-09-17,290.8800048828125,290.82000732421875,289.3399963378906,-0.5294308715177249,Sufficient,False,55079900,68244000.0
2018-09-21,2018-09-24,291.989990234375,291.3399963378906,291.0199890136719,-0.33220358681628875,Sufficient,False,105479700,53409600.0
2018-09-28,2018-10-01,290.7200012207031,292.1099853515625,291.7300109863281,0.34741667631538037,Sufficient,True,70091400,62078900.0
2018-10-05,2018-10-08,287.82000732421875,287.04998779296875,287.82000732421875,0.0,Sufficient,False,105951700,87742200.0
2018-10-12,2018-10-15,275.95001220703125,275.54998779296875,274.3999938964844,-0.5617025700234343,Sufficient,False,183186500,102263700.0
2018-10-19,2018-10-22,276.25,277.0,275.010009765625,-0.44886524321266963,Sufficient,False,139901600,82415800.0
2018-10-26,2018-10-29,265.3299865722656,268.79998779296875,263.8599853515625,-0.554027548749283,Sufficient,False,201574600,160749100.0
2018-11-02,2018-11-05,271.8900146484375,272.44000244140625,273.3900146484375,0.5516936699347154,Sufficient,True,122634100,65622500.0
2018-11-09,2018-11-12,277.760009765625,277.19000244140625,272.57000732421875,-1.868520398521585,Sufficient,False,98812600,99673600.0
2018-11-16,2018-11-19,273.7300109863281,273.04998779296875,269.1000061035156,-1.691449492925258,Sufficient,False,126668000,103061700.0
2018-11-23,2018-11-26,263.25,265.7799987792969,267.5,1.6144349477682813,Sufficient,True,42807900,79981400.0
2018-11-30,2018-12-03,275.6499938964844,280.2799987792969,279.29998779296875,1.3241407499740658,Sufficient,True,98204200,103176300.0
2018-12-07,2018-12-10,263.57000732421875,263.3699951171875,264.07000732421875,0.18970291994754454,Sufficient,True,161018900,151445900.0
2018-12-14,2018-12-17,260.4700012207031,259.3999938964844,255.36000061035156,-1.961838440666234,Sufficient,False,116961100,165492300.0
2018-12-21,2018-12-24,240.6999969482422,239.0399932861328,234.33999633789062,-2.6422935982500886,Sufficient,False,255345600,147311600.0
2018-12-28,2018-12-31,247.75,249.55999755859375,249.9199981689453,0.8758822074451312,Sufficient,True,153100200,144299400.0
2019-01-04,2019-01-07,252.38999938964844,252.69000244140625,254.3800048828125,0.7884644787735123,Sufficient,True,142628800,103139100.0
2019-01-11,2019-01-14,258.9800109863281,256.8599853515625,257.3999938964844,-0.6100922939288782,Sufficient,False,73858100,70908200.0
2019-01-25,2019-01-28,265.7799987792969,263.3900146484375,263.760009765625,-0.7600229599478888,Sufficient,False,96883400,85613700.0
2019-02-01,2019-02-04,270.05999755859375,270.1099853515625,271.9599914550781,0.703545106147067,Sufficient,True,85782500,60744800.0
2019-02-08,2019-02-11,270.4700012207031,271.20001220703125,270.6199951171875,0.055456758903912676,Sufficient,True,75788900,68021400.0
2019-02-22,2019-02-25,279.1400146484375,280.7300109863281,279.5199890136719,0.13612321605447117,Sufficient,True,78114600,69030700.0
2019-03-01,2019-03-04,280.4200134277344,281.6000061035156,279.3999938964844,-0.36374705171065264,Sufficient,False,78880500,106494600.0
2019-03-08,2019-03-11,274.4599914550781,275.260009765625,278.44000244140625,1.4501242841361628,Sufficient,True,85795800,65098900.0
2019-03-15,2019-03-18,281.30999755859375,281.54998779296875,282.3299865722656,0.3625854120095474,Sufficient,True,81309000,62199800.0
2019-03-22,2019-03-25,279.25,278.8699951171875,279.0400085449219,-0.07519837245411817,Sufficient,False,122659300,85575200.0
2019-03-29,2019-04-01,282.4800109863281,284.70001220703125,285.8299865722656,1.185915978352053,Sufficient,True,82186800,77617900.0
2019-04-05,2019-04-08,288.57000732421875,288.1000061035156,288.7900085449219,0.07623842226123859,Sufficient,True,58621700,53566300.0
2019-04-12,2019-04-15,290.1600036621094,290.239990234375,289.9700012207031,-0.06548195444176634,Sufficient,False,69727800,49596700.0
2019-04-26,2019-04-29,293.4100036621094,293.510009765625,293.8699951171875,0.15677429172041818,Sufficient,True,50916400,57197700.0
2019-05-03,2019-05-06,294.0299987792969,289.25,292.82000732421875,-0.41151972931386566,Sufficient,False,56543700,107198100.0
2019-05-10,2019-05-13,288.1000061035156,282.4200134277344,280.8599853515625,-2.513023463578738,Sufficient,False,112429300,127290500.0
2019-05-17,2019-05-20,285.8399963378906,284.05999755859375,283.95001220703125,-0.661203524724801,Sufficient,False,100353000,62877600.0
2019-05-31,2019-06-03,275.2699890136719,275.30999755859375,274.57000732421875,-0.25428914062199454,Sufficient,False,86862800,96428000.0
2019-06-07,2019-06-10,287.6499938964844,289.3699951171875,288.9700012207031,0.45889356934725906,Sufficient,True,74272200,60799100.0
2019-06-14,2019-06-17,289.260009765625,289.5199890136719,289.3699951171875,0.03802300623982431,Sufficient,True,52324700,39205700.0
2019-06-21,2019-06-24,294.0,294.2300109863281,293.6400146484375,-0.12244399713010204,Sufficient,False,83309500,47582700.0
2019-06-28,2019-07-01,293.0,296.67999267578125,295.6600036621094,0.9078510792182167,Sufficient,True,59350900,78705600.0
2019-07-05,2019-07-08,298.4599914550781,297.010009765625,296.82000732421875,-0.5494820672157704,Sufficient,False,51677300,45841800.0
2019-07-12,2019-07-15,300.6499938964844,301.1300048828125,300.75,0.03326329803620675,Sufficient,True,40326000,33900000.0
2019-07-19,2019-07-22,297.1700134277344,297.6099853515625,297.8999938964844,0.24564405416615703,Sufficient,True,58678600,43638100.0
2019-07-26,2019-07-29,302.010009765625,301.8800048828125,301.4599914550781,-0.18211923206575734,Sufficient,False,45084100,38126500.0
2019-08-02,2019-08-05,292.6199951171875,288.0899963378906,283.82000732421875,-3.007309117562031,Sufficient,False,116749700,178745400.0
2019-08-09,2019-08-12,291.6199951171875,289.9599914550781,288.07000732421875,-1.217333465608964,Sufficient,False,93730000,65527600.0
2019-08-16,2019-08-19,288.8500061035156,292.19000244140625,292.3299865722656,1.2047707790260092,Sufficient,True,83018300,53571800.0
2019-08-23,2019-08-26,284.8500061035156,287.2699890136719,288.0,1.1058430152673595,Sufficient,True,149161500,72423800.0
2019-09-06,2019-09-09,298.04998779296875,299.1400146484375,298.20001220703125,0.05033531964668619,Sufficient,True,49584300,51260300.0
2019-09-13,2019-09-16,301.0899963378906,299.8399963378906,300.1600036621094,-0.30887531538496854,Sufficient,False,62104800,58191200.0
2019-09-20,2019-09-23,298.2799987792969,297.54998779296875,298.2099914550781,-0.023470338106897262,Sufficient,False,89565000,43476800.0
2019-09-27,2019-09-30,295.3999938964844,295.9700012207031,296.7699890136719,0.46377628486599803,Sufficient,True,84746600,51662400.0
2019-10-04,2019-10-07,294.3500061035156,293.4700012207031,293.0799865722656,-0.43146577371001155,Sufficient,False,65091200,59610500.0
2019-10-11,2019-10-14,296.2799987792969,295.92999267578125,295.95001220703125,-0.11137659431119298,Sufficient,False,98720400,40394800.0
2019-10-18,2019-10-21,297.9700012207031,299.4200134277344,299.989990234375,0.6779169061974434,Sufficient,True,64304000,39048600.0
2019-10-25,2019-10-28,301.6000061035156,302.94000244140625,303.29998779296875,0.5636543949106071,Sufficient,True,45205400,42147000.0
2019-11-01,2019-11-04,306.1400146484375,307.8500061035156,307.3699951171875,0.40177056572054937,Sufficient,True,71141500,60606900.0
2019-11-08,2019-11-11,308.94000244140625,307.4200134277344,308.3500061035156,-0.19097440707845015,Sufficient,False,49032100,35797300.0
2019-11-15,2019-11-18,311.7900085449219,311.5299987792969,312.0199890136719,0.07376133373333066,Sufficient,True,62023600,49228000.0
2019-11-22,2019-11-25,310.9599914550781,311.9800109863281,313.3699951171875,0.7750204940617027,Sufficient,True,44850200,48647200.0
2019-11-29,2019-12-02,314.30999755859375,314.5899963378906,311.6400146484375,-0.8494743822644429,Sufficient,False,36592700,75767800.0
2019-12-06,2019-12-09,314.8699951171875,314.44000244140625,313.8800048828125,-0.3144123764496989,Sufficient,False,48927000,34838500.0
2019-12-13,2019-12-16,317.32000732421875,319.2200012207031,319.5,0.6870013316096589,Sufficient,True,81503900,82749700.0
2019-12-20,2019-12-23,320.7300109863281,321.5899963378906,321.2200012207031,0.15277342861310444,Sufficient,True,147142100,52990000.0
2019-12-27,2019-12-30,322.8599853515625,322.95001220703125,321.0799865722656,-0.5513222015910807,Sufficient,False,42528800,49729100.0
2020-01-03,2020-01-06,322.4100036621094,320.489990234375,323.6400146484375,0.3815052176908243,Sufficient,True,77709700,55653900.0
2020-01-10,2020-01-13,325.7099914550781,326.3900146484375,327.95001220703125,0.6877347366428789,Sufficient,True,53029300,47086800.0
2020-01-24,2020-01-27,328.7699890136719,323.0299987792969,323.5,-1.6029410194896843,Sufficient,False,87578400,84062500.0
2020-01-31,2020-02-03,321.7300109863281,323.3500061035156,324.1199951171875,0.742853961162155,Sufficient,True,113845600,69083000.0
2020-02-07,2020-02-10,332.20001220703125,331.2300109863281,334.67999267578125,0.7465323231849988,Sufficient,True,64139400,42070000.0
2020-02-21,2020-02-24,333.4800109863281,323.1400146484375,322.4200134277344,-3.3165398807208217,Sufficient,False,113788200,161088400.0
2020-02-28,2020-03-02,296.260009765625,298.2099914550781,309.0899963378906,4.330650830132487,Sufficient,True,384975800,238703600.0
2020-03-06,2020-03-09,297.4599914550781,275.29998779296875,274.2300109863281,-7.809447030209489,Sufficient,False,228667200,309417300.0
2020-03-13,2020-03-16,269.32000732421875,241.17999267578125,239.85000610351562,-10.942373540494486,Sufficient,False,329566100,297240000.0
2020-03-20,2020-03-23,228.8000030517578,228.19000244140625,222.9499969482422,-2.5568208153355094,Sufficient,False,347158800,326025200.0
2020-03-27,2020-03-30,253.4199981689453,255.6999969482422,261.6499938964844,3.247571536186518,Sufficient,True,224341200,171369500.0
2020-04-03,2020-04-06,248.19000244140625,257.8399963378906,264.8599853515625,6.716621437679292,Sufficient,True,135561200,188061200.0
2020-04-17,2020-04-20,286.6400146484375,282.6099853515625,281.5899963378906,-1.7617980925449983,Sufficient,False,146684800,100109300.0
2020-04-24,2020-04-27,282.9700012207031,285.1199951171875,287.04998779296875,1.4418442077481668,Sufficient,True,85063200,77896600.0
2020-05-01,2020-05-04,282.7900085449219,280.739990234375,283.57000732421875,0.2758226089069799,Sufficient,True,125180000,80873200.0
2020-05-08,2020-05-11,292.44000244140625,290.3399963378906,292.5,0.020516194122851307,Sufficient,True,76452400,79514200.0
2020-05-15,2020-05-18,286.2799987792969,293.04998779296875,295.0,3.045969420806682,Sufficient,True,111146300,119703800.0
2020-05-29,2020-06-01,304.32000732421875,303.6199951171875,305.54998779296875,0.40417338300061034,Sufficient,True,119090800,55758300.0
2020-06-05,2020-06-08,319.3399963378906,320.2200012207031,323.20001220703125,1.2087480157218948,Sufficient,True,150524700,73641200.0
2020-06-12,2020-06-15,304.2099914550781,298.0199890136719,307.04998779296875,0.933564451419407,Sufficient,True,194678900,135782700.0
2020-06-19,2020-06-22,308.6400146484375,307.989990234375,310.6199951171875,0.641517747141548,Sufficient,True,135549600,74649400.0
2020-06-26,2020-06-29,300.04998779296875,301.4100036621094,304.4599914550781,1.4697563211208093,Sufficient,True,127961000,79773300.0
2020-07-10,2020-07-13,317.5899963378906,320.1300048828125,314.8399963378906,-0.8658962913536539,Sufficient,False,57550400,102997500.0
2020-07-17,2020-07-20,321.7200012207031,321.42999267578125,324.32000732421875,0.8081580547216258,Sufficient,True,62774900,56308800.0
2020-07-24,2020-07-27,320.8800048828125,321.6300048828125,323.2200012207031,0.7292434250445761,Sufficient,True,73766600,48293000.0
2020-07-31,2020-08-03,326.5199890136719,328.32000732421875,328.7900085449219,0.6952160993595252,Sufficient,True,84986800,53077900.0
2020-08-07,2020-08-10,334.57000732421875,335.05999755859375,335.57000732421875,0.2988911074240253,Sufficient,True,57308300,44282100.0
2020-08-14,2020-08-17,336.8399963378906,337.94000244140625,337.9100036621094,0.3176604132085922,Sufficient,True,47260400,35481000.0
2020-08-21,2020-08-24,339.4800109863281,342.1199951171875,342.9200134277344,1.0133151673383178,Sufficient,True,55106600,48588700.0
2020-08-28,2020-08-31,350.5799865722656,350.3500061035156,349.30999755859375,-0.3622537116533576,Sufficient,False,48588900,66099200.0
2020-09-11,2020-09-14,334.05999755859375,337.489990234375,338.4599914550781,1.3171268420765108,Sufficient,True,84680200,65605700.0
2020-09-18,2020-09-21,330.6499938964844,325.70001220703125,326.9700012207031,-1.112957127993577,Sufficient,False,105877900,99450800.0
2020-09-25,2020-09-28,328.7300109863281,333.2200012207031,334.19000244140625,1.6609348926481817,Sufficient,True,71069400,64584600.0
2020-10-02,2020-10-05,333.8399963378906,336.05999755859375,339.760009765625,1.7733086187020357,Sufficient,True,89431100,45713100.0
2020-10-09,2020-10-12,346.8500061035156,349.5899963378906,352.42999267578125,1.608760695999615,Sufficient,True,59528600,80388500.0
2020-10-16,2020-10-19,347.2900085449219,348.6499938964844,342.010009765625,-1.5203428401004253,Sufficient,False,89501900,68425600.0
2020-10-23,2020-10-26,345.7799987792969,342.1300048828125,339.3900146484375,-1.847991252651357,Sufficient,False,49143900,91473000.0
2020-10-30,2020-11-02,326.5400085449219,330.20001220703125,330.20001220703125,1.1208438679286281,Sufficient,True,120287300,86068300.0
2020-11-06,2020-11-09,350.1600036621094,363.9700012207031,354.55999755859375,1.2565666696560227,Sufficient,True,74973000,172304200.0
2020-11-13,2020-11-16,358.1000061035156,360.9800109863281,362.57000732421875,1.2482549970722385,Sufficient,True,62892200,74541100.0
2020-11-20,2020-11-23,355.3299865722656,357.2799987792969,357.4599914550781,0.5994441683236064,Sufficient,True,70417300,63230600.0
2020-11-27,2020-11-30,363.6700134277344,362.8299865722656,362.05999755859375,-0.4427133966767251,Sufficient,False,28514100,83872700.0
2020-12-04,2020-12-07,369.8500061035156,369.0199890136719,369.0899963378906,-0.20549134867724844,Sufficient,False,50749900,48944300.0
2020-12-11,2020-12-14,366.29998779296875,368.6400146484375,364.6600036621094,-0.44771613036096725,Sufficient,False,57698600,69216200.0
2020-12-18,2020-12-21,369.17999267578125,364.9700012207031,367.8599853515625,-0.35755115401879267,Sufficient,False,136542300,96386700.0
2021-01-08,2021-01-11,381.260009765625,377.8500061035156,378.69000244140625,-0.6740825836411826,Sufficient,False,71677200,51034700.0
2021-01-22,2021-01-25,382.8800048828125,383.6700134277344,384.3900146484375,0.3943819855746101,Sufficient,True,52860500,70402000.0
2021-01-29,2021-02-01,370.07000732421875,373.7200012207031,376.2300109863281,1.6645509066376698,Sufficient,True,126765100,75817600.0
2021-02-05,2021-02-08,387.7099914550781,389.2699890136719,390.510009765625,0.7221940038321912,Sufficient,True,48669800,38365200.0
2021-02-19,2021-02-22,390.0299987792969,387.05999755859375,387.0299987792969,-0.7691716045917755,Sufficient,False,83241000,67414200.0
2021-02-26,2021-03-01,380.3599853515625,385.5899963378906,389.5799865722656,2.4240197643769443,Sufficient,True,152701600,105348800.0
2021-03-05,2021-03-08,383.6300048828125,384.6600036621094,381.7200012207031,-0.4978765054346633,Sufficient,False,152039600,123149200.0
2021-03-12,2021-03-15,394.05999755859375,394.3299865722656,396.4100036621094,0.5963574374651406,Sufficient,True,64653600,73427200.0
2021-03-19,2021-03-22,389.4800109863281,390.0299987792969,392.5899963378906,0.798496781307647,Sufficient,True,113624500,73778600.0
2021-03-26,2021-03-29,395.9800109863281,394.3999938964844,395.7799987792969,-0.05051068273195128,Sufficient,False,114409100,108107600.0
2021-04-09,2021-04-12,411.489990234375,410.8500061035156,411.6400146484375,0.036458824667168606,Sufficient,True,61104600,56704900.0
2021-04-16,2021-04-19,417.260009765625,416.260009765625,415.2099914550781,-0.4913047650308906,Sufficient,False,82037300,78498500.0
2021-04-23,2021-04-26,416.739990234375,417.44000244140625,417.6099853515625,0.20876209088986486,Sufficient,True,73209200,52182400.0
2021-04-30,2021-05-03,417.29998779296875,419.42999267578125,418.20001220703125,0.21567803508037026,Sufficient,True,85527000,68128300.0
2021-05-07,2021-05-10,422.1199951171875,422.5,417.94000244140625,-0.9902380186043579,Sufficient,False,67733800,81852400.0
2021-05-14,2021-05-17,416.5799865722656,415.3900146484375,415.5199890136719,-0.25445234835108155,Sufficient,False,82201600,65129200.0
2021-05-21,2021-05-24,414.94000244140625,417.3399963378906,419.1700134277344,1.019427136800445,Sufficient,True,76578700,51376700.0
2021-06-04,2021-06-07,422.6000061035156,422.5899963378906,422.19000244140625,-0.09701932233501787,Sufficient,False,55938800,51555000.0
2021-06-11,2021-06-14,424.30999755859375,424.42999267578125,425.260009765625,0.22389578668837776,Sufficient,True,45570800,42358500.0
2021-06-18,2021-06-21,414.9200134277344,416.79998779296875,420.8599853515625,1.431594459557848,Sufficient,True,118676300,72822000.0
2021-06-25,2021-06-28,426.6099853515625,427.1700134277344,427.4700012207031,0.2015930003213356,Sufficient,True,58129500,53159600.0
2021-07-09,2021-07-12,435.5199890136719,435.42999267578125,437.0799865722656,0.35819195397361625,Sufficient,True,76238600,52889600.0
2021-07-16,2021-07-19,431.3399963378906,426.19000244140625,424.9700012207031,-1.476792129473094,Sufficient,False,75874700,147987000.0
2021-07-23,2021-07-26,439.94000244140625,439.30999755859375,441.0199890136719,0.2454849675574714,Sufficient,True,63766600,43719200.0
2021-07-30,2021-08-02,438.510009765625,440.3399963378906,437.5899963378906,-0.20980443028566306,Sufficient,False,68951200,58783300.0
2021-08-06,2021-08-09,442.489990234375,442.4599914550781,442.1300048828125,-0.08135446213638087,Sufficient,False,46930000,41222600.0
2021-08-13,2021-08-16,445.9200134277344,444.5299987792969,446.9700012207031,0.23546550084119752,Sufficient,True,39470300,73740000.0
2021-08-20,2021-08-23,443.3599853515625,445.1600036621094,447.260009765625,0.879651872725946,Sufficient,True,72008700,54973000.0
2021-08-27,2021-08-30,450.25,450.9700012207031,452.2300109863281,0.439758131333287,Sufficient,True,77235100,48357400.0
2021-09-10,2021-09-13,445.44000244140625,448.6400146484375,446.5799865722656,0.2559231601587758,Sufficient,True,89948200,83738600.0
2021-09-17,2021-09-20,441.3999938964844,434.8800048828125,434.0400085449219,-1.6674185440266542,Sufficient,False,118425000,166445500.0
2021-09-24,2021-09-27,443.9100036621094,442.80999755859375,442.6400146484375,-0.2860915508086976,Sufficient,False,62094800,61371100.0
2021-10-01,2021-10-04,434.239990234375,433.0,428.6400146484375,-1.289603839322811,Sufficient,False,129240100,128570000.0
2021-10-08,2021-10-11,437.8599853515625,437.1600036621094,434.69000244140625,-0.7239718211772734,Sufficient,False,74557400,65233300.0
2021-10-15,2021-10-18,445.8699951171875,443.9700012207031,447.19000244140625,0.29605206420580377,Sufficient,True,66260200,62213200.0
2021-10-22,2021-10-25,453.1199951171875,454.2799987792969,455.54998779296875,0.5362801690428154,Sufficient,True,58845100,45214500.0
2021-10-29,2021-11-01,459.25,460.29998779296875,460.0400085449219,0.172021457794638,Sufficient,True,70162400,48433600.0
2021-11-05,2021-11-08,468.5299987792969,469.70001220703125,468.92999267578125,0.08537209944432905,Sufficient,True,66390600,50405200.0
2021-11-12,2021-11-15,467.2699890136719,468.6400146484375,467.42999267578125,0.034242229518552166,Sufficient,True,53466700,46980500.0
2021-11-19,2021-11-22,468.8900146484375,470.8900146484375,467.57000732421875,-0.2815174738170656,Sufficient,False,57315600,72762000.0
2021-11-26,2021-11-29,458.9700012207031,464.07000732421875,464.6000061035156,1.2266607551340205,Sufficient,True,112669600,86268800.0
2021-12-03,2021-12-06,453.4200134277344,456.1300048828125,458.7900085449219,1.1843312950815226,Sufficient,True,137331600,98977500.0
2021-12-10,2021-12-13,470.739990234375,470.19000244140625,466.57000732421875,-0.8858357047762339,Sufficient,False,77159800,87724700.0
2021-12-17,2021-12-20,459.8699951171875,454.4800109863281,454.9800109863281,-1.0633405490204406,Sufficient,False,135511600,107134800.0
2021-12-31,2022-01-03,474.9599914550781,476.29998779296875,477.7099914550781,0.5789961364061748,Sufficient,True,65237400,72668200.0
2022-01-07,2022-01-10,466.0899963378906,462.70001220703125,465.510009765625,-0.12443660598224154,Sufficient,False,85111600,119362000.0
2022-01-21,2022-01-24,437.9800109863281,432.0299987792969,439.8399963378906,0.42467357068963607,Sufficient,True,202271200,251783900.0
2022-01-28,2022-01-31,441.95001220703125,441.239990234375,449.9100036621094,1.8011067394991431,Sufficient,True,164457400,152251400.0
2022-02-04,2022-02-07,448.70001220703125,449.510009765625,447.260009765625,-0.32092765817484076,Sufficient,False,118454400,84472900.0
2022-02-11,2022-02-14,440.4599914550781,439.9200134277344,439.0199890136719,-0.32693149646784975,Sufficient,False,153214600,123006300.0
2022-02-25,2022-02-28,437.75,432.0299987792969,436.6300048828125,-0.25585268239577386,Sufficient,False,121804500,145615000.0
2022-03-04,2022-03-07,432.1700134277344,431.54998779296875,419.42999267578125,-2.9479187255280164,Sufficient,False,113978200,137896600.0
2022-03-11,2022-03-14,420.07000732421875,420.8900146484375,417.0,-0.7308323066848367,Sufficient,False,95636300,95729200.0
2022-03-18,2022-03-21,444.5199890136719,444.3399963378906,444.3900146484375,-0.029239262225928257,Sufficient,False,106345500,88349800.0
2022-03-25,2022-03-28,452.69000244140625,452.05999755859375,455.9100036621094,0.7113038068738672,Sufficient,True,77101300,68529800.0
2022-04-01,2022-04-04,452.9200134277344,453.1300048828125,456.79998779296875,0.8566577431344715,Sufficient,True,89048800,59601000.0
2022-04-08,2022-04-11,447.57000732421875,444.1099853515625,439.9200134277344,-1.7092284494708638,Sufficient,False,79272700,89770500.0
2022-04-22,2022-04-25,426.0400085449219,423.6700134277344,428.510009765625,0.5797580441186867,Sufficient,True,132471800,119647700.0
