Date,SPY,QQQ,SPYD,AGNC,JEPI,O,MSFT,NVDA,TSLA,TQQQ,XXXX,SOXL,NVDL,TSLL,SPXS,UVXY
2014-09-09,167.371826171875,91.71334838867188,,7.258088111877441,,27.96348762512207,40.05274200439453,4.671169757843018,18.565332412719727,3.5464487075805664,,1.8245868682861328,,,1123.1072998046875,30950000.0
2014-09-10,168.00157165527344,92.47107696533203,,7.196003437042236,,27.600093841552734,40.12127685546875,4.687904357910156,18.739999771118164,3.6286981105804443,,1.822740912437439,,,1110.6129150390625,30587500.0
2014-09-11,168.1947479248047,92.39712524414062,,7.233251571655273,,27.412134170532227,40.25832748413086,4.640092849731445,18.687332153320312,3.6258625984191895,,1.8365825414657593,,,1107.3736572265625,30400000.0
2014-09-12,167.2122802734375,91.92589569091797,,7.0500946044921875,,26.628917694091797,40.00135803222656,4.570764064788818,18.613332748413086,3.5687336921691895,,1.7655309438705444,,,1125.4212646484375,31775000.0
2014-09-15,167.0863037109375,91.03877258300781,,7.056302547454834,,26.559999465942383,39.60734558105469,4.508611679077148,16.923999786376953,3.4613635540008545,,1.701092004776001,,,1129.1231689453125,33325000.0
2014-09-16,168.34588623046875,91.83345031738281,,7.019052028656006,,26.8356876373291,40.05274200439453,4.575546741485596,17.382667541503906,3.554957389831543,,1.789368748664856,,,1102.7462158203125,30100000.0
2014-09-17,168.57257080078125,91.97209930419922,,6.997316837310791,,26.65397834777832,39.8471794128418,4.577937126159668,17.42533302307129,3.5723795890808105,,1.8316614627838135,,,1098.581298828125,29525000.0
2014-09-18,169.47108459472656,92.66511535644531,,6.8700385093688965,,26.16526222229004,39.984230041503906,4.647264003753662,17.58799934387207,3.6493630409240723,,1.910402536392212,,,1080.99658203125,28612500.0
2014-09-19,169.3184051513672,92.60770416259766,,6.972483158111572,,26.390840530395508,40.703731536865234,4.5612030029296875,17.288000106811523,3.6412582397460938,,1.8421188592910767,,,1082.8475341796875,28700000.0
2014-09-22,168.0107421875,91.74628448486328,,6.907291889190674,,26.09008026123047,40.30971145629883,4.51578426361084,16.66866683959961,3.542397975921631,,1.7747584581375122,,,1108.7615966796875,30700000.0
2014-09-23,167.0489959716797,91.49616241455078,,6.882454872131348,,25.75800895690918,39.881431579589844,4.496657371520996,16.694000244140625,3.5116045475006104,,1.7609165906906128,,,1128.1978759765625,32937500.0
2014-09-24,168.3566436767578,92.47803497314453,,6.857616424560547,,25.620155334472656,40.32685089111328,4.522954940795898,16.80933380126953,3.6254568099975586,,1.8241252899169922,,,1100.8951416015625,30700000.0
2014-09-25,165.64013671875,90.5328598022461,,6.860727310180664,,25.657766342163086,39.436031341552734,4.4249420166015625,16.463333129882812,3.3953216075897217,,1.725391149520874,,,1153.649169921875,35287500.0
2014-09-26,166.95616149902344,91.49616241455078,,6.860724925994873,,25.958499908447266,39.752960205078125,4.434503078460693,16.440000534057617,3.503905773162842,,1.785369873046875,,,1125.8839111328125,32900000.0
2014-09-29,166.6525115966797,91.37578582763672,,6.860724925994873,,25.86598777770996,39.778648376464844,4.427331924438477,16.35066795349121,3.4921562671661377,,1.7929056882858276,,,1133.287841796875,36175000.0
2014-09-30,166.2137908935547,91.50544738769531,,6.796756267547607,,25.670894622802734,39.710140228271484,4.410599231719971,16.178667068481445,3.5051217079162598,,1.7481526136398315,,,1142.080322265625,37037500.0
2014-10-01,163.96124267578125,90.04195404052734,,6.911900997161865,,25.7841854095459,39.31611633300781,4.367567539215088,16.016000747680664,3.33738112449646,,1.6206589937210083,,,1188.35595703125,38725000.0
2014-10-02,163.9866180419922,90.04195404052734,,6.860724925994873,,25.7841854095459,39.19619369506836,4.348442554473877,16.761333465576172,3.335761070251465,,1.5937457084655762,,,1186.967529296875,37912500.0
2014-10-03,165.7919921875,90.93116760253906,,6.863921642303467,,25.86598777770996,39.478858947753906,4.358005523681641,17.013999938964844,3.4362428188323975,,1.617890477180481,,,1148.09619140625,33300000.0
2014-10-06,165.5979766845703,90.73666381835938,,6.943887233734131,,25.979270935058594,39.478858947753906,4.331709384918213,17.374666213989258,3.412743091583252,,1.5788277387619019,,,1152.7237548828125,34350000.0
2014-10-07,163.04168701171875,89.44914245605469,,7.030244827270508,,25.872285842895508,38.99917984008789,4.2862868309021,17.30466651916504,3.268502712249756,,1.4900890588760376,,,1205.4776611328125,39112500.0
2014-10-08,165.8932342529297,91.1905288696289,,7.177375793457031,,26.539398193359375,40.069881439208984,4.365176677703857,17.28533363342285,3.4573123455047607,,1.588362455368042,,,1141.617431640625,32575000.0
2014-10-09,162.60304260253906,89.7177734375,,7.215754985809326,,26.910707473754883,39.27328109741211,4.2815070152282715,17.134000778198242,3.2851145267486572,,1.4611766338348389,,,1210.105224609375,38262500.0
2014-10-10,160.7469940185547,87.4762191772461,,7.234948635101318,,26.76595687866211,37.71433639526367,4.028107166290283,15.793999671936035,3.0391769409179688,,1.1583600044250488,,,1251.7535400390625,46987500.0
2014-10-13,158.1064453125,86.1053466796875,,7.337296485900879,,26.803701400756836,37.38884353637695,4.013763904571533,14.97266674041748,2.896962881088257,,1.0834641456604004,,,1311.91162109375,56587500.0
2014-10-14,158.35105895996094,86.11459350585938,,7.337296485900879,,27.21909523010254,37.45737075805664,4.106994152069092,15.137332916259766,2.902229070663452,,1.1446729898452759,,,1302.193603515625,54537500.0
