Date,Ladder Type,Lower Strike,Upper Strike,Probability Lower Expiry,Probability Upper Expiry
2022-12-02,bull,375.0,350.0,0.9275519019102754,0.9960085205784829
2022-12-02,bull,350.0,382.0,0.9960085205784829,0.8723275149595456
2022-12-05,bull,379.0,350.0,0.8313729161050447,0.9903159699984162
2022-12-05,bull,350.0,383.0,0.9903159699984162,0.7816448892598366
2022-12-06,bull,381.0,350.0,0.7313679181090005,0.9815505730388311
2022-12-06,bull,350.0,382.0,0.9815505730388311,0.716188009481052
2022-12-07,bull,383.0,350.0,0.690328309997866,0.9801756713973027
2022-12-07,bull,350.0,382.0,0.9801756713973027,0.706112640674479
2022-12-08,bull,389.0,350.0,0.64158696075792,0.985830076477107
2022-12-08,bull,350.0,383.0,0.985830076477107,0.7362869665216086
2022-12-09,bull,389.0,350.0,0.5920535160052611,0.9804283010482135
2022-12-09,bull,350.0,384.0,0.9804283010482135,0.6761293901189414
2022-12-12,bull,389.0,350.0,0.6846570202567084,0.9895727208278312
2022-12-12,bull,350.0,385.0,0.9895727208278312,0.7453045801164544
2022-12-13,bull,389.0,351.0,0.7295264249699912,0.991617249935549
2022-12-13,bull,351.0,385.0,0.991617249935549,0.7853547314090847
2022-12-14,bull,389.0,351.0,0.6915633667173493,0.9887173621877737
2022-12-14,bull,351.0,385.0,0.9887173621877737,0.7515297644656188
2022-12-15,bull,388.0,351.0,0.5461392783259729,0.9679697864641552
2022-12-15,bull,351.0,383.0,0.9679697864641552,0.6332848813982511
2022-12-16,bull,386.0,351.0,0.4682640018972402,0.9414075498529139
2022-12-16,bull,351.0,382.0,0.9414075498529139,0.540141080594457
2022-12-19,bull,383.0,350.0,0.46335237276677355,0.9290317845087921
2022-12-19,bull,350.0,380.0,0.9290317845087921,0.5176324315582895
2022-12-20,bull,380.0,350.0,0.5270664018077185,0.9321901589757768
2022-12-20,bull,350.0,379.0,0.9321901589757768,0.5451979431283164
2022-12-21,bull,379.0,350.0,0.644533996445628,0.9598864537520113
2022-12-21,bull,350.0,378.0,0.9598864537520113,0.6614287557549955
2022-12-22,bull,377.0,350.0,0.5844814179433759,0.9332567209760011
2022-12-22,bull,350.0,376.0,0.9332567209760011,0.602327268837933
2022-12-23,bull,376.0,350.0,0.6400985723606019,0.9451830052695745
2022-12-23,bull,350.0,375.0,0.9451830052695745,0.6572056841007171
2022-12-27,bull,374.0,350.0,0.6490140254849166,0.9371649371055966
2022-12-27,bull,350.0,375.0,0.9371649371055966,0.6317192156487226
2022-12-28,bull,372.0,350.0,0.6021536954295506,0.9057107538923588
2022-12-28,bull,350.0,373.0,0.9057107538923588,0.5841132766280984
2022-12-29,bull,372.0,350.0,0.7149578859899567,0.9477905096502188
2022-12-29,bull,350.0,374.0,0.9477905096502188,0.6826264264092687
2022-12-30,bull,372.0,351.0,0.6992496834408664,0.9368302653384633
2022-12-30,bull,351.0,373.0,0.9368302653384633,0.6828722230257798
2023-01-03,bull,372.0,351.0,0.6733463951733338,0.9272520105193669
2023-01-03,bull,351.0,372.0,0.9272520105193669,0.6733463951733338
2023-01-04,bull,372.0,351.0,0.7198434783515166,0.9439506428465536
2023-01-04,bull,351.0,372.0,0.9439506428465536,0.7198434783515166
2023-01-05,bull,371.0,351.0,0.666466622839606,0.9177367270633242
2023-01-05,bull,351.0,372.0,0.9177367270633242,0.649345476242136
2023-01-06,bull,371.0,351.0,0.7947138898589488,0.9626838536734607
2023-01-06,bull,351.0,372.0,0.9626838536734607,0.7812033975304946
2023-01-09,bull,372.0,351.0,0.7782933672422705,0.9618770151997319
2023-01-09,bull,351.0,372.0,0.9618770151997319,0.7782933672422705
2023-01-10,bull,372.0,351.0,0.8125908702723093,0.9708833738629065
2023-01-10,bull,351.0,372.0,0.9708833738629065,0.8125908702723093
2023-01-11,bull,372.0,352.0,0.8654587331366199,0.980413049603892
2023-01-11,bull,352.0,373.0,0.980413049603892,0.8551271873831172
2023-01-12,bull,373.0,352.0,0.868989148870486,0.9832192564883631
2023-01-12,bull,352.0,375.0,0.9832192564883631,0.8482606905812857
2023-01-13,bull,373.0,352.0,0.8827192617885578,0.9858234630747489
2023-01-13,bull,352.0,376.0,0.9858234630747489,0.8531273122342593
2023-01-17,bull,372.0,352.0,0.8855950293543675,0.9846371731825796
2023-01-17,bull,352.0,377.0,0.9846371731825796,0.8345190445514385
2023-01-18,bull,373.0,353.0,0.810920619807953,0.9668088495544822
2023-01-18,bull,353.0,378.0,0.9668088495544822,0.7423663294184897
2023-01-19,bull,373.0,353.0,0.7747982743717328,0.9563006430344279
2023-01-19,bull,353.0,378.0,0.9563006430344279,0.6998977928155419
