Ticker,Month,Mean Return,Std Return,Highest Return Value,Highest Return Year,Lowest Return Value,Lowest Return Year,Mean Volume,Highest Volume Value,Highest Volume Year,Lowest Volume Value,Lowest Volume Year,Mean ATR,Mean RSI,Mean 20 Day MA,Mean Upper Band,Mean Lower Band,Mean Tenkan-sen,Mean Kijun-sen,Mean Senkou Span A,Mean Senkou Span B,Mean Chikou Span,Close > RSI,Close > Upper Band,High > ATR
TSLL,Jan,61.60000610351561,,61.60000610351561,2023,61.60000610351561,2023,357352500.0,357352500,2023,357352500,2023,0.7282678553036281,53.422641483804526,6.7964250540733335,9.520204574648988,4.072645533497679,6.467849969863892,8.110249829292297,12.075762414932251,16.721274781227113,12.259499883651733,0,1,1
TSLL,Feb,27.722763676302932,,27.722763676302932,2023,27.722763676302932,2023,341028800.0,341028800,2023,341028800,2023,1.0606916667823505,72.07236038654604,10.077315784755507,13.852470339413637,6.302161230097376,11.6378158644626,9.396868454782586,7.633157786570098,11.218026600385967,11.151578953391628,0,0,1
TSLL,Mar,-0.8527105420936376,,-0.8527105420936376,2023,-0.8527105420936376,2023,287343000.0,287343000,2023,287343000,2023,0.9048322950090681,44.731482582344114,11.744499940457551,13.504023445073484,9.984976435841618,11.311543506124746,11.471456817958666,9.450858696647312,9.189608646475751,9.535217409548553,0,0,1
TSLL,Apr,-30.492569430510287,,-30.492569430510287,2023,-30.492569430510287,2023,246315700.0,246315700,2023,246315700,2023,0.7180600919221577,38.51517255104593,10.957368429083573,12.538747399919975,9.37598945824717,10.743289545962686,10.874368491925692,11.460671249188875,9.379500150680542,10.824210568478232,0,0,1
TSLL,May,36.55792884688764,,36.55792884688764,2023,36.55792884688764,2023,245865100.0,245865100,2023,245865100,2023,0.5638181543969488,56.356485956427996,9.382250007716094,10.987449078046744,7.77705093738544,9.40443188493902,9.905340844934637,11.101988738233393,10.77497754313729,17.16181807084517,0,1,1
TSLL,Jun,42.95715857851625,,42.95715857851625,2023,42.95715857851625,2023,367086400.0,367086400,2023,367086400,2023,0.9688944232707121,82.042562828923,13.124357141767229,17.263204407245134,8.985509876289326,14.92473808924357,12.969071501777286,9.620357127416701,10.688738050914946,17.762380872453964,0,1,1
TSLL,Jul,1.8150420188200567,,1.8150420188200567,2023,1.8150420188200567,2023,266029800.0,266029800,2023,266029800,2023,1.106085695539202,55.42503789181144,17.829274899959564,20.311229365467348,15.347320434451778,18.415074729919432,17.05107488632202,12.431499993801117,11.670649886131287,14.890000057220458,0,0,1
TSLL,Aug,-6.5082038119123276,,-6.5082038119123276,2023,-6.5082038119123276,2023,139130100.0,265251400,2023,13008800,2022,1.1837796609594213,40.130258658530494,16.48013038220613,19.181380418999687,13.778880345412569,20.582161778989047,17.08495625205662,17.126923851344895,14.08286950899207,19.432710886611353,0,0,2
TSLL,Sep,-6.515664412805311,0.22589407316790366,-6.355933181838436,2023,-6.675395643772186,2022,166349050.0,313659800,2023,19038300,2022,1.2260037157811277,51.34721973215123,20.26682439220579,23.020372268054487,17.513276516357095,20.42437678802581,20.07585579431974,17.042487263679504,15.926274633407592,14.445607166063219,0,0,2
TSLL,Oct,-25.688865398785865,4.990728603322268,-22.15988736031502,2022,-29.217843437256708,2023,188077100.0,339227200,2023,36927000,2022,1.2810848471406218,32.395864008062695,17.859575181760828,22.12138192069066,13.597768442831,16.325119018554688,18.30594140936286,20.220366505059328,16.7524995803833,12.82409084720529,0,0,2
TSLL,Nov,3.1079032073983157,36.41676770113292,28.85844659776464,2023,-22.64264018296801,2022,196246950.0,337049400,2023,55444500,2022,1.0805782963629482,45.16439924922473,13.682011882464092,16.56407252939537,10.79995123553281,13.148154701505389,14.390535627092635,18.425434447470167,18.276404551097325,11.002190508161272,0,0,2
TSLL,Dec,-24.85168130648603,37.651278579867764,1.7717930976822727,2023,-51.47515571065433,2022,239659700.0,307309300,2023,172010100,2022,0.8194459609433907,42.35574212662626,12.524757135027931,14.492170732609985,10.557343537445874,12.225654679252987,12.566928574584779,14.37306628596215,17.237488925457,8.772857189178467,0,0,2
