Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-09-09 00:00:00-04:00,185.02154592761735,188.61542643862023,184.59531591756024,186.51333618164062,81423300,0.0,0.0,0.0
2019-09-16 00:00:00-04:00,185.3121082540332,187.9663338621223,184.15935416241527,184.8277587890625,126179200,0.0,0.0,0.0
2019-09-23 00:00:00-04:00,184.40161296627775,185.78684597267903,179.93590827202107,181.17584228515625,165611000,0.384,0.0,0.0
2019-09-30 00:00:00-04:00,182.2788662440498,184.99669679946513,176.48408318032972,183.26893615722656,178499700,0.0,0.0,0.0
2019-10-07 00:00:00-04:00,182.7447842687324,186.97683054731627,179.8328262278073,185.50143432617188,139897100,0.0,0.0,0.0
2019-10-14 00:00:00-04:00,185.23936186951636,188.791954385861,185.05493548262086,186.06442260742188,105412300,0.0,0.0,0.0
2019-10-21 00:00:00-04:00,187.05450819031697,189.99558499864366,185.54027737634888,189.8985137939453,93527500,0.0,0.0,0.0
2019-10-28 00:00:00-04:00,190.78176983671287,193.04339215240594,189.55873809229627,193.03367614746094,108086400,0.0,0.0,0.0
2019-11-04 00:00:00-05:00,194.31496011444426,195.80005751265844,192.9560374916902,195.32443237304688,86881500,0.0,0.0,0.0
2019-11-11 00:00:00-05:00,194.33437988227183,196.95513916015625,194.07229951118802,196.95513916015625,76073800,0.0,0.0,0.0
2019-11-18 00:00:00-05:00,196.6445358462358,197.85785177619826,194.73234875573618,195.90684509277344,106991400,0.0,0.0,0.0
2019-11-25 00:00:00-05:00,196.75126609138815,200.00295801148658,196.7221477001858,199.08084106445312,59351100,0.0,0.0,0.0
2019-12-02 00:00:00-05:00,199.09056755098308,199.15850553542558,193.3831251745112,198.98379516601562,105928800,0.0,0.0,0.0
2019-12-09 00:00:00-05:00,198.62467421097895,201.8084140018437,197.46959508477778,201.1095428466797,119696100,0.0,0.0,0.0
2019-12-16 00:00:00-05:00,202.4295760635128,206.2830675634823,202.3616232811797,205.49684143066406,98274500,0.0,0.0,0.0
2019-12-23 00:00:00-05:00,205.77837403641436,208.26324259841724,205.23481088984934,207.34112548828125,66065300,0.458,0.0,0.0
2019-12-30 00:00:00-05:00,207.68360990987782,210.2711469727367,205.40736219732972,208.34507751464844,98474700,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,206.71088191374827,213.88009692727226,206.4579704135093,212.4793243408203,115637400,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,213.35479527999007,217.46955324720835,213.0143243916533,217.29446411132812,116047300,0.0,0.0,0.0
2020-01-20 00:00:00-05:00,216.69135865452705,219.72637079341376,215.63105701504784,216.63299560546875,105815300,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,211.74001422986507,217.46955236129867,211.26335795675413,213.1018829345703,189504700,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,214.14276999497315,224.16217215076242,213.99686235181625,222.95594787597656,142986600,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,222.21662050464386,228.52980419216752,222.15825745716205,228.24771118164062,122359900,0.0,0.0,0.0
2020-02-17 00:00:00-05:00,227.13875071027553,231.00059703827884,223.07263373230955,223.9967498779297,155246200,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,215.64076067562274,218.14075324440182,192.77124936907677,200.19338989257812,531799600,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,203.18949216759776,213.62717089162075,197.38213153987678,202.35292053222656,486507500,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,188.20900946165375,198.73424672559688,172.11961613093862,187.10006713867188,578894700,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,169.405599223041,179.64872764993603,162.25584529267405,166.04959106445312,567348200,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,166.26364035914008,187.46974793025615,160.4368200353984,180.25189208984375,447009100,0.363,0.0,0.0
2020-03-30 00:00:00-04:00,182.35171838910597,190.33557938714537,176.30777466904343,178.7545928955078,269684500,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,185.6856117804887,198.1049511712179,184.4280876419911,195.80435180664062,248861000,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,194.96602405018837,211.06046398062963,193.7474863998747,209.8711700439453,281370100,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,207.98972737103887,210.446303112057,198.5046357282615,208.4576416015625,228781400,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,210.74849057354533,214.50157697941648,205.8938415574512,207.3853302001953,224185400,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,206.13757007199007,219.33676247800943,205.80611654834252,219.20028686523438,177556400,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,217.86474758921472,222.35871418581533,210.55352307466214,217.65028381347656,249585900,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,220.58454052612606,226.29704516237535,219.79493057273396,223.8794708251953,188457700,0.0,0.0,0.0
2020-05-25 00:00:00-04:00,227.48631286621094,227.72027740411258,218.30341671839196,227.48631286621094,182197000,0.0,0.0,0.0
