Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-09-09 00:00:00-04:00,11.830739939009707,12.629911786946932,11.61662920369006,12.182167053222656,27705000,0.0,0.0,0.0
2019-09-16 00:00:00-04:00,11.844407383253253,12.257660832366685,11.063457251518614,11.220298767089844,39684000,0.0,0.0,0.0
2019-09-23 00:00:00-04:00,11.153916416210615,11.816422629569553,10.493363367028245,10.73806095123291,65712000,0.020867,0.0,0.0
2019-09-30 00:00:00-04:00,10.952592839479456,11.72188231050013,9.921875699916638,11.396564483642578,72946500,0.0,0.0,0.0
2019-10-07 00:00:00-04:00,11.298120757150231,12.063498840732269,10.083555904883273,11.665814399719238,96393000,0.0,0.0,0.0
2019-10-14 00:00:00-04:00,11.625395508886788,12.513337925324938,11.259657505041318,11.61170482635498,69039000,0.0,0.0,0.0
2019-10-21 00:00:00-04:00,11.89008446001619,12.882337266303267,11.066684039017497,12.852348327636719,69520500,0.0,0.0,0.0
2019-10-28 00:00:00-04:00,13.104649481556589,13.852423794863917,12.429239010421915,13.817218780517578,55018500,0.0,0.0,0.0
2019-11-04 00:00:00-05:00,14.341376817109749,15.224756848436808,14.029097781632366,14.99266529083252,52902000,0.0,0.0,0.0
2019-11-11 00:00:00-05:00,14.596286608215067,15.51617456810309,14.407875585289041,15.131529808044434,58044000,0.0,0.0,0.0
2019-11-18 00:00:00-05:00,15.141961997983502,15.329068314608017,13.649670984802647,13.802225112915039,63891000,0.0,0.0,0.0
2019-11-25 00:00:00-05:00,14.212293658248878,14.9379035553307,14.197299190165735,14.436561584472656,36580500,0.0,0.0,0.0
2019-12-02 00:00:00-05:00,14.448297657907885,14.686255351529159,12.693274217255704,14.603459358215332,54223500,0.0,0.0,0.0
2019-12-09 00:00:00-05:00,14.603456392658781,17.222950832270545,14.349851455841593,16.44844627380371,66577500,0.0,0.0,0.0
2019-12-16 00:00:00-05:00,17.002604768372997,18.166969766859264,16.885254685586297,18.077653884887695,45919500,0.0,0.0,0.0
2019-12-23 00:00:00-05:00,18.49554266611304,18.57116783817251,17.992895003208954,18.180004119873047,27999000,0.0192,0.0,0.0
2019-12-30 00:00:00-05:00,18.12059450868076,19.055794707731163,17.40010409699872,18.024658203125,40116000,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,17.36029140434198,19.072110450924583,17.062045110395626,18.328777313232422,54555000,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,18.723605528927564,19.809561288247384,18.273300131175322,19.781497955322266,51936000,0.0,0.0,0.0
2020-01-20 00:00:00-05:00,19.53546380272987,21.60165357868457,19.51327453499448,19.978591918945312,46948500,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,18.19433461335376,19.085811389215774,15.696113282208048,15.898425102233887,86052000,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,16.120964461595076,19.30769663506872,16.057006954575716,17.881074905395508,76848000,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,17.465360235550673,21.445025142243942,17.457527521237406,20.59596824645996,64189500,0.0,0.0,0.0
2020-02-17 00:00:00-05:00,19.513272195298143,21.351045234646488,18.273300437607002,18.49845314025879,75351000,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,15.880152157045138,16.656115580247697,11.205449870391869,13.378667831420898,186478500,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,14.194438666346487,15.489232965492763,11.942906829107091,12.961644172668457,140251500,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,9.92175049216543,11.544159699854687,6.395655453795809,8.478812217712402,189286500,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,5.859203160311844,6.947769808882134,3.4915061778036343,4.17349100112915,319521000,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,4.437801288077642,7.113535433605753,4.001200276182478,5.967538356781006,303720000,0.005267,0.0,0.0
2020-03-30 00:00:00-04:00,6.204272710884449,6.941258586985833,5.004710384599107,5.3268141746521,225505500,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,6.010878005725509,8.065029994486915,6.003691139807503,7.066048622131348,257646000,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,7.017048696199741,8.710548446265602,6.824308477870878,8.393017768859863,220294500,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,8.036938974559588,8.395630928957026,6.632221508260907,8.167609214782715,210030000,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,8.493633344949103,9.65334099451133,7.173853299524963,7.258790016174316,259969500,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,7.064742118791082,9.09667976647507,6.991565905862948,9.08034610748291,200154000,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,8.783723665188162,9.327968385206148,7.252255671916851,7.937625885009766,225448500,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,8.493634707413282,10.107424170914715,8.493634707413282,9.31620979309082,186085500,0.0,0.0,0.0
2020-05-25 00:00:00-04:00,10.044701009661717,10.210000342890103,8.865392235624372,10.068875312805176,155629500,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,9.87090833600404,13.197800160799602,9.669675124739507,12.67576789855957,145446000,0.0,0.0,0.0
