Date,Open,High,Low,Close,Volume
1998-12-22,11.536135688230386,11.536135688230386,11.413165594322049,11.466964721679688,55887
1998-12-23,11.420859092878098,11.636056900024414,11.420859092878098,11.636056900024414,78784
1998-12-24,11.636055830657876,11.71291160583496,11.59762736561449,11.71291160583496,43824
1998-12-28,11.705223984707953,11.705223984707953,11.528454688011658,11.559198379516602,51948
1998-12-29,11.574573280590686,11.682172775268556,11.436231238134846,11.682172775268556,100819
1998-12-30,11.620685050630494,11.697541987780506,11.5592011177842,11.636056900024414,154614
1998-12-31,11.636049424104703,11.651420108713484,11.528450012207031,11.528450012207031,65366
1999-01-04,11.3901092310918,11.720591076725627,11.3901092310918,11.528450012207031,250632
1999-01-05,11.482344180634188,11.651427594508538,11.482344180634188,11.636056900024414,47763
1999-01-06,11.851248376513384,12.02033285497659,11.774392635327692,12.004961013793944,129871
1999-01-07,11.881993452231756,12.18941879272461,11.851250918182473,12.18941879272461,89986
1999-01-08,12.327759716270585,12.327759716270585,12.135618606211686,12.266273498535156,173694
1999-01-11,12.28164541217869,12.28164541217869,11.96653417465922,12.081819534301758,62904
1999-01-12,12.020336325652163,12.020336325652163,11.74365234375,11.74365234375,117437
1999-01-13,11.174919151997909,11.743655657160728,11.174919151997909,11.589942932128906,359206
1999-01-14,11.559196073819027,11.64373774386564,11.190284553350738,11.297883987426758,59950
1999-01-15,11.45160215585373,11.620685577392578,11.3978029903559,11.620685577392578,96757
1999-01-19,11.805137517370452,11.805137517370452,11.405484541629972,11.559198379516602,54903
1999-01-20,11.68217007222431,11.82819685165421,11.574570602443025,11.643741607666016,76445
1999-01-21,11.543830148718415,11.597629315880251,11.405488113262404,11.436230659484863,438482
1999-01-22,11.374749515689365,11.436234629478328,11.2978937009083,11.359378814697266,109928
1999-01-25,11.420851828398568,11.466965037429436,11.282509891487845,11.451594352722168,169632
1999-01-26,11.497717073027946,11.520774851526566,11.374746874008718,11.459288597106934,118053
1999-01-27,11.528457894451655,11.528457894451655,11.313260078430176,11.313260078430176,56872
1999-01-28,11.282517506943458,11.497715322462524,11.282517506943458,11.482344627380373,47270
1999-01-29,11.55151079615742,11.743650756077322,11.390112213504471,11.728280067443848,72998
1999-02-01,11.774391360128991,11.774391360128991,11.528450012207031,11.528450012207031,59827
1999-02-02,11.436230560176694,11.4977156520877,11.290203755615524,11.405488014221191,107220
1999-02-03,11.34399688611641,11.574566435550484,11.259455218451262,11.490023612976074,69675
1999-02-04,11.405484500523954,11.4669695734932,11.221029281616213,11.221029281616213,48625
1999-02-05,11.197970420410885,11.251769559733454,11.051943690145649,11.128799438476562,103035
1999-02-08,11.205662966096432,11.221033662885496,11.021207675167847,11.098063468933104,137749
1999-02-09,11.098062011190583,11.128804555640617,10.867493505270264,10.94434928894043,264050
1999-02-10,10.975090237423736,11.036575317382812,10.852120077505589,11.036575317382812,31883
1999-02-11,11.08269154141639,11.497715322462524,11.08269154141639,11.482344627380373,81000
1999-02-12,11.42085956389584,11.482344654187688,11.190289897846473,11.313260078430176,106974
1999-02-16,11.428545462228064,11.559201567520672,11.405487687240068,11.482344627380373,463102
1999-02-17,11.528450012207031,11.759019520611156,11.420851755218411,11.528450012207031,501140
1999-02-18,11.589941295320536,11.712911457979333,11.49771367332644,11.643741607666016,69428
1999-02-19,11.72828601948054,11.897370609714349,11.65911499825262,11.682172775268556,76322
1999-02-22,11.774398666519255,12.104880717227744,11.774398666519255,12.020339012145996,89617
1999-02-23,12.10487383867582,12.22015802145108,12.004960341313009,12.174043655395508,121623
1999-02-24,12.220167087457288,12.235538939183057,11.728286310792235,11.77440071105957,251986
1999-02-25,11.60530698807726,11.759019609877203,11.45159436627732,11.697534561157228,173448
1999-02-26,11.697538201534522,11.943478472953217,11.64373905588904,11.91273593902588,116822
1999-03-01,11.866628185905522,12.043397548748054,11.820513786301843,11.958854675292969,211486
1999-03-02,12.05107646359642,12.15867590711244,11.912735641829416,11.98959255218506,91463
1999-03-03,12.05107788389891,12.066449729745472,11.81282351255341,11.874308586120604,57365
1999-03-04,11.912739195817243,12.174050228184008,11.912739195817243,12.14330768585205,50348
1999-03-05,12.604439901000417,12.604439901000417,12.281643935574856,12.450728416442873,498432
1999-03-08,12.45073548231971,12.48147802765966,12.304707525772551,12.366193771362305,133564
1999-03-09,12.38924662914338,12.58138894071486,12.297020167444444,12.466103553771973,105374
1999-03-10,12.581386324168896,12.704356454072906,12.481472804894544,12.696670532226562,91217
1999-03-11,12.727415192486962,12.896498571917853,12.635187579640233,12.75815773010254,210993
1999-03-12,12.804266552227611,12.881123447269502,12.681296444087918,12.781209945678713,183911
1999-03-15,12.788906190821978,12.881133846383385,12.712049233732426,12.81964874267578,82969
1999-03-16,12.942613491604984,12.942613491604984,12.635188102722168,12.635188102722168,188466
1999-03-17,12.573701316472038,12.573701316472038,12.40461679810634,12.527586936950684,161261
1999-03-18,12.435366267048208,12.81964874267578,12.435366267048208,12.81964874267578,199422
1999-03-19,12.853671154059386,12.853671154059386,12.560841241833185,12.576253890991213,244723
1999-03-22,12.545427421984398,12.65331131416474,12.499190641067877,12.607075691223145,427280
1999-03-23,12.437547713525364,12.483784514299735,12.144718887864236,12.175541877746582,288793
1999-03-24,12.206364345747858,12.26801379095455,12.083067771285007,12.1447172164917,144396
1999-03-25,12.576250495435348,12.576250495435348,12.29883214929428,12.422128677368164,77184
1999-03-26,12.337363034325868,12.422129110840883,12.260303280578093,12.314245223999023,65120
1999-03-29,12.49920136779582,12.637909513633902,12.468377206723366,12.591673851013184,75583
1999-03-30,12.499190549515866,12.530014683909464,12.383600335033607,12.4452486038208,141565
1999-03-31,12.452956652013528,12.545429068004468,12.252599171712284,12.298834800720217,112637
1999-04-01,12.268013085636616,12.345072861257908,12.2063636439743,12.32966136932373,52933
1999-04-05,12.499192961151367,12.622489522515002,12.406720540128642,12.576253890991213,92941
1999-04-06,12.545429138574956,12.691843508557117,12.437544073657778,12.48378086090088,142427
1999-04-07,12.59936924206098,12.884492773932225,12.59166291898948,12.82284450531006,324738
1999-04-08,12.94614459038098,13.084853811780883,12.915320447622694,13.054028511047363,194498
1999-04-09,13.007791405468788,13.100263823290362,12.884494848373352,13.023202896118164,151167
1999-04-12,12.946145453717,13.269798395274735,12.93073280232242,13.254386901855469,193759
1999-04-13,13.408509882572895,13.408509882572895,13.208152328575116,13.23897647857666,209516
1999-04-14,13.316033006040112,13.423918074170007,13.06943988800049,13.069439888000488,160646
1999-04-15,13.146500445417908,13.624275219209308,12.869083171015696,12.946144104003906,124577
1999-04-16,13.007792300749967,13.007792300749967,12.776610661297044,12.884495735168455,125070
1999-04-19,13.123382541488835,13.331445206413838,12.88449573516846,12.884495735168455,149443
1999-04-20,12.961556082772503,13.500979160030123,12.94614459038098,13.054028511047363,67213
1999-04-21,13.069442032972388,13.254386901855469,13.054029381577807,13.254386901855469,85185
1999-04-22,13.22356562326759,13.39309787750244,13.22356562326759,13.39309787750244,74476
1999-04-23,13.470157479187954,13.470157479187954,13.254388440444238,13.346860885620115,159045
1999-04-26,13.362266673016508,13.362266673016508,13.084850613965074,13.14649772644043,184404
1999-04-27,13.262088657429144,13.431620816496764,13.14649728572859,13.377678871154783,72998
1999-04-28,13.393094211259784,13.45474249737415,13.223562003432894,13.300622940063477,189328
1999-04-29,13.3006252420199,13.500981627579913,13.285212588836195,13.346860885620115,104512
1999-04-30,13.34685776520356,13.408506047574477,12.930731280212305,13.16191291809082,417801
1999-05-03,13.115680567196511,13.316038131713867,13.054032263956644,13.316038131713867,257895
1999-05-04,13.223561172881425,13.285209455123756,12.899907112121582,12.899907112121582,368685
1999-05-05,12.915320479589631,13.007792908093368,12.730375622582155,12.976968765258787,267373
1999-05-06,12.83825877095923,12.961555334878042,12.699550715538154,12.76119899749756,211486
1999-05-07,12.93073627946656,13.084858202955315,12.899912126363931,13.007797241210938,787963
1999-05-10,13.100261804276116,13.146497427073513,12.930728485410842,12.961552619934082,53918
1999-05-11,13.069439343814471,13.285208313114945,13.054026695591189,13.11567497253418,70536
1999-05-12,13.084853938663189,13.316034432604445,12.930732065402024,13.300622940063477,51087
1999-05-13,13.316040272776064,13.454748398380616,13.308333944138102,13.423925399780272,61181
1999-05-14,13.100269700518815,13.177329504287572,12.853676475697805,13.007797241210938,197083
1999-05-17,12.822847279456964,12.899907052918635,12.622489784101312,12.76119899749756,235613
1999-05-18,12.853668110137855,12.961551996795109,12.591662400299038,12.792019844055176,166062
1999-05-19,12.822847452377705,12.88449573516846,12.714962378506293,12.884495735168455,85924
1999-05-20,12.869087534242238,12.961559990395491,12.714966773986816,12.714966773986816,180465
1999-05-21,12.684141159057615,12.761202109285582,12.58396238695144,12.684141159057615,95772
1999-05-24,12.499201226680189,12.560849548129086,12.268020600234763,12.406728744506836,534870
1999-05-25,12.329663176524072,12.406722963440275,12.08306884765625,12.08306884765625,105497
1999-05-26,12.14472152260611,12.476080894470217,12.02142490442638,12.476080894470217,236106
1999-05-27,12.36819309135152,12.36819309135152,12.121599908489337,12.175541877746582,53549
1999-05-28,12.268012226214216,12.40672027580558,12.183244973601312,12.368189811706545,47394
1999-06-01,12.298841030378007,12.360490496907314,12.052248954139118,12.190957069396973,256417
1999-06-02,12.1293011827357,12.206360941294756,11.913532237605423,12.113889694213867,126178
1999-06-03,12.268006180452094,12.268006180452094,12.067648792254769,12.106179237365724,87155
1999-06-04,12.252600435727237,12.375897003101466,12.175539502130745,12.32966136932373,91340
1999-06-07,12.406719912778083,12.576253255068131,12.360484283592214,12.560840606689451,60319
1999-06-08,12.530023084790578,12.530023084790578,12.337371826171877,12.337371826171877,233767
1999-06-09,12.37590563663846,12.4914971176708,12.26031531358213,12.306550979614258,41977
1999-06-10,12.160123506314005,12.160123506314005,11.990590209978803,12.075357437133787,121623
1999-06-11,12.098475456237791,12.268008755526573,12.006003063346128,12.098475456237791,100942
1999-06-14,12.14471308602716,12.14471308602716,11.990591262390767,12.03682804107666,35207
1999-06-15,12.113888100707133,12.190947849129456,12.052239838779355,12.098475456237791,152890
1999-06-16,12.391311843636013,12.522313601149165,12.375899191001874,12.414429664611816,228966
1999-06-17,12.468366915645252,12.699548511865112,12.391307155555277,12.653311729431152,192898
1999-06-18,12.58024006395091,12.703878741289463,12.572512356320194,12.672967910766602,66351
1999-06-21,12.719339224524251,12.765704331827145,12.611155909465497,12.750248908996582,157568
1999-06-22,12.734790391824976,12.75024464830246,12.611151695251468,12.611151695251465,89001
1999-06-23,12.611159949063024,12.611159949063024,12.363882394076624,12.487521171569824,49117
1999-06-24,12.4411542849081,12.4411542849081,12.139785097808382,12.286605834960938,68444
1999-06-25,12.363876659181129,12.394786339217196,12.286601878496649,12.317511558532717,95156
1999-06-28,12.40251248531421,12.642063368700972,12.40251248531421,12.603425979614258,72014
1999-06-29,12.564783624863486,12.703877706129562,12.487510038417543,12.64205837249756,60319
1999-06-30,12.703878610286672,13.012975300445646,12.48751092717539,12.904790878295898,187481
1999-07-01,12.935708372816247,13.043892860412598,12.734795983264329,13.043892860412598,259618
1999-07-02,12.982073484982944,13.167531611271905,12.982073484982944,13.043892860412598,83708
1999-07-06,13.028429462926658,13.275706813318456,13.028429462926658,13.15206813812256,175910
1999-07-07,13.043891613755042,13.167530352797694,13.028436190780308,13.105710983276367,97988
1999-07-08,13.012980350763495,13.1829830157346,12.96661524865132,13.059344291687012,57857
1999-07-09,13.05161450235211,13.136616982487627,12.997522859493856,13.07479763031006,84324
1999-07-12,13.074797259695352,13.121162353108517,12.966612815856934,12.966612815856934,91463
