Date,Open,High,Low,Close,Volume
1998-12-22,-0.9719618156031671,-0.976678053859418,-0.9760387857160756,-0.9810558757667732,-1.1196757945172626
1998-12-23,-0.9821177789544104,-0.9867601604034465,-0.9802723541568642,-0.9838562034318513,-1.1175132632654152
1998-12-24,-0.9726621397662467,-0.9752872630198358,-0.9686293440529671,-0.9716035356659418,-1.1175533101404493
1998-12-28,-0.9733626512883331,-0.9766780210860994,-0.9710991987333454,-0.9751044389397665,-1.12031654451781
1998-12-29,-0.972662147352097,-0.9672908527545749,-0.967218050338133,-0.9639017251534665,-1.1191284872251284
1998-12-30,-0.9607548236461959,-0.9638142105182222,-0.9643955087503668,-0.969503108030431,-1.111332695551802
1998-12-31,-0.9723117378829204,-0.9770254314133324,-0.9714517619731904,-0.9719534337130964,-1.1178469872240338
1999-01-04,-0.9772149808947616,-0.9766779617430346,-0.9806254228302008,-0.9828061974846126,-1.1061399507556993
1999-01-05,-0.9779155548775069,-0.9798071338914892,-0.9753331829021231,-0.9747544369573536,-1.1058863205471492
1999-01-06,-0.9730123607931735,-0.9707675523734225,-0.9675708718758572,-0.9677526304097042,-1.1152572893051547
1999-01-07,-0.9681093268649609,-0.9659001746551616,-0.9665124029241106,-0.9702032159305152,-1.0910556278261465
1999-01-08,-0.9684595478427109,-0.970767563146382,-0.9696878346868493,-0.9663523106742775,-1.1025891278359992
1999-01-11,-0.9705610791775666,-0.9752875039534575,-0.9820369454025262,-0.9845568310082271,-1.103510205961786
1999-01-12,-0.9856202868427721,-0.979459418270358,-0.9827424681738848,-0.9842066211552976,-1.1197825861840205
1999-01-13,-0.988771993108455,-0.9798068371299024,-0.9834478687448432,-0.9796552961932008,-1.1172729820152099
1999-01-14,-0.9894725989391935,-0.9874557580195652,-0.9890932466058077,-0.9908581139147592,-1.1180605705575495
1999-01-15,-0.9887721628055964,-0.9867604156223494,-0.985212166319056,-0.9877073685262349,-1.11980928410071
1999-01-19,-0.9677590956036821,-0.9704198750601205,-0.9721575943091936,-0.965302044888893,-1.119101789308439
1999-01-20,-0.9649573360525069,-0.9659001387839873,-0.9658067163904438,-0.9681026843597462,-1.1163652528477679
1999-01-21,-0.96355663178931,-0.9683339947285744,-0.9654540551333145,-0.9705534257834447,-1.1179938257658257
1999-01-22,-0.9754640228895111,-0.9662479814267586,-0.9728633940058015,-0.9660023606594939,-1.1179537788907916
1999-01-25,-0.966358366345521,-0.9711153543423178,-0.986623568673602,-0.9915583777177308,-1.1189149038916126
1999-01-26,-0.9845692650565951,-0.9836310909856202,-0.9894457811289042,-0.9786049264725579,-1.118701320558097
1999-01-27,-0.9807169747901193,-0.9853695432514095,-0.9838006735695443,-0.9887574264411026,-1.1196891434756073
1999-01-28,-0.9873712940134558,-0.983631382675082,-0.9827423890604235,-0.9877073685262349,-1.118380945557823
1999-01-29,-0.9880715380638109,-0.9898892588083082,-0.9901515312037726,-0.9887574264411026,-1.1154174768052916
1999-02-01,-0.9852701028097016,-0.9898895597396936,-0.9890933561413011,-0.9901580579823043,-1.119101789308439
1999-02-02,-0.9989285833036177,-1.0020580311608518,-1.002500728141646,-0.9989101342801641,-1.1170327007650047
1999-02-03,-1.0027805863336048,-0.9996239521435796,-0.9975607862498374,-0.9954089192005643,-1.1163919507644573
1999-02-04,-0.9968268109706055,-1.0013622245127713,-1.0003833099080217,-1.0052111573485503,-1.1183008518077546
