Date,Open,High,Low,Close,Volume
2015-11-01,20.344536355479185,20.949028742593,19.42033335754118,19.968406677246094,171100
2015-12-01,20.10945600809017,20.11617274687384,19.115400446585312,19.650041580200195,243900
2016-01-01,19.86299323598529,19.89016621549186,18.13279406152032,19.65104866027832,309900
2016-02-01,19.611651472462764,20.50833914846275,18.71496250078368,20.256994247436523,225200
2016-03-01,20.33035990496857,23.116885003642867,20.33035990496857,21.863561630249023,234000
2016-04-01,21.9800594856065,22.65494374140024,21.4901658786017,22.35895347595215,375000
2016-05-01,22.50763233864875,22.50763233864875,21.41137117972399,22.37060165405273,315600
2016-06-01,22.37744948865744,23.227053746323705,21.75395053840364,22.973541259765625,537700
2016-07-01,23.21667858349068,24.17164257669141,22.87759890633921,23.957120895385746,361100
2016-08-01,23.998640017128423,24.19862969585322,23.32739694022582,23.860239028930664,286600
2016-09-01,23.86715089225744,24.39999012601345,23.14746815607265,23.76334953308105,241600
2016-10-01,23.97964077718115,23.97964077718115,23.197089136847843,23.413686752319336,515800
2016-11-01,23.51150439926312,24.86699575671087,22.69750966201173,24.601486206054688,976400
2016-12-01,24.67834986348116,25.677501849351195,24.28008678271984,24.3569450378418,1327700
2017-01-01,24.98724527959765,25.34948101131419,24.610803853182148,24.93752670288086,1347200
2017-02-01,25.150612063275364,25.76854501231763,24.610809096994952,25.62649345397949,1040700
2017-03-01,25.7401348926557,25.84667355547533,24.63211491689786,25.044069290161133,1200100
2017-04-01,25.319956968987693,25.52134000670985,25.06267156158588,25.162288665771484,672000
2017-05-01,25.198131561279297,25.31996695286333,24.55527866139721,25.198131561279297,1007000
2017-06-01,25.26262703995804,25.723447139400783,25.09779320577712,25.298460006713867,905300
2017-07-01,25.64463684463345,25.92684595668887,25.07298928413291,25.825538635253903,918400
2017-08-01,25.861717205474854,25.92684195044877,25.03680284902459,25.485441207885746,990200
2017-09-01,25.51438037683876,26.36823681654977,25.4384019767384,26.04261589050293,745800
2017-10-01,26.35026720474107,26.978142671189456,26.233317445483024,26.435056686401367,1569000
2017-11-01,26.49644562728645,27.73611318984844,26.43796937441407,27.620624542236328,2836200
2017-12-01,27.65864580948569,27.92909161724526,27.19084675120893,27.373580932617188,3193200
2018-01-01,27.994510393244664,28.858630302831934,27.70398489496136,28.37442398071289,5351500
2018-02-01,28.34462447158677,28.35952343284664,25.804409831347755,26.82496452331543,5628100
2018-03-01,26.79517634488581,27.435817635657195,25.81186738192551,26.63873863220215,6161700
2018-04-01,26.851348108581416,27.55835734689924,26.31657580623023,27.219894409179688,4051700
2018-05-01,27.18229802986851,27.79905166754282,26.776142355541893,27.633583068847656,2869200
2018-06-01,27.72382901559124,28.2352834887078,27.565880599559048,28.04724884033203,2433300
2018-07-01,28.22725788952405,28.82751229009448,28.00615043203822,28.75153160095215,3015300
2018-08-01,28.728734025827634,29.442962260435475,28.471155061377846,29.055456161499023,3032800
2018-09-01,29.025065769685,29.382178475141703,28.250050592187364,28.504589080810547,3302500
2018-10-01,28.89207901876849,29.03815286307037,27.36982221571856,28.0079402923584,10684000
2018-11-01,28.10788210927437,29.053524363896862,27.86954836400973,28.99201774597168,6307000
2018-12-01,29.284172451160945,29.284172451160945,24.859639947612195,26.19353485107422,14888100
2019-01-01,26.25298340596269,28.733428095131856,26.037258463291728,28.675018310546875,15740800
2019-02-01,28.7684866086694,29.74976316336944,28.43360684469916,29.39930725097656,9194600
2019-03-01,29.593993222863705,29.780903960916923,28.90087122534769,29.46938705444336,18015200
2019-04-01,29.898892172017568,30.56680616121405,29.820315466234067,30.323213577270508,8670400
2019-05-01,30.346781656546074,30.464649695901137,28.099453420908247,28.17017364501953,8854200
2019-06-01,28.20946843201847,30.27606512681549,28.20946843201847,29.89103507995605,8348800
2019-07-01,30.58026188537384,30.604120676243465,29.944002179470505,30.150785446166992,7910600
2019-08-01,30.23827219400732,30.34961726502822,27.892061647761068,28.671480178833008,11589800
2019-09-01,28.552183751758182,31.067001731163984,28.353352397035422,30.20645904541016,7773100
2019-10-01,30.644537128787668,31.24245968464527,29.10747895323112,30.805482864379883,8891800
2019-11-01,30.95838920319284,31.74703506450816,30.86181806682024,31.304428100585938,8154300
2019-12-01,31.320522153140487,31.883841537372987,30.63971371177289,31.755083084106445,10382400
2020-01-01,32.29712638161813,32.582363440598606,30.95243028333694,31.074676513671875,13262200
2020-02-01,31.26212114318704,32.50739008298269,26.983546237287744,27.85556030273437,22551300
2020-03-01,28.189696161992387,29.45289383043148,16.94315716770566,20.048179626464844,65870500
2020-04-01,19.61089215505298,23.9955767756611,18.79860705535971,23.075538635253903,31111200
2020-05-01,22.56164864893695,24.020447612484283,20.149657620944485,23.274471282958984,33565100
2020-06-01,23.216449722945445,26.686068880175657,22.196948748356714,23.08383178710937,41455500
2020-07-01,23.48484534543762,24.21927136450308,22.34333856443119,23.52681350708008,30963300
2020-08-01,23.610747390154465,25.222288028011285,23.24983079391696,23.904518127441406,27478900
2020-09-01,23.87094444592581,24.903337209283062,21.94884586613815,22.99802589416504,34328300
2020-10-01,23.29328373489817,25.059337380775425,22.573309187249222,23.377986907958984,19899300
2020-11-01,23.6236195933448,28.519442304003807,23.41779168342204,27.25737190246582,22574400
2020-12-01,27.7401773857464,28.93364062061162,26.97785222345223,27.901111602783203,18409400
2021-01-01,28.57001743890992,30.454846223697984,27.75311625290882,28.97545051574707,19979800
2021-02-01,29.23423259242621,33.159158481690724,28.785669163561863,31.7617130279541,21422700
2021-03-01,32.23615918651846,34.47897668887994,31.865231739794048,33.21092224121094,39294200
2021-04-01,33.83698906443606,35.64764819047241,33.60901393285523,35.2574577331543,25297600
2021-05-01,35.53804066430478,37.18648765221201,35.34513967747644,36.51132583618164,53545300
2021-06-01,36.77437673519909,37.38816053620448,34.450771170835814,35.15223693847656,37628400
2021-07-01,35.34514276997689,35.590654962795234,33.24950889251755,34.63490676879883,39395300
2021-08-01,34.80150539276911,35.66080145056987,34.30171078103655,35.441593170166016,26763200
2021-09-01,35.50296796841426,35.660794823711335,33.39856752965758,34.30170440673828,25355600
2021-10-01,34.84139751003121,36.48474526371543,34.6288978582548,35.69140625,23387900
2021-11-01,35.85963622859283,37.01068560485059,34.77853400857319,34.7794189453125,23641300
2021-12-01,35.31067391368182,37.417978444275,34.44561449753493,37.23204040527344,32946000
2022-01-01,37.48953741437255,39.33692685191398,36.23722177399479,38.0490837097168,48251600
2022-02-01,38.0046742286544,38.932807300179896,36.30383327551056,37.969146728515625,40187300
2022-03-01,37.89809390328271,39.60337673883559,36.91223112851781,39.034950256347656,57761700
2022-04-01,39.747208846932246,41.32068511966765,38.43522474418078,38.50285339355469,51431200
2022-05-01,38.62909730992048,40.5407136671804,37.77247565293223,40.18904876708984,124757600
2022-06-01,40.34233754578012,40.39643771721298,34.53534732360715,35.98709487915039,55629900
2022-07-01,36.40736576730373,37.77400865774804,35.09538984367613,37.72845458984375,38561600
2022-08-01,37.482462657028464,39.68731524155819,36.63514369186223,36.64425659179688,31339500
2022-09-01,36.50758817302742,38.23593536282269,32.261884239626426,32.316551208496094,47614900
2022-10-01,33.16545340776012,36.17170503900936,32.03293003210278,35.936912536621094,33914100
2022-11-01,36.25181035357205,38.42293930053711,34.64786155715002,38.42293930053711,43477600
2022-12-01,38.5978789385161,38.79123931143956,35.50415863276139,36.44332504272461,45557200
2023-01-01,37.15174452514792,39.28722466194958,36.72278447487994,39.26857376098633,24023000
2023-02-01,39.12869208874515,40.406252069712366,37.26364476069481,37.35689926147461,41847800
2023-03-01,37.31026875226924,37.96303600264946,32.87612146699317,35.43589782714844,41381600
2023-04-01,35.78035509866464,36.34575298574725,34.922832932919164,35.96881866455078,26161800
2023-05-01,35.9688168260197,36.08189927342573,32.906237305655154,33.104129791259766,30407200
2023-06-01,33.25490171867149,35.554190820962184,32.81671713458797,34.94167709350586,28000200
2023-07-01,35.397825610467166,37.2249649969824,34.920765946500346,37.0579948425293,23936600
2023-08-01,36.99120666392921,37.04845513370794,34.61544794341954,35.5218620300293,18053800
2023-09-01,35.78901402933801,35.903510968105344,33.002987366840586,33.46096420288086,17927100
2023-10-01,33.813465912107034,34.262445540979925,31.747195339064664,32.413421630859375,29721500
2023-11-01,32.47135524154089,35.464550260998024,32.26858751855187,35.435585021972656,22130900
2023-12-01,35.416275832036106,38.776380048442284,35.30041118547609,37.83979797363281,28723100
2024-01-01,38.2457081754525,38.96012343012116,36.924526211399694,37.72702026367188,24388300
2024-02-01,37.76616657377146,38.245707515394486,36.55263690920646,38.04018783569336,28075600
2024-03-01,38.02061537165017,39.919201975042256,37.62915694890382,39.84090805053711,21234200
2024-04-01,40.28047952646147,40.28047952646147,37.58325878980192,38.86764907836914,25288300
2024-05-01,38.82812920384601,41.08075610011386,38.76885202821705,40.38916015625,22107900
2024-06-01,40.42867740959177,40.42867740959177,39.183807713665146,39.74696350097656,15130400
2024-07-01,40.29999923706055,43.459999084472656,39.81999969482422,43.130001068115234,19680300
2024-08-01,43.33000183105469,45.09999847412109,41.78499984741211,45.09000015258789,29472400
2024-09-01,44.72999954223633,45.40999984741211,44.03499984741211,45.40999984741211,12651549
